작성자,내용,추천수
alexpark8557,고인의 명복을 빕니다.. 정말로 안타까운 일이 재발하다니 이것은 고쳐져야 한다고 생각합니다. 제발 자세하게 조사되어 근본적인 문제가 해결되어야 한다고 생각합니다. 유가족분들에게 미안한 마음을 전달하고 싶습니다.,0
hengpov3678,국방부 장관부터 경질 시켜야한다. 부하들 하나 건사못하고 대통령 정치에 끼어 들어 분란을 만드는 인간들. 군인이면 국민을 지켜야지 대통령을 지키냐. 전 정부 지우기를 하니 모든게 새로 터지지. 미친 정부,4
howims1165,증거 인멸 다 하고난뒤 압수수색 하는것좀 봐라.. 그래 엄청 빠르다 이미 빠져 나갈 사람들 다 빠져 나갔겠네,6
Freedom_Republic_Of_Korea,"특히, 군에서 일어난 사건 중, 주범들이 간부라면, 지네들끼리 덮어주고, 난리도 아님. 이건 내가 군생활 할때도, 내가 직접 목격한 바 있음.",5
eungsookim9467,윤석열이 할줄 아는게 공작질 뿐이라,1
user-pe6ww4jn6n,아니 근데.. 왜 이정부에서 이렇듯 털고!! 압색에 또 털고!! 또!! 털어 재끼는데... 감흥이 없지!!!!!!박수를 못받지!!!!! 아이러니 컬~~~~ .. ........ 알았다!!!!!!!! 공정 과 상식 이 빠진!! 그들만의 법 잣대!!! 그들만의 원칙!! 국민이 손짓 하는 곳은 제 집부터 털건 털고!!!!!! 압색하고!!!!!!!제손으로 벌을줬다가 풀어주고 국민을 눈뜬 장님취급하니!!! 보여주기 자작극에 검찰원팀쑈!!!로 정부가 안정감이 안느껴지고 온 부처를 들쑤시고 수선스럽게 다니는 느낌!! 행정은 없고!!.... 공정! 상식! 법과!원칙!을 진정 이렇게 세울 계획 이었단 말인가!!! 이것이 글로벌스탠다드 형!!!!??? 한동훈씨!! 미국 FBI 형!!??... 또 가야 하는 거 아닌가......,0
artforchart,수상하네.. 한일 장관 회담하고.... 이때다 기회다..기다리자 하다가... 사건 발생하고...압수수색 KF-21????,0
