작성자,내용,추천수
minjiso1778,왜 정신못차리지?? 상관이 그게 직권남용이 아니잖아... 왜 .. 아무 죄없이 당연하다고 그러는거지?? 당신들 같은 인간들때문에 군대가 욕먹는거야.. 제발... 투명하게... 아껴주고 해야지. 가해자를 두둔하는... 지가 그런적이 있으니.. 그런거 아닌가?? 이번정권에서 비리없이 투명할수 있도록... 피해자와 가족들이 더이상 상처 안받길......,2
user-ze1wg5bk4d,삼가 고인의 명복을 빕니다 고손정민군도 재수사 부탁드립니다,1
horimbread-shuttle6707,벌써 1년. 부실 수사...,5
user-zy8os5qf7l,"애초에 이게 오래걸릴 일이었냐. 우리나라 참 군범죄,성범죄에 관대하다니까",1
saf0226ify,와 아빠 보니까 보인다 보여...,4
jeenylykken8164,공군은 정신 똑바로 차리길...어쩌면 이게 개같은 군비리의 오명을 그나마 씻어낼 마지막 기회일지도 모르니까,0
user-zd5ew1xi4m,조사 똑바로 좀 하자.,0
user-li9zo2sl3t,목숨을 버리게 한자가 있는데 증거불충분? 이해가 안간다,1
kyo6205,부패한 나라에서 생기는 일… 유권무죄,2
racoon2231,피해자 얼굴 말고 가해자 얼굴 까라고,1
Silriiii,나라가 참,3
user-gq1ky3ln3u,섞어빠진 군대 정말 싫다,11
user-pk2wv3rr6w,이러니 군예산 싹뚝 짤려도 주디들을 다물고 있구나~~~ 싸다 싸,0
brand_1R,벌써 1년...,2
user-sb2hx6bg6j,가해자에게 엄중 처벌을 역시 군대는 쓰레기,0
atwone,검수완박은 통과되는데 한달 걸렸나??,7
justho3180,벌레들이 너무 많다 ㅜㅜ 하....,0
user-rq5xz1cl8e,참...졶나게 오래 걸린다...,1
bbakzin5805,이제 북한에 억울하게 죽은 공무원 특검도 해야지,1
taetaetae848,특검이 임명됐구나...하지만 별 기대는 하지말거라 우리나라 검사잖니,0
user-sf3oc6sr2x,우리나라에서 제일 구린 집단 중 하나가 군인데,0
user-jz5yf7nj9c,이중사천국에는나쁜사람업지요이제무거운짐내려놓으시고편하게지내시기바람니다특검이해결해줄검니다,0
user-jj8rx2kh3w,검찰 공화국 한영합니다,3
DaeYounKim05,진짜 문통때는 뭐하고 민주당파들이 비웃는 윤통때 이런 조치를 취하지??,15
ilillililiiilllliiliillli,대한민국에 세금이 이렇게 남아돌아요?,5
user-ye8zd5wr5i,김건희가 빼먹은 서민들의 돈에 대해서는 언제 수사하나?,1
__-fl8ue,이국가에이보다억울한사람들이걔하나뿐이냐,1
user-wc8pl5tf4x,문재인 뭐 분노했다더니 전혀 해결 안해주고갔네 ㅋㅋㅋ,1
dsmslove,문통떄 뭐했냐????????????,20
user-qr3os8so9w,이예람씨는 부사관을 안했다면 이런 비극을 당하지 않았을텐데,3
chuckanderson218,대통령만 바뀌었을뿐인데 ... 나라가 진작에 했어야 할 일 . 억울한 그녀의 죽음을 풀어주세요.,1
user-kt2fp3ie7o,ㅔ,0
