작성자,내용,추천수
antmzpdlz,여성 장교들 둘 중 하나 1. 남자들이 하는 똥꼬빨이 싫어서 퇴직 2. 성범죄 당함..... 징병제 하려면 이거 고쳐야한다.,2
teamvic6985,...,0
