작성자,내용,추천수
nkj5413,다음 대선땐 범죄자들 형량 늘리는 후보 촉법소년법 없애는 후보 무조건 찍는다,1
user-by1ig3dh5u,여가부 폐지 실패에 5퍼센트 이바지 축하드립니다,0
user-sh8ms4yc2z,7년 밖에 안되냐~~~아놔,0
user-ii3ur9vm8b,7년? 적당하네 ㅋ,1
junjedi2821,7년이면 대충 3년채 안살다가 특사로 나오겠네,0
user-sd9rj6mk5z,유가족이 비범하시네요,0
user-qy9lt7ny2v,저렴한 형량,2
thedreamer2926,짐승이다.,0
tyffanyrufallo7108,홍대 걷고 싶은거리 18~22시 금요집회 청계광장 17~20시 토요집회,1
boalove526,가해자 얼굴 공개하세요 이름은 '장동훈'이라던데,0
kms965,짧다 3배는더받아야,1
kimjonghwa5749,거세하라,0
Totoz1,왜냐하면 ㅋㅋㅋ 그들도 성폭행범이라 ㅋㅋㅋ 저렇게 봐줌,0
user-zk5bz8pz6s,취업 결혼못하면 된거됏다!,0
user-fy2zs8gj7n,대한민국 법 ㅈㄱ네,0
atwone,이래도 비질란테가 필요 없다고??,0
user-dd8ln6xe8e,7년잼,0
qisb579,개꿀딱,0
