작성자,내용,추천수
user-xx8or5pb9m,초동수사 관련자들 은패조작 부실수사 봐주기수사 불성실하게 고위적으로 가담한자들 어떤처벌 받았는지 후에 알고싶네,2
user-gu7kn3np4y,왜 다 이딴 식으로 하는 거야? 유족들 눈물은 아예 외면하실 생각이야?,1
user-mx7rx7lv5f,힘없는 아래놈들 희생양 수사,2
