작성자,내용,추천수
user-vg4op9jd4j,그래두 나머지 사람은 두고 봐야지 두번째 성추행 당사자가 자살 했으니 첫번째 성추행 사람이라도 죄값을 묻어야 겠지,43
user-zl4ge1qv4d,잘가라 하늘가서 사과하고 또 죄값받고 지옥에서 벌도 받아라,1
user-zy1mz6pm2d,국민의 한사람으로써 죽은 그놈을 진짜 비겁하고 더러운 인간이라고 감히 부르고 싶네요 꽃같은 이중사님이 그놈한테 당하고 극단적인 선택을 한게 얼마나 고통스럽고 힘들었을까요????,0
Lord_Unicorn,죽음으로 도망친 비겁한 자.....,230
user-gp3ld5ie4l,하늘나라 가서라도 사죄하고 용서를 빌거라,0
dustm3350,"아,,, 죄 짓고 그냥 디져버리네. 죄값은 받아야지. 죄값 회피하면 죽어도 편히 눈 못감는다. 니 죄값은 반드시 치루게 되어있다. 니가 사랑하는 사람이든, 사후세계가 있다면 지옥불에 떨어지겠지.",0
user-fs2tg4mr6y,독방에서 어떻게 자살하냐... 수감중 자살하기가 쉽냐... 진짜 관리감독 첨부터 끝까지 거지같이 하네,16
user-gc6ld4qp7h,국방부 참 가지가지 한다!~ 구속된 사람이 자살을 할 수 있다는게 말이 돼나?,0
sniper6169,공군은 사건을 이렇게 해서 덮어려 하는구나 나쁜짓 한놈들 모조리 잡아 없애야 합니다.,0
ksc6077,끝까지 수사해야한다.흐지브지 넘어가지 말고.,3
user-rt1dw7ss7p,"사람죽는게 그리 쉬운 일인 줄 아나? 스스로 약먹고 죽을려고 해도 게워내고 잘 안죽는게 사람목숨이다. 건강한 젊은 남성이 죽는다면 반드시 이유가 확연한 이유가 있어야만 한다. 독방에서 흔적도 없고, 멀쩡한 젊은 남자가 혼자 의식을 잃고 죽었다????? 이건, 정말 깊게 들어가야 한다. ㅈㄴ 수상하다.",1
ck_stinger9999,계급장 다 무효화시키고 연금도 다 몰수시켜라. 사람이 할 수 없는짓을 한놈들에게 사람 대우를 해 줄 이유가 없다.,2
yicandy393,끝까지 무책임하네!,238
susjeobs9266,에휴 화상아 잘못을 했으면 그렇게 극단적 선택을 할 것이 아니라 법대로 죗값 달게 받고 사죄할 게 있으면 니 남은 인생 다바쳐서 평생 속죄하면서 살것이지 피해자에게도 못할짓 하고 니 부모가슴에 대못을 박다못해 구멍을 뚫고 가는구나 에휴 잘죽었다라는 말은 못하겠다 사후세계가 있다면 거기서라도 니 죗값 달게 받아라,0
user-ib9sv4kk6i,성추행한 당사자도 아니고 2차가해자면 암만 잘해야 실형 나오기도 어려울텐데 굳이 자살까지..어이가 없네,0
boks9881ify,"개썩은 공군, 벌을 달게 받아 일벌백계의 표본으로 삼아야 될 놈을 저리 편하게 보내주다니, 남은 놈들이라도 싸그리 fm대로 처리하길~",20
user-op2gn5tw6v,수감자 사망에 바로 수사하고 전 수용시설 실태점검 하는 속도가 성폭력 피해자 신고에 대한 당시 대처와 참 비교되는군요,0
user-yb8nj2tz5w,끝까지 수사해라. 사람이 죽은것도아니고 레기쓰하나 사라졌을뿐이다.,0
limjinhee29,"자살인지 타살인지 잘 모르겟슴돠~~ 불면 안되니 누군가 죽엿을수도,..",161
user-zk1xo2mr5h,처벌을 피했군요. 앞으로는 그러지 마세요. 잘판을 잘하면 결과도 판단한대로 나옵니다.그래서 생각이 중요합니다.,0
live-like-waves,꼬리 자르기냐? 아니면 쪽팔려서 죽은 거냐? 피해자는 얼마나 많은 고통을 겪었을지 살아서 벌을 달게 받았어야 할것 아니냐! 무책임한 놈,0
