작성자,내용,추천수
nerfrtan5378,죽음으로 문제를 해결하려는 일이 재발되지 않았으면 합니다 누가 무슨 잘못을 했는지 확실히 밝혀졌으면 하네요,12
user-kv6qd9ip6w,청춘이 아까워서 눈물이 다 나네 너무 고생했어요 편히 쉬세요,1
ThehiTV,너무 안타까워요 사건해결되고 가해자 처벌받는걸 봐야하는데,0
Power_Vlog,다시는 변호사직 못하게 해주세요... 사람도 아닌 사람이 변호한다는거 자체가 안될 말입니다.,0
Heroinsivan,피해자 가족분들 심정이 어떨지 감히 상상도 못하겠다…에휴 이게 나라냐,0
digbynam2923,어머니 우는 소리들리니까 마음이 찢어진다.... 하...... 가해자 인생 진짜 찢어버리고싶다,10
alsrud617,"끝부분에 박주민 국회의원님ㅜㅜ 목소리 높여 따져주시는모습 순간 제 마음이 거기있는줄 ,, 너무 화가 나네요. 무책임한 국선변호사 반드시 무거운 처벌 받았으면 좋겠어요",9
user-qq8dn1zq4g,이런 뉴스 가슴 아파 보기 싫었다. 허나 모두 지켜봐야만 한다. 저같은 일이 누군가에게 되풀이되지 않아야 하므로. 고인의 명복을 빕니다.,11
user-rg1yi6lp2s,진짜 .. 마음이 너무 아프다 하 .. 관두지 그냥 ㅜㅜ 하 .. 우리나라 조직사회 다 똑같 나도 지금 조직안에서 살아남으려고 발버둥치는데 상사란사람은 구속에 사생활 침해에 .. 아무리 주변에 호소해도 참아라 ....,0
navermusicyou,돌아가신 분께 더이상 치욕스러운 일이 벌어지지 않기를 바랍니다. 국민들이 눈 부릅뜨고 지켜봅시다,0
user-iu9xc4rf6h,성 관련 법을 강화해 주세요. 진짜 심각한 문제라고 생각합니다,1
user-ru4vo4dd7o,말 잘했다 누굴 자꾸 비호하려고 변호해주고 그러냐 국선 변호인도 살인자다 제대로 임했으면 피해자가 저런 선택을 했을리가 없지,408
pompokopurin,제발 제발 고인 억울한 마음 풀고가게 해주세요........ 너무 마음이 아파요...,0
yareyare114,아휴 얼마나 분하고 억울했을까.. 너무 가엽네요,2
user-qt2gp6re6r,제발쫌 강력하게 처벌하자 진짜 부탁한다,0
user-qj3tj3es1o,앞으로 군관련 사건도 일반 사법기관에서 하도록 바꿀수 있으면 좋겠습니다.,0
user-rx4se8yk2e,우리나라 군대 참 쓰레기다 싹다 갈아엎어야 할판이네 피해자 추모해줄 생각은 안하고 집단따돌림 이나 하고 싹다 감빵에 처넣어라 불쌍하게 애꿎은 피해자더 안생기게,32
user-kg4cf5oz2o,변호사 자격 박탈 해야한다!,1.1천
user-lv8kq4lv7n,죄는 지은대로 가고 공은 딲음데로 간다는 속담이 있다 모든 죄는 자기 가정에 되돌아 온다는 걸 알아야 한다 모든 선행의 댓가도 내 가정에 평화와 안정을 가져다 줄 것이다 자기가 맡은 일에 불충실 할 때에도 엄청난 댓가를 받게 될 것이라는 걸 특히 공직자들 가정의 가장들 직장의 상사들이 또한 모두가 알았으면 아네요 수고 하셨습니다,1
yoori3340,국선 변호인! 너의 딸이 똑같은 범죄를 당해도 그렇게 처리 할건가요? 당신의 가족이 그런 호소를 해고 그렇게 무시할 건가요? 양심도 없는 인간들... ㅠㅠ. 예쁘고 아까운 이중사님... 유가족께 심심한 위로를 전합니다,0
roisadhks4071,어떻게 몇십년전이나 지금이나 군대내 성폭행.성추행사건의 피해자들만 억울하게 당하고 가해자는 떵떵거리는지 하..악성댓글 법정소송강력대응,182
DreamHomeUSA,믿었던 공군도 결국은 바닥의 치부를 보여주네요. 관련된 피의자들 징계 후에 나중에는 연금받으면서 편하게 잘 살겠지요. 모든 혜택들 박탈하고 벌받으면서 살게 해주어야 하네요!!!,112
user-ic7ws8gi7h,"다 똑같은 사람들이라고 써있네요.. 가해자들, 따돌림한 무리들, 국선변호사 이놈들 다 처벌 받아야 합니다",0
mjkim8370,"뭐라고? 결혼해서 남편까지 있는 사람을? 이세상에 용서라는 단어가 존재하지 않았으면 하는 마음이다. 저지른놈,방치한놈 다 불구덩이로 던져버리고 싶다.다만 그부모들을 생가하면 너무 마음이 아프다.피해자 부모도,가해자 부모도 고통의 무게는 별다르지 않을게다",38
insookhong390,끝까지 버티고 싸우지 얼마나 힘들었음 그런 선택을 제대로 된 인격 갖춘 사람은 없는지,0
user-dw3rd9em2b,스스로의 선택에 부디 고인께서 더이상 슬퍼하지 않기를..,0
sohee1325,중점이 흐려지는 느낌.. 국선변호사도 제2의 가해자지만 진짜 범인은 따로 있다고요...,164
user-lq9rj3wy8w,얼마나 괴로웠을까 피해자입장에서 철저히 관계된분들 처벌해주세요.,0
user-zz3yv4ii7k,사람이 어떻게 저러냐... 소름끼치게 악랄하고 비열하고 망측해서 같은 사람같지가 않네요 꼭 파면하고 죗값 치뤘으면 좋겠습니다 이번에도 그냥 넘어가면 안됩니다 국민을 개바보로 아는것도 정도가 있어요,0
