작성자,내용,추천수
user-ke1ef2bp8i,"딸을 키우는 부모로 화가 머리 끝까지 차오른다 도대체 왜 이런 일이 반복되고, 여성들은 죽어가고 법은 물러터지고, 범죄자가 저리도 당당하냐 한국이 범죄천국이냐고!!! 판사님들 제발, 당신들 딸이라고 생각 좀 하시라",207
user-bq2lg8jq5c,판사님께 이런일이 생기길~~,69
neins3447,"감옥에 가두는 것 외에 국가에서 제공하는 제대로 된 교정, 교화 시스템도 없는데 개전의 기회 운운하며 감형해주는 멍청한 판사들의 무책임한 판결에 그 범죄자의 재범률 조사해서 판사 스스로 책임을 지게 하는 추적시스템이 필요하다.",148
zordy_111,재판하시는 분들 매번 불우한 횐경으로 감형시키지마세요. 당신들의 그 판결로 피해자 분은 더 불행해지십니다.,101
user-tn5ik3kk7x,피해자분 넘넘 억울하잖아요 판사님가족들도 이런사고가 빈번히 일어나서 바로잡길바랍니다 피해자는 용서한적이없는데 판사가 정상참작이니 뭔해서 형을 감면해주고 용서하고 지랄이네요,58
GREEN36591,이 사건은 전국 어떤 젊은 여성한테 일어날 수 있는 사건을 저 분이 당하신겁니다. 저 분을 응원하고 국민적 관심으로 판사가 제대로 형량 때리게 해야합니다.,33
user-rf7oh9en5h,저런인간을 왜 선처해서 형량을. 낮추려 합니까. 제발 대한민국 판사님들 공정하고 정당하게 피해자를 생각하시고 정신좀 차리세요,5
everydaylife963,정말 여자분 사랑해주는 남자 아껴주는 분 만나서 매일 혼자가 아니길 ...하루라도 편안하게 행복하게 사셨으면 좋겠습니다..가해자 무기징역 정말 되엇으면 좋겠습니다...법원에 혼자 걸어가는 뒷모습 보니 불안하네요.부디 별탈 없이 행복하시길 바래요!!!!,44
user-dy3qt4fd3z,법은 국민을 위해 존재하는 겁니다. 민주주의 국가이니 대다수 국민이 납득할 수 없는 판결을 내리는 판사는 자격을 박탈 했으면 하네요.,12
eos4990,대한민국범죄자의 천국으로 만들어 주시는 판사님들 대대손손 그 혜택을 꼭 받으소서,78
user-adsfnm,판결이 피해자를 두번 죽였다 검찰 구형에 15년이나 감형해주다니...,8
davidjeon5746,진짜 판사는 무슨 생각이냐??? 자기 자식이 당해봐야 정신 차릴려나?,201
user-oq8cj2rs7e,피해자분 용기내시고 힘내서싸우세요 그리고 사람을그지경을 만들어놓고 자기감옥가는거만 걱정하고있는 가해자를 이런재판결과에 어이가없군요,37
user-lt4cl9ze2x,극악무도한 인간은 중형에 처해야합니다.사람을 해치고도 판결이 약하니 그런짓을 아무죄책감없이 저지러네요.당한만큼 똑같은 벌을 받아야합니다.사형집행찬성합니다.,6
user-ve3qw3sg8j,판사는 참 자애로운 인간들이었군요.참 놀랍네요,36
user-rg9nb2fx1z,판사들도 주기적으로 싸이코패스 진단 해봐야 한다. 공감능력이 결여 되었다. 불우한 환경에서 자랐다고 15년이나 감형해주고 반을 후려친다는 것은 화목한 환경에서 자란 사람은 가중처벌 된다는 것과 뭐가 다른것이냐? 이상한 판결 내리는 판사들의 정신감정이 시급하다.,10
-sss102,35년도 작은데..20년??맘 같아서는 세금을 써서라도 미국깜빵에 평생 가두고싶다..교도소 나와서 누군가를 또 피해를 주면 그건 판사가 만든 범죄임.판사가 막지 못해서 생긴 범죄임.,381
coffee9901,진짜 역겹다 돌려차기 가해자... 그리고 판사들도 역겹다 정신 차려라 판사들아..,37
user-qz2gk4gi9b,국민의 마음을 대변하라고 판사를 두었는데 판사들이 자신들의 독단으로 판결을 한다면 과연 판사가 있어야 하는지요,4
user-yn1vi3dm3n,불우하다고 다 저렇게 살지 않아 판사는 법정에서 감정팔이 하는 가해자에게 약해지면 안되고 법의기준에 맞게 형랑을 구형하기 바란다 이게 살아있는 정의다 그리고 피해자분께 진심어린 위로를 보내며 이사회가 피해자분을 끝까지 보호해 주기바란다.,2
user-sx5gw6rk7w,돌려차기 자세를 보니 술이 취한게 아니다. 강력히 처벌하여 사형을 시켜야 한다.. 판사들은 남의 아픔이라 생각하지 말고 자기 자식이 당했다고 생각하고 판결을 내려야 한다..,1
user-pv7xb9kh1h,사형 때려야지 판사는 왜 하니?,338
user-oc9cy4vu7c,저런 전과13범을 경호업체에서 받아줬다는것도 너무이상하네.......범죄자신분을.... ㅡㅡ 제발 사법부에서 다시 제대로 판결해주시길..... 저건 너무 아님,2
user-rh9xq4ne4t,"피해자 분 뿐만 아니라 국민 대다수에게도 스트레스를 안겨주는 판결이다. 피해자 출소하면 나이 50인데, 요즘 나이 50이면 그냥 청년이라고 해도 믿길 체력임. 분명 기어 나와서 또 범죄 저지르고 사고 칠텐데... 그 대상이 누가 될 건 지만 모르고 있는 것일 뿐.... 진짜 같잖은 양형 기준으로 너무나도 너그럽게 용서해주는 판사들이 문제다 문제!!!",46
user-bx5io2he5t,판사님들 정말 그 자리에 정당한 판결을 할수있는 판사님을 모셨어 올은 판결을 내릴수 있도록 합시다,2
user-yi3cm6sn7n,불우한 환경으로 15년을 감경해주는 일반인의 정상적인 사고를 정지하게 만드는 아주아주 훌륭한 판사ㅣ님 제발 본인의 가족 친지도 함 당해보셨음합니다,14
user-rg1ov5fb8e,판사 결과 어이기 없네요....본인 가족들이 똑같이 당해도 저렇게 감형 해줄껀가요?? 대한민국 법 너무 약하다고 생각합니다 저렇게 얼렁뚱땅 넘어가니 다들 사건 사고를 내는거 아닙니까!!,3
user-hp4sk4zn1r,우리나라 판사들정말대단하시네요 이나라 설량한국민들이 참걱정돼네요,7
luvuuuu1702,판사님이 피해자도 아닌데 왜 마음대로 감형을.. 50되서 나오면 또 범죄 저지를 각 ㅠㅠ무섭네요 피해자는 불안에 떨면서 살텐데 ..책임지고 무조건 보호해주세요,3
user-qh6ib2oy1u,존경하는 재판관님 본인 가족들이 저런 일 겪더라도 부디 넓은 아량을 베풀어서 가해자가 반성하고 있고 불우한 가정사 겪었다는것을 참작해서 턱없이 낮은 형량 구형해주셨으면 합니다 간곡히 부탁드립니다,2
user-pl2ww4ft4x,외국은 재판장에서 웃었다고 평생 살정도 형량 때려버리는데 우리나라 판사는 도대체...,20
crash01021,저런놈은 사형선고 해야지. 아니면 무기징역이라도.. 영원히 사회에서 격리시켜야 합니다.,6
HONEYYJJ,불우하게 살면 감형되는...나라 대한민국 국민이 얼마나 풍요롭게 살기에.. 판사...나리야 이런 개나리판결이..참,4
arcardia,변명이 너무 억지다..저 말을 누가 믿나? NO. 우리 관대한 판사님은 범죄자의 눈물과 반성문에 약한 편이라 가능.,376
user-il1nv2uz2b,무슨 학교도 아니고 반성문 쓰고 집안 어려웠다고 감형…? 법이 바뀌어야 한다 이런나라가 어디있냐 진짜…,1
user-yj8hb4jf3e,판사 AI로 대체필요. 판결에는 인간의 감정따윈 들어가면안됨,21
hawkeye4496,대한민국 판사들 대단하다 진짜,0
Joy.Moon_,왜 매번 검찰측에서 징역이 높게 나왔다가 법원판결에서 감형이 되는지 매번 이해가 안됩니다.,3
user-bl5mg9ov2w,속터져요 정말 국회의원이나 판사들도 이런 사실을 접해서 많은게 변화됐으면 좋겠어요 제발 이건 말도 안되죠..,1
who-cr4zj,판사는 필요없는 직업임.. 개검 포함. 둘 다 범죄자 편이라~~ 피해자만 평생 동안 고통속에 보내야 함.,149
user-gy6bd3bu2y,무기징역 줘도 모자를판에 어우 나라 법 개판이다 진짜,4
Jh-cw8ig,"판사는 법을 해석하고 집행하는 사람입니다.. 감형사유 등 가해자를 위한 법을 국회의원이 만드는데 그 분들을 욕하는게 맞습니다. 그치만 피해자의 불행을 직접 보고 경험을 한 판사, 검사들이 대부분 국회의원이 되는데 바꿀 생각을 왜 안하는걸까요..",8
op-pp4le,진짜 죽고싶은 사람이 형량을 낮처달라고 할까? 이번사건은 형량이 중요한게 아니다 저 악마가 형량 다 살고 나오면 어쩌냐? 가 문제인듯 보인다 사형시키자 제발 국민들의 안의와 피해자의 안전을 위해서,0
user-gr8mm3zx9z,피의자 가정환경이 왜 감형의 이유가 되는 건지. . . 피해자는 한국에서 안전하고 건강하게 살아야 할 권리가 있는 국민이건만 . . ..반성문도 피해자가 받은게 아닌데 왜? 판사 님들이 피해자 삶까지 대신 오래 살려구?,50
user-wc6jg5uc3g,같은 여자로써 정말 안타깝고 눈물이 나네요 정말 무기징역해도 시원찮은데 25년 대한민국 떠나고싶다 조만간에 범죄소굴,3
user-ci1zq8el4w,피해자가 있음에도 반성문은 판사에게만 쓰는 클라쓰...,2
user-xv5cs2wf8r,전과 18범의 누가 들어도 말도 안되는 저 거짓 변명을 대한민국 판사는 믿고 판결을 하네 대단하다 대단해,36
user-eg1bm4su3g,이건 말이 안나온다. 주리를 틀어라 그리고 실화탐사대멋있다. 이건 법을 바꿔라 굳이 징역이 아니더라도 정신차리게 참교육해야한다. 아무리 부정은 폭력으로 폭력은 폭력은 폭력으로 짓밣아야맞는거지만 이건아니지 그래서 보복은 피해자가 가해자에게 해야맞다. 피해는 피해로써 유익을 끼친다. 물론 환경의 영향을 받을수있다. 하지만 환경에 무리하게탓을 하는것은 아닌행동이기도 하다.,0
user-di4zv7yb3x,이래서 판사들이 범죄를더부추긴다,2
user-kj4mx8bu3q,우리나라 판사들이나 판사들 가족들이 당하게해주세요 기도합니다 ..,0
MrYhbro86,"피해자는 평생 안고 가야 할 트라우마를 가지고 살아가야하는데 35년도 가볍다, 제발 강력범죄자에게 선처가 없어지길... 판사 가족이 저래도 저런 판결을 내릴건가??",15
user-uj6ts4du7x,예전 판사들이 더문제입니다 물론 판단은 판사 재량이지만 판례가 있어서 형량을 높게 때리면 예전 판례를 근거로 형평성 문제를 걸고 넘어집니다 이 나라는 ai판사 도입이 되지 않으면 답이 없습니다,0
user-xh6wb5bw8m,판사님은 다용서해주심~잘못은 판사님들에게 잘빌면 득~!,7
user-ne4pi4cf2z,감형이라니ᆢ 이나라가 정신을 차려야한다 피해자의삶을 생각못하는 탁상공론 지들 자식이 당했어봐라 범죄자들이 하는말을 믿고 피해자에게 이차폭행하는 나라가 공범이다 진짜 통탄스럽다 그런놈들 사회나와서 또 아무런 죄책감없이 범행하는거 싹다 나라탓이다,0
user-se8pv1pu6h,조사받는 모습이 피해자 같으넹 ‥ 딱봐도 성폭행 할려구 했는데 경찰은 초동수사을 잘못 했구나 ~ 판사님 제발 정신바짝 차리고 판결을 해주시길 바랍니다 ~!!!!,0
teemo504,판사 가족들도 똑같이 당해봐야 정신차리지 어휴; 15년을 줄여주냐? 35년도 적다생각하는데 이게 나라냐,0
NO-ke5bb,대중들이 지켜보고있따!! 판사님!!!! 누구하나 죽어야지만 더형량 올려주나보다 .!! 데스노트나 천년지팡이 (만화속)아이템이지만 이게 필요하다 진짜,1
hee_1227,방송으로 공론화를 시켜도 판결이 저모양...개탄스럽다,37
yungu8,말도안되는 판결을 내는 비리판사도 신상공개하죠 좀,3
hya37,판사들 먼저 처벌받아야 할듯.,1
user-rq6ry3eo3h,분통하고 화가납니다.! 말도 안됩니다. 이 나라법은 진짜 ! 가해자 인권 운운하는데 그것도 인간 이하면 인권 존중 할 필요있나요? 불우한환경이 감형사유라뇨 아무죄없는데 만약 피해자는 좋은환경에서 자라서 억울한상황인데 그것도 참작 해주셔야죠 판사님? 불우한환경만 참작하나요? 가해사에게 무기징역을 주셔야 맞지않나요? 가해자 뻔뻔하네요 ! 상고 까지 너무 피해자분 생각하니 맘아픕니다. 힘내세요!,0
user-sy2rh5tg8v,판사와 그 가족들이 똑같이 당하기 바랍니다,1
user-zz2dv9jz9z,어이가없네 불우하게 살아도 정상적인 사람 많다 성범죄자들은 무기징역이든 능지처참 시켜야 한다 판사 자식이 돌려차기 당해도 감형 해줄래?ㅋㅋ,2
obangdjjun,진짜 법 개역겹다 불우한 가정환경이랑 피해자랑 뭔 상관인데?? 왜 니가 그걸 판단해서 감형해주는데?,17
ok09777,판사가 인구소멸을 부추긴다...,4
tig00551,저렇게 감형해주다가 본인들도 당할 날이 올겁니다. 후회하지나 마세요,1
user-li3dp7ml6w,술을먹었든 안먹엇던 저런행동을 한게 용서받을수없는일이고 술을 저렇게 먹었는데 돌려차기가 저렇게 정확하게 찰수가 있는가?저런 악마는 무기징역도 아깝다,31
saraha7789,종신형 때려야지! 내가 끝까지 지켜볼꺼야 판사님들 정신차리세요 !!!당신딸이 그 주인공이 될수도 있으니!!!,0
user-iv7zk4fu9b,현직 법조계 분들 등판 해주세요! 감정 빼고 법적으로 타당한 형량이 이게 맞나요?,3
user-ci1kf9ts8r,나는 저 판사들 말도안되는 판결 내릴때마다 자식 낳기싫다. 왜 우리나라가 인구감소가 되는지 대가리가있음 알거아니냐? 나라가 이모양인데 니들같음 자식 낳겠냐?,4
candycandy9314,판사들 가족들이 피해를 당해야 판사들이 뜨악 하려나.....참나... 저런건 사형좀 시켜라!! 제발,12
clickwow,"형사 사건 전 재판을 배심원 참여 재판으로 바꾸고 재판 절차상의 전문적 문제 같은 것만 판사가 주도하게 하고, 양형 판정은 축적된 빅데이터를 통해 A.I의 객관적인 통계 지표를 기초로 한 몇 가지 안을 참조해서 배심원들이 그 안들 중에 다수결로 선택하도록 하는 것이 지금의 사법 시스템 보다 훨씬 낫다고 생각한다.",0
user-ed4vr1rr9u,말이 딱맞네요 실수는 할수있어도 범죄는 할수있는게 아니다... 무기징역!!!!!!!,1
user-gi9wn1yi3b,울동생두 판사지만 개념없음을 느낍니다,0
user-qt4qs3hk7d,하늘의 천벌이 있다면 그 가해자와 직무유기 수준의 판사와가족들에게 고스란히 가기를 간잘히 바란다.,19
LAST_TANGO,판사에게 반성하는 다이나믹한 나라,0
user-eu1lw7ce9m,판사들 자식들도 똑같이 당해라 저주받을 판사들아 피눈물 나봐야 세상의 쓴맛을 평생겪어봐라,0
kang8149,미쳤네 저런 판사 왜 악마입장만생각하나 ? 나라가 완전 개판 진짜 짜증난다 대한민국,0
user-er9gi2mo4z,피해자가 남자였어도 저런 솜방망이 처벌을 내렸을까? 우리나라 판사들 정말 개쓰레기다 가해자가 남자일경우 너무나 관대하다 이런 나라에서 사는 여자들이 불쌍하다 판사들 제발 너희 가족들도 똑같이 당해라,1
andykim1850,"판사들의 깨시민 질에 정말 환멸과 분노가 치민다. 가해자가 불우한 환경에 자란 걸 제대로 보호해주지 못한 사회 탓이라고 하는데, 그 '사회'라는 건 아무런 실체 없는 데우스 엑스 마키나일 뿐이다. 그러면 그런 사람으로 범죄 피해를 당하는 걸 보호해주지 못한 '사회'의 책임은 어떻게 질 거냐 이 판새놈아.",0
hanhan-vq5gx,판사놈들은 개해재 입장에서 법망을 내리치는게 한심하다,1
appletree4498,정말 저렇게 걸을수 있는것만도 감사드리고 몸과 마음의 치유가 시간은 걸리겠지만 ㅠㅠ 기도드릴께요.. 경찰들도 정말 너무한다 처음부터ㅠㅠ 주민들과 진술해주신분들 에게도 감사하는 마음 입니다..대한민국이 너무 무서워 ㅠㅠ 그리고 재판장들도 자기 들이 당해보지 못해서 저렇게 판정을 내리고 판단을 하는거고 피해자가 한말이 맞지…불우한 가정에서 자라면 다 범죄를 저지를나? 모든 불우한 환경속에서 열심히 노력하고 살려는 사람들까지 전부 욕 하는거고 이나라 법이 정말 이상하고 판.검사들이 머리속에 들어가보고싶네,1
user-hz5qm4jw4n,사형이 답인듯....봐주는것도 정도것 하세요 판사님 !!! 볼때마다 마음이 아프네....,0
user-yt1dc2wf6x,가석방없는 무기징역 해주세요,0
user-jr1jc7fb9u,저 15년 판결내린 판사 딸도 저렇게 당해야 정신차리지 불후하게 자랐다고 어떻게 양형기준을 잡지? 사람심리가 저렇게 쓰는건 일반적이고 반성이 없는데 무슨기준으로?,0
user-fk1ht9dz7n,판사 딸이 당해봐야 법이 바뀔까요 양형 기준이란 누구나 공감상황 이어야 되는데 법관생각만으로 감형이라ᆢ 중요한건 머그샵 하루빨리 저런인간은 스스로 세상을 떠나게 하면 어떨까요,36
user-sj2th5yi8v,판사가 범죄자들을 키우네 대한민국 판사들이여 제발정신차리시요 ㅠㅠㅠ,0
user-qz3dn5sz4m,술취하면 애초에 정확한 타격도 힘든데 말이되나. 이 나라는 판검사 부터 로보트로 바꾸야 한다. 뭔 범죄자의 인권을 챙기는 빌어먹을 감성이 남아있냐. 초범이면 그래도 천번양보 해줄수도 있지.. 18범이라며.. 미친거니?,0
stellac9983,판사가 멍청하던가 판사 자격이 없는거지. 절도도 아니고 강간폭행사건에 불우한 가정환경이 왜 감형사유가 되는건데? 진짜 판사들에게 환멸느낀다.,13
user-du3ri2zp5f,법이 피해자를 다 지켜주지는 않더라구요 경찰조사에서 피해자가 피의자로둔갑되고 정말 세상은 살만한걸까요? 저분도 용역업체다닌다고했던거같은데 용역업체들이문제네요 연예인 국회의원등등 경력은 그럴싸 저희일처럼 섬에찿아와 위협하는일까지하는게 신변보호라고 ㅜㅜ 판사님은 무슨생각이실까요? 저도 탄원서를 냈어요 엄벌에처해달라는 피해자는용서를하지않았는데 왜 피해자의 마음은 조금도생각해주지않나요? 피해자분 얘기하시는 한마디한마디가 백배천배공감입니다 제발 법을 집행하시는분들 제발 양심껏 법을집행해주세요 피해자들을 판사님들이 두번 죽일수도있습니다 . 피의자의죄값을 다 묻는다해도 피해자들의 상처는 결코 회복될수없습니다 저도 피말리며 하루하루 그들의 죄값을 받길 기다리는데 이런거보면 정말 저희같이 힘없고 빽없는 사람들은 어찌해야하나요. 아직도 세상은 참 지랄같습니다,0
user-cr1gf6rp8i,밑에분들 판사님이 동네 개이름 입니까? 헌법에 어긋나지않은 판결 합니다.존중 해줍시다. 이사람들이 해도해도 너무하네.,0
bonita1260,우리나라 판사는 진짜 왜저럴까!!!!진짜 머리통이 궁금하다.피해자 입장에서 생각좀 하자,0
kkbunny33,저런넘을 나오게 하는 판사가 큰 문제다 이세상에 범죄를 더더욱 부추기는 판사 대단하다,0
astress6292,가해자놈 2심때 형량많다고 대법 상고심 걸었다는데 반성문만 제출 하면 뭐하냐 실제는 반성도 안하는데 상고심에서 30년 때려서 법의 정의를 보여줬으면 좋겠다,0
user-he4gc4tq8c,판사님해도나무한것같읍니다저같는사람도잘살가는대나는법인보다더불행한삶를산람입니다태어날때부터고아살앗읍니다,0
user-hi5ii2rf3f,저런놈을 세상에 내보내서 범죄 저지르면 판사가 책임져라. 판결의 기준이 뭔가??생각도 좀 하고!!! 돌려차기 놈 판사 부터 찾아 갈듯!!!,1
dogsnoop963,저거는 누가봐도 죽지않은게 기적이며 살인의 의도가 명백한거다. 술때문에 그랬다? 그정도 만취면 걷기도힘들어야하는데 돌려차기를 한다? ㅎㅎ 누군 술안먹어봤나? 이런놈은 총살시켜도 모자란다. 게다가 전과가 18번이 있는 놈은 의도적이며 변하지않는다는것을 말해주는데 다시 사회에 내보내겠다고? 그 판사새끼 누구냐,55
user-ox5qw7vx8e,대법원판결에 모든게 달렸네요.. 반드시 대법원에서 무기징역에 나오기를 바라겠습니다,0
user-rx5nh4no3w,"항소해서 20년 되었으니, 이번엔 무기징역 이상 갑시다.",5
user-ir7qh2wd3p,피해자는 열람 조차 어려운 사건 기록 때문에 민사 소송까지 걸어야했고 가해자는 피해자의 신상 정보를 쉽게 알수있는 어처부니 없는 법 ! ! 이런 잔인한 18범 범죄자를 교화가 된다고 생각 하시나요 ? 판사님 ? 고작 20년 .. 감옥에서 나와서 절대 절대 안될 괴물 입니다 ! 제발 엄중 엄중 처벌 해주세요 ! !,18
elois6803,판사넘들은 어떻게 생긴것들이냐 가정교육을 문제 삼을수 없다 한사람만 아니고 저렇게 여러번 범죄한 사람은 바뀔수 없다 얼마나 더 많은사람을 죽이고 싶으냐 ㅡ 이런 ㅉㅉㅉ,1
user-zq2ib7of4k,사형 안시킬거면 무기징역 이라도 때려라 보복한다고 대놓고 말하고 다니는데 피해자분 죽어야 제대로 처벌할건가 불우한 가정환경/정신적 문제/술 먹은거로 감형좀 그만했으면.. 이걸 악용하잖아..ㅠ 약먹은것도 증거도 없는데 가해자 말만 듣고 감형..참️,0
user-qb7gd1ho4v,용감한 형사들이나 그알 사건들만 봐도 살인 저지르고도 12년 받은 최악의 사건들도 많습니다. 제발 좀 형량 제대로 받아 조금이라도 억울함 풀게 해주세요. 우리나라 법이 너무 관대한거 아니요???,11
user-oo2ys2ly7d,하 ~ 정말 법원과 판사는 범죄자를 오히려 양산하는 곳인지 왜 가해자의 인생을 생각하냐고 ~ 왜 이렇게 법을 배웠다는 것들이 미숙한지 이해가 안 가고 정말 법을 제대로 배운 것들이 수사하고 판결하는 지 이해가 안 간다 딱 보면 조선 시대 사또보다 못 한 것들이 대부분 ~,1
unchong1455,누릴거 다누리고 구린 판사놈들 일 제대로 할수있는 놈들이 얼마나 되겠어,1
user-gf9my5wm6u,범죄자에게 왜 반성문이 필요하며 왜 감형이 필요하나요?? 진짜 둘다 없어졌음 좋겠네요,0
user-gm5fq8jx2q,15년이나 감형해준 판사는 자식이 없나보다 어떤 생각으로 최악의 범죄자를 15년이나 감형했을까 그 범죄자가 50살에 나와서 또 재범할 확률이 100%다 감방 동기들 증언 하는거 봐라 어떻게든 탈출해서 보복한다잖아 범죄는 자기가 저질러 놓고 보복? 진짜 인간이길 포기한 이런 흉악범에게 판사는 무슨 생각으로 감형을 해줬을까 자기 가족들이 안 당해보니 현실 감각이 떨어지나?저렇게 죄질이 너무 안좋은 흉악범을 피해자 입장이 아니라 가해자 편을 드는 저 판사가 너무 밉다 자기 자식이 당해봐야 피해자 심정을 헤아릴려나 바보같은 판사 정말 밉다,2
user-dt4im3bq7i,판사 딸레미가 저렇게 당해야 제대로 처벌할려나 답답하네 검찰쪽은 제대로 이행하는데 판사가 아우,1
JooGaJoJak,"전과 18범. 피의 진술 모습, 구치소 동기에게 한 보복 발언들을 봤을때 갱생 가능성이 없다고 봐야함. 사형, 또는 영원한 사회격리가 강력히 요구됨. 무기징역 안 때릴거면 담당판사가 데리고 살아라!",1
user-st8ck4ny5e,범죄를 저질러도 살기좋은 대한민국 저런넘은 무기징역을 줘야지 에휴,1
doyeon103030,진짜 우리나라는 사람이 살수없는 나라인것 같습니다 재범률이 저렇게 놓은 사람이 어떻게 15년을 감형을 받을수 있는지... 한심하기 짝이 없는 나라인것 같습니다 그러니 다들 외국나가서 사는거 아니겠습니까?,0
user-le3nm2hq2n,법은 기준이 있다. 잘못한건 맞지만 살인죄보다 많은 형량을 받아야하는건 아니지,1
user-ii8qw4xe7d,먼저 피해자 분몸은 이상없이 괜찮은지 마음이 너무 아픕니다 아무쪼록 건강하시길 바랍니다 범죄자 는 자기살기위해 합당한 주장을 내세우겠죠 피해자 가 살아있는게 천만다행입니다 많은 전과자범행은 사형시켜야 합니다 무기징역 이아니라 사형 시키세요 대한민국 에 는 저런인간없어도 세상잘돌아갑니다 부탁드립니다 제발좀 사형제도 부할해서 사형시키세요 목소리도 듣기싫습니다,0
user-xi6zf2qt2c,우리나라판사님자기가족들이그렇게당햇써바저런판결못내리죠!제발강력하게처벌내려라,0
user-rx1ux7ch8o,검사님! 판사님! 돌려차기 저놈 엄벌을 촉구합니다. 평생 빛도 못보게 가둬주길,0
user-ik1ii4su3h,너무소름끼치고무서워요 공포영화보다더무섭네요 사람아닙니다이사람 35년도적다고생각하는데 어떻게감형될수가있죠 우리나라법은진짜심각하게문제가있는거같아요 하..,1
wingsqueen,"우리나라 사법부가 만든 괴물이지 전과18범을 통제할수 없었고 결국 피해자를 만든것. 판사,검사들이 책임져야하지만 아무도 책임지지않는다",0
