작성자,내용,추천수
Gim-mu5ll,무기징역 줬어야 죠 전과가 수두룩한 범죄자를 도대체 우리 검사나 판사들은 월급 축내고 멋 들 하시는지 피해자에게 20년은 1년 같을건데 답답하다,1
family01kjb14,이따위 법이 다있어!!! 판사야 정신차려라. 넌 법기술자냐. 저딴 범죄자 놈들때문에 왜 무고한 사람이 고통받아야하냐. 저 범죄자 놈은 출소후 피해자 주거지 100km접근 금지가 필요하다. 개인의 자유는 범죄자 새들에겐 적용하지 말자,0
user-ok6xd3gk8y,이번 선고의 판사가 죽을 책임을지고 피해자를 보호해야한다.,0
happy365.,판사님들..부모가 개고생하며 뒷바라지하셔 죽도록공부해 그위치까지 가기위해 온갖고난과 좌절이겨내고 독기로오른 그자리 전 선배들 판사님들이나 썩은 오랜전통들 언제까지 유지하고 따르시겠습니까 세상살면서 돈..명예 권력 중요하죠 정말..언제까지 대한민국이 이래야하는지 ㅜㅜ,0
user-xl9cb1dx9k,이런 개같은 판결..개같은 나라에 사는 내가 창피하다. 도대체 얼마나 더 죽어나가야 바뀔까,237
peterlee125,진짜 판사님도 대단하고 저런 범죄자 변호 맡은 놈도 대단하네 참 판사님 진짜 궁금 한데 왜 형량을 반토막 내셨어요? 피해자가 판사님 지인 친척 이면 그렇게 했는지 진짜 제일 궁금해요…. 전과 18범으론 부족해서 20범 채워 주려고 도와주는거로 밖에 안보이네…,0
user-zm3cg4zl4n,판사도 신상공개 해라 제대로 된 판결을 못했으면 벌을 받아야지,0
user-nl8ym7hn4y,형법 개정 및 판사들 교체가 시급하다. 도대체 법리가 뭔가? 확실한 증거와 잘못이 명백하고 출소 휴 재범 및 보복이 분명할 것이 예상되는데 왜 판사들은 자런 판결을 했을 까? 자기 가족이 당해도 저럴 수 있을까? 법리를 운운하며?,0
user-bj5jw3pu7n,판사도 공개하고 자격검증 해야죠,200
user-kb9tv8tm9q,중요범죄자는 보호감호 법을 다시 부활시켜 형량외에 사회에서 또다시 격리시킬 필요가 있어 보입니다 악에게 갱생을 기대하는건 호랑이가 풀뜯고 살길 바라는것과 같습니다,1
