작성자,내용,추천수
user-em5oj1jb8z,제발 판사님 자녀도 똑같은일 똑같이 겪기를 바랍니다,75
user-dz2ht9vo8m,인간과 짐승을 구분할 줄 모르는 판사놈들은 해고 처분이 답 이다.,1
kmakk7457,감형사유가 있고 심지어 받아들여졌다는게 너무 기가막힙니다...,26
user-uy1wj7ex1o,피해자가 사는게 사는 걸까요.... 왜 이런 말도 안되는 판결을 내리는 건지....이 땅에 계속 살아야할지가 진짜 의문이네요... 흉악범은 늘어나고 법은 여전히 관대하고...운 없으면 저렇게 피해자만 고통으로 살거나 죽게되는..그 어떤 것으로도 보호받지 못하는 것은 나라가 아닌 나락입니다..,0
user-zb2bp2fq5s,마음이 너무 아프다 ㅠㅠ... 35년에서 늘어나지는 못할망정 ... 대단하다 판사도,24
user-lk1zn6po3f,"판사님 이건 아닙니다 정말 아닙니다. 제발 피해자분 생각해서라도, 피해자분이 맘편히 인생을 살수있도록 형량을 충분히 늘려주시길 바랍니다",1천
user-pk8qc6ws6b,우리국민도 이렇게 억울하고 분통이 터지는데 피해자분은 오죽할까요.. 그 상황을 기억못해 억울한 피해자분 잘못이죠 대한민국에서 태어난 우리가 잘못이죠 힘내세요 피해자분 그리구 존경하는 판사님 오늘도 사회의 악을 한명 더 구제해 주셔서 감사합니다,1.1천
user-lu7np5no1r,와...진짜...출소후 안봐도 결과가 뻔한데...어떻게 이런 판결이 나올수가...기가찹니다 이게 나라입니까???,10
user-ei9cu3hi5v,"출소하고 나서도 범죄 저지르면 판사도 대가를 치르는 법이 있음 좋겠네요, 그래야 판결을 더 신중하게 할테니…",1
user-ky3ve6fz8p,도대체 감형을 왜 해주는거야??? 가해자놈 저렇게 말하고 다닌다는데 판사는 무슨 근거로 반성을 하고 있다 판단하는 거지? 애초에 전과도 많고 이번 범죄가 저렇게 악질인데 나이 50 되고 사회에 풀어놓으면 아무 짓도 안할까??? 진짜 안이하기 짝이 없네,411
jyseoh,판사들은 진짜 끝까지 가해자를 돌려막기하는구나. 이건 판사가 아니라 공범이라고밖에 할 수 없는 상황이다.,5
user-tq4bp3hs1m,판사님 가족들에게도 비슷한일이 생기길 간절히 기도합니다,1
user-id6ld1dd3z,제발 판사들 가족도 저런 일 당하길 빕니다.,10
user-kw6cf4ok3i,이를 계기로 모든 범죄가 현재 국민 정서에 부합하는 형량이 적용될 수 있도록 우리나라 법이 변화했으면 좋겠습니다. 국민들은 20년 형을 이해할 수 없다는데 법이 계속 이렇게 구시대적인 상태로 남아있는게 과연 옳은 건가요?,6
user-oe3lc9rx1l,"나는 이럴 때마다 참 얘기하고싶은게 재판장의 자식,부모,소중한 사람들이 똑같은 짓을 당해도 이런 형량을 줄 것인지 물어보고싶다",1
wookdongseo,"진짜.. 본인만을 위한 것이 아닌, 모든 피해자 분들은... 싸워준 것인데.... 그 결과가 감형이라니.. 진짜 이거는 너무하신 거 아닌가.....요 아 이거.....ㅜㅜㅜㅜ 참",5
user-ew3xj1ux6o,이게 법이냐 진짜 너무 하다고 생각안해 정말로??????? 진짜 가해자나 판결 낸 판사나 똑같다 아오 열받네,0
user-bu1yl6mj8k,판사가 대놓고 힘좋을때 복수하라고 풀어주네요... 피해자는 밥이라도 제대로 먹을수 있겠나... 이런거 보면 판사도 싸이코패스나 소시오패스가 아닐까 싶다.. 저런 범죄자에게 감형을 한다는건 피해자보다는 가해자에게 공감을 한다는거잖아..무섭네요..,1
user-ez4ph1su4e,2심 주심 최환 부장판사입니다! 강력히 항의합니다! 당신같은 사람들이 저런 악마를 전과18범으로 만들어 천인공노할 범죄자로 만든겁니다!,26
user-wd5cq8qg1t,진짜 미쳤다 제발 형량 좀 높게 해라,0
user-bx5eq3qd6r,판사도 신상공개 되어야한다 국민이 무섭지 않으신가 죄없는사람 입에담기 어려운짓을 당했는데 불안감에 둘러싸여 평생을 살란다 책임을 짓게 하지 않을거면 최소한 판사가 책임 져야한다고 본다,386
