작성자,내용,추천수
user-em2lo8qi3h,사회에 영구적으로 나오지 못하게 해야 합니다 저 쓰레기가 사회에 나오면 더강력한 범죄를 할수도 있읍니다 동영상을보면 너무참혹하고 헉소리가 나오네요 판사님 부탁드림니다 엄중한처벌 해주세요,1
bong737,한인간을 불구를 만들고 인생을 가져 갔는데.. 12년 판사들 장난하냐?당신들 딸래미 저렇게 당했어도 12년 때리고 용서 해줄래? 내일은 아니지만 분노가 치미르 오르는구나!,160
user-yn2er1po7j,보면볼수록 화가 치밀고 소름이 돋네요..딸 둘을키우는 아빠로써 늘 불안하네요..평생 감옥 독방에서 반성하며 살게했으면 좋겠는데 형량이 너무 약해요 ㅠ,343
user-ly8fd6ng3m,이런영상을봐도 역시 대한민국의 법은 피해자가 아닌 가해자에게 유리한 판결이많다. 법이 무서워서 범죄를 멀리하게해줘야지,6
yjrm7634,30년 징역은 살려야. 저건 사람이 아니다. 악마다.,794
iik6882,"진짜 충격적이네, 저 범죄와 판결 모두",2
user-zu5dh4ub8x,"징역 12년이 과하다? 딸키우는 부모입장에서 저런 쓰레기는 극형 만이 답이다. 영상만봐도 충격은 헤아릴 수 없는데, 피해자는 얼마나 고통 스러울까. 반드시 엄벌에 처해야 합니다.",98
djdrkek,제발 판사말고 AI가 대신해주길 바랄게요.,52
TheCreamapple,저런 잔혹한 범행보다 형량이 12년밖에 안된다는게 더 무섭다,11
msk1395,"이번엔 꼭 판사의 결과를 보겠다. 이 나라의 법이 말로만 지엄하지 않다는걸 보여줘야 한다. 음주취약, 심신미약, 정신미약등 어설픈 민주흉내는 그만하고 제대로된 법의 순기능을 보여주길 바랄 뿐이다.",5
leegun9556,피해자가 몸이 뻣뻣하게 굳어 기절해버렸네 저런 와 정말 화난다 검사 판사 니들 도대체 뭐하냐,0
user-ef6ih3yx1z,우리나라 법은 항상 가해자편이다 언제쯤 고쳐질까 우리나라 국회의원들은 이런거엔 관심이 아예 없다 판사가 아니라 법이 문제... 판사는 법대로 판결할 뿐 그 이상 할 수 있는게 없음,1
user-cw8ru2jl7g,대한변호사협회에서 성폭행 가해자는 고객입니다. 가해자편인 대한변호사협회에서 높은 점수를 받은 판사가 성폭행사건 재판을 맡고있는 현실을 바꾸어야 더이상 이런 어처구니 없는 판결을 막을 수 있을 겁니다.,2
user-if8uw1xu9k,법…. 판사가 문제다 겨우 12년 이라니….범죄인들은 할만 할듯…..,2
april-ii2ko,12년 뒤에도 범죄를 저지를게 보이는데 무기징역 나와야 하는거 아닌가요???? 사람이 어떻게 저럴수가.....진짜...,0
linjayhoneyred4061,"형기를 마치고 석방되는 죄수와 검사의 가장 어린 자녀, 판사의 가장 어린 자녀가 하루밤 같은 방에서 보내게 했으면 좋겠습니다. 법이 진정한 의미의 법으로 거듭나려면 이렇게 해야만 할 거 같습니다.",0
k76106,사회와 영원한 격리가 답이 맞다 판검사가 엄벌하길,4
myeongkyukim,헐 피해자분 어떡해 마비로 평생을 살아야할지도 모르는데 형량 더 높여줘요,12
bluestone9430,"저런 넘은 사형을 시켜도 모자란데, 겨우 12년이라니. 이러니 법은 우습고 검사와 판사가 검새와 판새가 되는거 아니겠어",0
