작성자,내용,추천수
ejej6589,이영상을 만드신 분! 용감하고 정의로운 이 카라큘라님에 안전을 위해 기도하겠습니다. 참으로 휼륭한 젊은 분이세요. 구독과 좋아요 꾸욱 눌럿어요. 힘 내시고 한국사회에서 경찰과 검사들도 못한 일을 하신 카라큘라 탐정님께 박수를 보냅니다.,1
user-yd9yd4dm1w,사고치고 반성하고~ㅎ 한심한 판사들 땜에 사회가 이모양이꼴인듯,2
user-roharoun,님이 진정한 이시대의 판사님입니다.,4
user-gp5dv2yl8d,검사 경찰들이 목숨걸고 잡아들이면 방구석에서 법책만 뒤적거리는 판사들이 솜방망이 처벌만 내리는 잘못된 사법부 아닙니까??? 범인 한번 잡아들이지 못하는 판사들이 최종 판단을 한다는게 어이없네요~~~그야말로 꼴리는대로 고무줄 판결이 비일비재하자나요,2
iiiiml8452,미쳤네 짐승을 왜 사회에 풀어둠???? 판사들 진짜 뭐함? 저 짐승 풀어둔 판사들이랑 저 놈만 같은 공간에 가둬두고싶다,0
junekim1520,법을 배운 100명의 판사보다 낫네요 법은 약자를 보호하기 위해 만든겁니다,1
eunmeebaek6152,서른 살인데 전과 18범이면 교화가능성 없는 것 아닌가요? 그리고 뉘우치고 있는 사람이 보복을 말합니까? 판사들 정신 차리세요.,1
user-sp4cu6vi6h,와.. 진짜 대박이네 저정도로 범죄스펙을 쌓아 놓았는데 멀쩡히 거리에 돌아다니게 놔두는구나 저정도면 돌려차기 사건 일어나기 전에 무기징역을 받았어야 되는거 아닌가? 얼마나 법이 약하면.. 진짜 심각하다 아무리 범죄를 많이 저질러도 한국에서는 살아가는데 아무런 지장이 없구나..,384
Jessy77251,반성??? 뉘우침? 이런걸 재판장 앞에서 보이지 않는 사람도 있을까,4
1newmover,한국도 배심원 제도가 필요 합니다. 그래야 판결이 제대로나옵니다.,1
rosielee4541,돌아다니는 범죄머신이네요. 저런 놈때문에 경찰이 너무 바쁘니 판사들은 정신차리고 이번에는 아예 나오지 않게 판결해라. 신상공개를 응원합니다. 유투브가 있어서 다행입니다.,0
user-hi3pp6ip2s,용기내서 신상공개 감사합니다 피해여성분 용기에 박수를 보냅니다 우리나라는 판사와 검사들 모두 썩었나요 도데체 왜 처벌이 이런지 너무 화가 9:07 납니다,1
user-rc1cf6kv2g,가해자 전과 내용과 처벌받은거 보니까 내가 직접 법을 집행하고 싶네요... 판사들 진짜 욕나옵니다.,0
user-jr8gc6jw1d,판사님들 판사님들 딸이 똑같이 당해도 반성문한장으로 무죄로 판결내주세요,0
baycho2357,판새들아 정신 차려라. 이번에도 감형시키는 판새는 국민으로부터 명백히 지탄 받아야 할 것이다.,6
user-fe2kn2th3r,판사님들의 따님들이 이런 일을 당했다면 이런 판결이 나올 수 있을까요?,1
user-jf6oy1oh5o,피해자가 억울하지않게 공정한 판결을 바랍니다..,0
user-xn4mj1wl5r,판사가 문제가 아니라 입법부가 문제다. 판사는 그냥 법에서 정한대로 차등을 둬서 그냥 판결할 뿐. 죄질에 비해 가벼운 형량이 정해져 있는 현실에 판사는 아무 힘이 없다. 판사에게 건의 할 게 아니라 국회의원을 재촉해 형법을 더 중하게 바꿔야 한다. 저런 상습범은 사회에 못 나오게 해야 한다.,1
user-yy9hm8sh2l,정말 감사합니다. 살인범이 '적은 형량'으로 살고 나온다면 살인범에게 똑같이 해주고 '똑같이 적은 형량'으로 살고 나올수 있는 영웅도 생길것같습니다. 어차피 처벌도 약하게 받는거 복수하며 살아갑시다. 그러면 언젠간 변하겠죠. 법이라는것이 근데 사람을 저렇게나 많이 때리고 처벌받고도 또 때리는데 일부로 더 때리라고 밖으로 보내주는건가?.?,0
arthasus8100,전과가 18? 그럼 18인간이네… 그래서 그짓거리 했냐? 피해자님과 카라큘라님의 용기에 박수를 치고 응원합니다. 판사님들 제발 극악한 범죄자에게는 그죄값에 맞는 판결을 부탁드립니다. 그래야 법이 제대로 세워지고 일반인들이 법을 믿고 법을 준수하며 살지 않겠습니까? 그리고 쓰레기는 쓰레기통으로…,0
user-ft2qo2mu9h,유튜버님 용기에 박수를 보냅니다 판사들 제대로 판결좀 하게 합시다,0
konkun1004,이런 죄인은 징역 무기징역 가야죠.,1
user-rq2lp5xg9f,무기징역때리고 세상 에 나오지 못하게 하자 세금아깝다,0
user-si4nf6zx1p,"너무 멋있습니다 판사보다 훨 나은 진짜 ,, 판사들은 자기 자식이라면 20년 줬을까 ㅋㅋㅋ 답이 없는 우리나라다 .. 정말 같은 부산인데 무섭네요 백프로 나와도 또 범죄 저지를 거 같은데;;",0
user-qw3kl1bw7o,법이 약해 빠지니..저렇게 반성 못하고 개지랄 떨고 다니지..저건 판사가 저렇게 만든거나 다름 없음..판사들아 ..정신좀 차리자,1
user-qu3su7nv3n,15년 감형해줬어요 판사가 최고의 사회악이 아닌가 합니다,2
user-se2if5yx3r,아니 무슨인간이 처벌이 저딴식으로 많지? 저정도면 무기징역이여야지 쓰레긴데,1
user-zb5xy8bg8e,ㅋㅋㅋㅋ 법을 얼마나 우습게 알면 저렇게 죄를 많이 짓고도 또 범죄를 저지르냐. 구형한대로 징역 35년 확정해라.,0
shs3578,대한민국 사법부에서 판사에 선고 비율을 나눠야 합니다. 국민 참여재판을 늘려야합니다.,1
