작성자,내용,추천수
user-mj2vi7ji1f,사법부는 어떤 인간 관계가 독인지 약인지를 아예 모르지!!! 법관이나 판사 되기 전에 심리학 교육을 필수로 받는 게 좋지!!!,0
user-cw1wq9em2g,법은 이렇고 이래서 무슨 무슨 이유로 그래서 그렇게 됐다라고 길게 설명하는 영상은 안 보고 그냥 아무튼 법 개같아!! 라고 말하는 영상만 공감하는...방구석 판사 되게 많네,0
nts2030,나라와 멍청한 판사가 전과18범 범죄자쓰레기를 안치우니깐 ? 국민들이 나서서 괴물쓰레기를 치워야 합니다.,71
user-ff1il3ur3c,초동수사부터 잘못하고 피해자측 DNA 검사요구도 묵살했다가 나중에 사회적으로 이리 공분이 되니 부랴부랴 하나씩 바꿔가는 모습자체가 한심할 따름입니다.... 진짜 우리나라 견찰들 문제가 하나둘이 아니네요... 일선에서 노력하시고 고생하시는 경찰 분들이 아직은 많으리라 믿고 싶습니다.. 전과 18범이 버젓이 돌아다니며 범행을 저지르는 사회가 되지 않았으면 합니다..,17
jwd7tv,무기징역도 모범수로 풀려날 수 있는 세상! 가해자를 보호해주는 나라.......참~,21
junchoi294,솜방이 판결..이번엔 공론화되서 판결을 무겁게 할 것 같네요.,0
user-ow9qf6lc8g,진짜.판사의 가족이 저런상황이였어봐~!!바로 얼굴까라고할걸.자기들일 아니랄까봐.에허.제발.법사 판사 가족들좀 죽여줘라.그래야.정신차리지,0
entp329,존경하는 개판사 개법관님들 뭔가 상당히 심각하게 잘못되었다는 생각은 안드시나요?,0
user-wg2dw5ei8c,저거 나와서 진짜 피해자 살해하면 어떻게 감당하려고 저러냐 우리나라 판사들 진짜 대단들 하십니다,0
user-mz2fq1wc7l,피해자의 삶을 완전 망쳐놓고 그냥 징역살이 한다는게 말이 안된다...헌법개정해서라도 범죄자 장기적출하고 매매해서 피해자한테 보상하게 해야된다. 콩팥하나 간조직 일부 하고 혈액 뽑는거 정도는 괜찮지 않나~?!,6
Mac-juseongee,가해자는 용서하지 않았는데 왜 판사가 반성문을 받으며 용서하는지 못하겠다. 반성문제도 없애라,0
user-cz8ei9ye1z,너무 짜증나는게 저런말종들이 재범확률이 매우 높다는거다. 돌려차기 맞아서 상해당하고 기절당하고 성폭행 당해도 감형하냐!! 인간의 뭘 믿는건데!! 도대체 뭘 근거로 감형따위 쳐 바르냐!! 차라리 AI 사법부 도입하자. 구세대 카르텔은 안된다.,1
user-io7vc7gy9w,저런 판결을. 내리니 범죄자 가 법에 엄중함을 모르고 보복한다 하지 판사님 뒤통수 조심 하십시요 풀어주면 돌려차기 할놈입니다,0
jkk5344,극악무도하고 신상공개 되는 가해자들은 형을 받고 출소 후에도 누군가 무차별하게 이 가해자를 공격해도 피의자 피해자 신분이라도 어떠한 법에도 적용이 안되는 법 추진하자!!!!! 무기징역 없애고 차라리 출소시킨 가해자를 해를 가해도 법 집행이 평생 없는 법으로 가는게 맞는거 같음,0
add133cho5,도대체 한국에는 정의가 있는가? 법이 있는가? 상식을 가진 판사가 있는가? 정말 이럴때는 강력처벌하는 중국이 위대해보인다.,31
sunghyukpark4946,판사들 법이 니들꺼냐 법으로 니들이 선심쓰냐 판사들 부터 책임을 물어야 합니다,0
user-oi6js1gn8r,사법부가 가해자를 위한 판결하는 쓰레기판결이기에 신상공개가 어렵지,5
rgrg935,버젓이 CCTV에 찍힌 끔찍한 범행을 보고도 어떻게 저런 터무니없는 형량과 신상보호 결정을 내릴수 있나..... 피해자는 아직도 고통속에서 살아남아있어주는거지 그게 사람 사는거겠냐고! 사법부가 피해자에게 2차 피해를 가하는것과 다르지않다.,0
user-iv2cf8bz9t,신상공개는 기본이고 무기징역이든 구세를 시키던 해야지 ㅉㅉ 판사가 감옥에 가야한다,0
seok32,"혹시 돌려차기한 놈의 아버지가 판사, 검사냐? 도대체 이나라엔 판사가 왜 있는지 이해할 수가 없다.",0
user-or3kc3qh2l,법이 약해서 문제 판사야 너도 꼭 똑같이 당해라,0
longhaoya,"진짜 댓글처럼 죄질에 비해 형량이 말도 안되게 낮으면 판사 신상공개하고, 살아있는 피해자 보호 좀 해줍시다.. 이게 나랍니까?",0
user-th7vq2ho6g,퇴소후 반복적인 범죄를 일삼아온 죄질이 악한 범죄자에 대해 엄한 판결이 있기를 기대합니다.,3
LeMani3,"이정도면 판사가 ""다음엔 좀더 잘좀 죽여봐"" 하고 범인 격려하고 등떠미는 수준 아닌가요??.. 죽이면 벌하고 못죽이면 죽이는거 성공할때까지 재도전의 기회를 주고.. 이게 대한민국 법이고 재판이 맞는지.. 정말 말이안되는 수준. 이러니까 사적제재가 그렇게 찬사받지. 전과 18범이 한 50범 될때까지도 못죽이면 그때도 성공할때까지 계속봐줄건가요??",1
user-bp3sz6xq5u,신상공개하라 ~~~~~~~~~~~무기징역으로 국민을 보호하라,0
user-ws7ec6sp3m,제발살인죄도포함시켜라...검찰 경찰 판사님들 게제발교도서에서내보내지마시길,0
user-vm9kg4jg7f,"대한민국 신상공개란, 사람이 꼭 죽어야 공개할건가??? 사건의 심각성이 있어 보이면 무조건 피해자와 국민의 보호차원에서 신상공개부터 해야지~ 가해자가 반성하고 있다고 형량을 줄인다는게 말이 되나? 참 이상한 법이네여 판사님들 ~~ 가해자의 가식적인 반성에 홀리지들 마시고 피해자를 보시길 바랍니다. 죄의 무게에 맞는 처벌을 해주시길 바랍니다,, 사형![가해자는 살아야할 이유가 단,1%도 없다]",5
spring2nd607,"범죄자들에게 그렇게 잘해주고싶은 마음 수년에 걸쳐 충분히 알겠으니, 더이상 법이고 판사고 경찰이고 나발이고 다집어치우고 신상공개라도 해서 저 괴물들 셀프로 피해서 라도 사람좀 살게 해주라",3
user-dl1rk2dv7z,울나라는 어떻게해야 저런인간들을 무기징역하는거냐 죽어야하는거야,0
BJ-od7mr,그냥 무기징역 때려라!!! 못나오게 해라!!!! 저런거 어떻게 고쳐쓰냐 30살에 전과 18범이다!!!!!!,0
user-vm7gu8ye8x,제발 이렇게 된다 안된다 할때 판사 검사 니들 가족도 당해서 고통받아봤으면 좋겟다~ 제발,0
user-dl1rk2dv7z,제발 저런인간들이 판사랑검사한테는보복한다고 안하냐 그래야무기징역을 칠 건데 지들안당할라면,0
user-fs8tg1tv6c,"검찰,판사분들에겐 일단 내일이 아님. 초조할것도 뭣도 없음. 법리적 상황이 우선.... 빨리 AI에게 일 넘기고 이런건 인간들이 판단하자~~",0
user-nb9jv2ob9x,1. 검사가 능지 수준이 진짜 쓰래기였다. 2. 법엔 모순된게 너무많은데 이걸 고칠려고 나설려는 사람은 아무도 없다 오히려 방치를 하거나 그걸 더 감형할려고만 할뿐 3. 강력범죄자들을 감싸고 있는 나라는 우리나라밖에 없다. 4. 큰사건이 발생 > 범인을 체포 > 가해자 방치 계속 반복중,0
raemewu1194,범죄자들한테 인권을 보호해주면 범죄는 끈임없이 이어지고 꼬리에 꼬리를 무는 법 기회를 주는 것 밖에 안됨 또 범죄 저질러 아무도 니 얼굴 몰라 사회나가서 또 범죄저질러 풀어줄게 미친 나라 전 세계적으로 아주 쪽팔린나라 정치인들이 왜 있는건지 판사들은 왜 있는건지 정말 얼마나 피해자들의 가족들은 얼마나 억울하고 분할까 정치인들 판사들 지들 가족들이 있을텐데 생각을 하고는 사는건지,0
ai-xs2bw,전과 10범 넘는놈은 인생 이미 포기한놈인데 뭘 인권 찾고 있나요 . 그냥 무기징역이나 사형 집행도 부활 시켜 적용 시켜도 모자랄 판에,3
moveon2,돌려차기 가해자 사형해야한다. 평생 격리시켜야한다. 또다른 피해자 막야야 한다. 이현우 범죄자 낮은처벌받으면 그 판사도 범죄에 일조하는거다.,0
kookie175,"부동산, 보이스 피싱 사기놈들도 국민들이 알권리가 있지않나? 이런놈들도 얼굴공개 왜 안하지? 말한마디로 공개하나 안하나가 다 판사의 일상의 기분 따라 판단한건가?",0
jagerbomb8752,판사 국회의원 자식들도 똑같이 당해야 바뀜,0
gmrch2723,신상정보 공개보다도 사형이나 무기징역 선고하는게 더 중요,0
secrets-jr9qo,가해자가 진심으로 반성하고 있다고 판결한 판사 의심스럽던데. 판사부터 검증해봐야 하는거 아닌가,0
user-zz3xf4mm8h,답 나왔네 피해자 위한 판결이면 무기징역이 답인데 판사가 어떡해 판결나올지!,0
user-fk1mp6ug5i,이 나라 법은 절대적으로 가해자를 위한 법이 대다수다.. 아주 개법중에 개법이지... 판사 지 딸이 저런 상황이 벌어졌으면 과연 어떻게 했을까? 정말 웃기는 나라야...,0
user-ed5pj9vu6u,허구헌날 사건사고 . 그냥 좀 사형시켜요 세금 아깝게 징역에서 왜 먹여주고 재워줍니까 기본도 안된인간들 세상 무서운줄 알아야지. 잘못하면 죽는다는걸 알아야 죄를 안저지르지~,0
jake00076,판사들 똑같이 당하면 형량 어떨지 궁금하네,0
bungaek7499,판사 : 피해자는 최소한 죽고 나서 얘기하세요. 아..죽어도 다 되는건 아니에요. 피해자 죽길 기다리는 판사들...,0
user-vp7mh9pv5p,범죄를 권하는 나라 대한민국 이럴거면 판결을 배심원들이 결정하고 판사는 배심원들의 결정에 따르거나 그냥 사적복수 할 수 있게 총기 자유화하자,0
phonekor,"확정 판결전 무죄라는 인권변호인,법조인,의원들의 강력한 주장으로 인해 한국의 사회적 특징임",0
user-kt1px5no4s,무능한 판사들 다음생엔 하루상이로 태어나라,0
ysh3462,징역 350년을 때렸어야 합니다,0
user-rg7db5bc3e,아 ~판검사 딸들은 왜 저런 피해를 안당하지~?,0
seongeunshin5517,저런 애들은 무기징역으로 씨를 말리는게 정답이 아닌가?,0
tv-dz3td,판사검사변호사정치인 가족들 특히자식들이당해봐야 법이바뀜..저피해자가 만약에 법무부장관딸이여도 저렇게할지궁금하다,0
user-jf8oe4cg8k,이번에 어떤 정신나간 판사가 감형 해줄지 반드시본다,0
yunjinchoi5893,법이 범죄자 보호하는 나라. 검사 판사 문제 너무 많음,0
spitzkorea,"내가 살고 있는 이 나라는 피해자보다 피의자가 살기좋은 곳이란 생각을 자주 하게 됩니다. 반성문 몇장 재출하면 줄어드는 형량, 손해끼친 금액보다 훨씬 작은 벌금, 기준도 없는 신상공개 논란, 공익신고자 보복성 피해, 돈과 권력앞에서 달라지는 판결 등등... 법망을 이리저리 피하며 판을 치는 범죄자들과 소수의 권력자들만 누릴 수 있는 이런 법앞에 다수의 선량한 국민들은 극심한 무력감 또는 허탈감만 느껴집니다. 대체 이 나라의 법은 누굴 위한 법인가요?",0
U6nYog,저놈은 신상공개 되어도 신경 안쓸거다. 나오면 위험하니 무기징역은 나올수도 있으니 사형가자... 사형은 못나오잔아...,0
vsnssjshw,온 국민들이 지켜보고있다... 이번 2심 판결 어떻게 내리나 보자,0
user-dkdb75dnsj92,범죄자. 그것도 전과 수십범들한테까지 교화 외치는 것들. 형량 끝나면 그들 집에 넣어줘라. 1년만 같이 살아봐,0
user-of7xr1yq2s,전과 19범에 지금도 피해자 죽인다 협박하고 있는 상황에서 검찰 구형 35년형을 쌩까고 15년 감형 해주면서 교화될거라 생각하고 있는 판사는 국민들 심판을 받아 직위해제 해야된다 판단하는 뇌 수준이 내 조카보다 현저히 떨어짐.,0
user-qf8kb8pj6y,나는 정유정도 돌려차기도 무섭지만 심각한 범죄자들의 인권을 보호하는 판사가 가장 무섭다,0
skyeun0701,피해자 죽으면 판사 구속해야 함,0
starryjung2269,"이현우가 여자였고, 피해자가 남자였음 판결이 아예 달랐겠지. 판사 전부 다 ai로 바뀌길 간절히 기도합니다.",2
user-ft2cv3ni3o,법이고 나발이고 범죄자 신상 공개하는 유튜버야 말로 진정한 이시대의 필요한 영웅이다 그저 언론이나 법운운하는것들 으휴 몸사리는 꼬라지 보면 이나라 앞날이 답답하다 범죄자가 인권이어디있고 다시 새로운 삶을 시작하는 기회따위 주면안되고 그냥 한번 크게 잘못해서 범죄자 되면 인생 끝난거로 생각하고 처벌 + 신상공개는 기본이어야 한다 이런걸 굳이 이렇게 알려줘야 하나?? 진짜 판사가 판결내리는것도 울화통이 터지네,0
user-iz9pp7vj8d,법이 법같지가 않아서 그런거지... 우리나라 판사가 판사냐?? 미국 법좀 본받자..,0
user-co2di3lb5p,현우야 ...판사와 그 가족들에게 보복좀 해라 ㅋㅋㅋ 너가 형량이 높은 이유가 판사때문이야 ㅋㅋㅋㅋ,0
user-sc7dq4yg6m,판사해고하고구속시켜라.범죄자피붙이인가보다.,0
