작성자,내용,추천수
user-ge9cs5dw1t,목숨도 아깝지 않게 살고 어쩌고 진짜 인간이 아닌게 인간인양 꼴값떠는게 진짜 역겹네. 저런 더러운 범죄자를 계속 사회에 풀어주니 끝도없이 피해자는 생겨나고 가해자는 드럽게 뻔뻔하고.. 어휴 오늘도 판사의 솜털같은 판결로 쑥쑥 악마들이 자라고 있다.,162
h1_zzang,"범죄자에겐 두려움을 느끼게 해줄 필요가 있는데 , 징역으론 어림없어요 죽기 직전까지 패고 이빨을 부수고 발가락을 자른 후 온 몸에 뼈를 뒤틀려 놔야 합니다",0
user-fg6iy7zh9i,저런 쓰레기가 반성을 하고 있다는 이유로 12년 선고로 감형을 해준 판사님들~~~~~~~~~~~ 너네 자식이나 손주들이 있으면 꼭 같은 피해들을 받는 날을 기대하겠습니다,0
user-rg3ik1jc6w,법과 판사가 개판이라. 어떤 판결이 나올지 걱정이다..,1
user-ms8im9be5e,범죄자한테 대체 인권을 왜 따지냐. 인권은 사람한테 적용하는 거다. 전과 18범인데 교화된다고 믿는 멍청한 판사들 때문에 이런 사건이 계속 나는거다. 사람은 절대로 고쳐쓰는거 아니다. 원래 저런 놈이였으니 다시는 사회에 못나오게 해야한다............................,104
rustyd7413,"됐고 담당판사는 미국의 판례를 많이 참조하기 바란다,아주 무겁게 형량 내리고 사회와 영원히 격리시킨다",36
user-kj3ev1jj2q,조사하는 형사하고 판사앞에선 세상 착한사람이고 뒤돌아선 인간쓰레기인 인간들 정말 많아요 특히 교도소에 많지요,0
lukious1102,사회에 나가서 보복 못하게 무기징역 시켜라 애초에 전과 18범을 사회에 방생시키는게 말이 안됨 새로운 피해자만 더 늘 뿐이다 법좀 뜯어고쳐라,0
user-wt4qz4dt3k,제발 무슨 범죄든 3범때부터는 죄의 종류에 관계없이 무기징역으로 영원히 사회와 격리좀 시켜주세요 솔직히 3범 이상정도면 나와서 계속 범죄만 저지르는데 사회에 왜 풀어두는건지 모르겠습니다. 인생 삼세판이라는 말대로 3범 이상부터는 사회랑 영원한 격리가 필요합니다,0
happy2love339,그렇게 똑똑하고 무소불위의 권력을 가진 대한민국 최고의 성역에 살고있는 엘맂트충 판사들도 못하고 있는 용기와 베포를 보여주신 이 유투분께 깊이 감사드립니다,0
LEE-lj3yo,국민청원이라도 해서 법으로 할수있는 최대한의 형량으로 사회로부터 최대한 많은 시간을 격리시켜야 할듯,0
user-gt5we7yr9i,전과 18범이 어떻게 사회에 풀어 놓을수있지? 판사 제정신인가? 이러니깐 판사를 욕하지,49
user-gr9ov3jb9y,무기징역 선고안하면 언젠가 반드시 피해자에 보복할게 뻔하다 판사는 제자식이 당해도 솜방망이 처벌 내릴지 궁금하다,0
user-pu2yb4sv6e,전과 18범을 범행을 자백 했다는 이유로 6년을 감형시켜 줄수가 있는지 바보도 건물 내부에 cctv 있다는 것을 알텐데 자백이 아닌 인정 할수 밖에 없었던건데 sns에 이미 추가 범행을 암시하는 글을 올렸는데 무기징역 판결 안나면 심각 하다고 볼수 밖에요.,75
hsl8438,제대로 된 조사 끝에 범죄를 저지른 범죄자인 경우엔 이제 신상공개 해야 합니다. 그래야만 피해자들이 생기는 걸 줄일 수 있죠. 알고 함께 하는 것과 모르고 함께 하는 것은 정말 다르기 때문에 범죄자들의 신상공개는 이제 합법적이어야 하고 인권은 그 다음이 돼야 맞지 않을까요? 범죄자들을 다 가려주고 모르게 해줘서 보복이고 재범이고 아무 제재없이 저지르게 하며 방치하는 것도 공범자로 인식해야 할 때 된 걸 판사와 법 관련자들은 정말 모르는 건지 궁금하네요.,210
