작성자,내용,추천수
user-pg7ph8lm2x,항소 재판결과 후속보도 꼭 부탁 드립니다!!! 강력 처벌 되길 바랍니다 항소 추가형량 받길 간절히 기원합니다!!!,373
user-px7hd6gy7i,미친 인간이네요 뻔뻔하게 형량을 낮 출려고 항소한다니 기막히네요 12년이 아니라 20년 이상 콩밥 먹어야 될것 같네요,1.2천
specificnormalperson1972,"판사, 법원, 국회의원, 경찰의 자식들이 범죄를 저지르면 징역 될까봐 두려워서 가벼운 처벌을 내리는 법을 만든게 분명합니다.",153
user-fp6ib2kv7w,가중처벌해야 합니다. 피해자가 느낄 두려움을 생각해서 사회로부터 격리 수준의 가중형량 처벌이 필요합니다.,259
user-wj1ss8jd1w,현명하신 판사님이 항소심에서 형량을 반드시 늘려주실거라 기대합니다.,107
user-fx1td5vr8t,제발 무기징역때려서 세상밖으로 못나오게 해주십시요,478
user-wk8hq2sl3v,판사님들 가족이 이리 되었다고 판단 하시고 판결 해 주세요.. 저런 가해자 1인 없어져야 좋은 세상 아닙니까?,153
kju-fv6gq,"약 8년 감형이 나와서 12년이 나왔단게 너무 충격적이다 어떻게 범죄 인정을 했다는 사실 하나만으로 40%의 형량이 감형될수 있다는건지, 재판관이 뭔데 피해자의 고통에 대한 대가를 40%나 줄일수 있는건지 이해가 안간다 모두의 안전을 위해서 가해자 신상을 공개해야만 한다",284
suinkim9885,저런 살인마를 12년 밖에 내리지 않은 1심 판사부터 처벌해주세요...,18
user-wd3gi5ek8c,판사와 변호사도 공개해야 된다고 생각한다 정말 사회와 영구히 격리 시켜야 된다,20
asdqw6177,제발 형량 올려주세요 건강한 사회를 만들어주세요 20년은 썩도록~,481
user-newworld,형량을 더 늘려야겠군요 육체적으로 강인한 사람은 약자가 육체적으로 폭력에 노출될때의 고통을 알지못합니다. 폭력은 정당화될수없습니다.,170
hyangbongdr.1036,세상에! 12년이라고라? 저넘의 발목을 짜르고(고환도 함께) 형량은 최소 24년으로 올려야 한다.,385
sheun779,판사님 자식들도 꼭 저렇게 되길 빌겠습니다 !,50
pasong721,피해자가 살아서 저렇게 말을하는것도 기적이다 ㅠㅠ 평생 트라우마가 남을텐데.. 모두가 항소해서 무기징역해야합니다!!!,0
user-ox7mf4mi9w,저자슥이 다살고 나오면 또다시 폭행한다에 한표찍은다 제발 무기징역을 때려주세요,1.4천
cadenzachoi,예전에는 쓰레기들 항소했다가 징역 더받았는데.. 항소심 판사님 엄벌 기대하겠읍니다,187
user-vq9jx9qp9q,사회와 단절시켜야됩니다. 반성안해도 됩니다. 판사님 제발 무기징역주세요. 무서워요,0
Jessy77251,판사는 왜 저럴까..겨우 12년이라니.. 아무 동기도 없이 폭행을 했는데..저렇게 맞고 안죽는다고 어떻게 생각을할까.. 들키지 않았던 폭행은 얼마나 했을지,0
Rachel-ib9uj,심장이 떨리네요.. 저런 미친놈때문에 피해자는 아무런 이유없이 평생을 고통받습니다. 항소라구요? 형량을 더 높여 무기징역 가야한다고 생각합니다. 피해자의 살아있음은 가해자가 아니라 피해자의 노력으로 살아있습니다. 판사님 제발 무기징역으로 형량 올립시다,187
user-nn8ro9hn1c,이런 뉴스를 들을 때마다 저런 재활용도 안되는 쓰레기들을 처리해주는 히어로가 진짜로 있었으면 하는 생각이든다.뭐가 그렇게 억울한지 피해자보다 억울할게 있을까 그저 반성하는 척으로 형량 어떻게든 줄여보려고 애쓰는게 눈에 훤한데 고통속에서 살아가길 진심으로 바란다.,23
user-cn6te1qk7p,12년이라니 판사가 천사네요 항소심에서 더 엄벌에 처해주세요,15
user-tb1lg6iq6n,무엇보다 이유가 없다는게 제일무섭다... 제발 신상공개하고 형량도 더 올라가길,1
Pink_tail,겨우 12년이라니... 무방비 상태인 사람에게 이렇게 폭행을 하고나서 정말 말이 안된다... 그대로 되돌려 받아도 억울할 판에 이렇게 낮은 형량이 나와 답답하다,160
yk8754,가해자 범죄자의 반성은 당연한 것이지 감형요인이 아니다 반성도 없으면 가중처벌 요인으로 적용 되야 할것이다 피해자 합의 하지도 용서도 구하지도 않은 범죄자를 판사님 반성합니다~ 하면 오냐 앞으로 죄짓지 말고 살거라 하면서 감형하는 판새가 사라지길 기원합니다,23
Impact-nm1sx,우리나라 판사들 왜이래 미쳤나??.. 12년이뭐야... 자기 가족들이 당해도 12년이냐?..,7
user-oh2ik7oi3b,"이런 사건은 사형좀 시켜주세요..제발! 길거리에서 폭행한것도 너무 큰죄인데.. 성폭행 하려했다는게 너무 소름돋네요 더군다나 피해자 집 주소를 알고 추후에 보복을 예고했는데, 그리고 반성문이라고 글을 쓰고 반성은 거녕 자기 방어하는게 너무 뻔뻔스럽네요.. 가해자를 사회로 돌려보낸다면 또 다른 피해자가 생길수 있다는걸 명심해주세요.. 그 피해자가 본인들 가족이나 지인이 될수도있다는걸.. 그리고 만약 판사나 검찰 경찰 관계자분들이 피해자였다면 이런 뭣같은 판결 똑같이 내실겁니까?? 이런 사건이 일어날수록 국민들은 길거리를 돌아다니는게 점덤 무섭고 두려워질수도 있다는걸 알아야합니다 언제 어디서 당할지 모르는일이니까요, 솜방망이 처벌에.. 가해자는 웃고 피해자는 평생 트라우마를 얻죠.. 물론 모르는 사람을 폭행한것도 살인죄에 해당됬으면 좋겠네요",0
user-ud2ih3el1y,피해자가 운 좋게 살아난거지 .... 형량이 가중되길 바랍니다. 제발요.,40
ghost-uq1vf,저는 이 사건 오늘 알았습니다..너무 열받고 화나고 범죄자들을 위한 나라에 살고있는게 환멸나네요.. 한 사람의 인생을 망가뜨려놓고... 고작 12년..... 살고나와서 또 범죄저지르겠죠? 법이 강화되면 판사들 할일 없어질까봐 약하게 때립니까? 법 좀 강화합시다. 언제까지 이럴껀가요.....,0
user-fg8uq4je3v,이나라에 진정한 판사가 있다면 저 동영상을 보고도 살인미수에 12년이 많다고 항소하는 미친 인간을 가중 처벌로 두배이상으로 처벌 할수 있는 진정한 판사가 있었으면 좋겠다.,8
bsmedikr,판사님 이런짓을 하면 인생 망친다는것을 깨닫게 해주는 제대로 판결을 해주세요,0
brunello7,살인미수 맞구요 항소심에서 꼭 무기징역 받기를 바랍니다!!!,544
user-be6vw2st6q,항소하는 수고로움에 답하기 위해서라도 판사님께서 더 높은 형량으로 업그레이드 시켜주시리라 믿습니다.,13
cheollee2314,12년 같은 소리 하네...정신상태가 저런데....그냥 평생 들어가 있게 해주길...판사들아 저정도면 너네 딸도 그냥 당한다 너네들집이 아무리 경비가 좋아도 친구네집 놀러가다 당한다고....,1
hyunseokcho5064,"정말 사형 선고가 있어야 합니다. 그래야 이런 일들이 생기지 않지요. 국회의원님, 재판사님 검사님, 당신에 딸이라면 12년으로 되겠습니까? 제 가족이라면 제가 징역 선고를 받더라도 무조건 복수 할것 같네요.",0
nams9734,이런 판사가 도대체 어떻게 판사로써 있는지 의문이 생긴다~판사는 생각이란게 없나 아님 너무 많나? 돈을 얼마나 받고 도대체 어떤게 있어야 이런 판결이 나올수있지? ㅋㅋ,1
user-mm1pr4jc7f,8년 감형해서 12년이라네요 판사 본인들 일이었으면 저런 판결을 내릴 수 있었을까요 납득할 수 없는 판결들에 국민이 분노하는 일이 비일비재한데 판사들 싹 갈아엎어야할 것 같습니다 안그럼 저런 미친놈들 앞으로 우후죽순 더 늘어날거에요 통탄스럽네요 정말,292
user-rj3ky6tm3d,모든 판사님들은 피해자가 본인의 자녀라고 생각하고 판단해 주시길 바랍니다. 진짜 저런 쓰레기는 폐기가 맞지만.. 한 40년 감옥에 넣어두고 반성하라고 하는 것도 좋을 것 같습니다.,6
Mj-ly3mn,아무리 바도 저건 살인 이상인대 판검사가 제대로 판결을 해야 하지 싶은대 변호사분 말대로 살아게신게 신기한대 이건 무슨 패스인간일까,81
user-zs8ry2ei2q,판사님들도. 가족생각해서. 억울하지않게. 해주세요,1
dmfahn0421,"무조건 형량 가중 해주세여, 판사님!",173
user-bz3yk4cp5k,판사들은 하도 강력사건을 많이 봐서 저런건 무덤덤해. 판사를 빨리 감정이 없는 인공지능으로 바꿔야지 올바른 판결이 내려진다,2
user-np1gd6cx9j,나는 판사님이 더 싫다. 12년이 뭐냐? 판사님자식이 그런일 당해도 그렇게 너그럽게 형량을 줄수있나. 평생 그런 놈은 사회에 없어도 될것같다. 절대 사회에 나오지 못하게 해야한다.,2
user-fi4rz9np8w,법은 억울한사람이 없이 신중하게 그리고 피해자가 느낀공포나 고통에대해서 충분한 보상이 될만큼 엄격해야된다 우리나라 형량은 최소 3배-5배는 더 늘려야하고 전과자에 대해서는 그 10배이상도 늘려야한다,2
bongbong4300,항소하면 감형되는 사례가 많은 이상한 관례를 이번에 고쳐야 한다. 사법부 제발 정신차립시다.,8
michelleru3541,"피해자의 신상은 공개하면서, 범죄자의 얼굴과 신상은 공개 안하니까, 범죄가 창궐하는것 아니냐? 개판사들아! 신상공개해라!!",1
user-rw8gh1ph5o,이 나라는 아직도 가해자의 입장을 먼저 생각하는 정상적이지 못한 판결이라고 생각한다. 이럴땐 미국.중국의 법이 부럽다. 저 피해자분이 걷는것을 보니 마음이 찢어진다. 가해자는 12년이 아니라 120년이 맞다고 본다.,3
zxczxc114,저렇게 많은 전과가 있는데 경호원도 하고 있고 밖에 돌아다니고 있다는게 말이 안되네요...12년은 말도 안된다 무기징역도 짧은데 진짜 세금 낭비다 그냥 사형 시키는게 답이다,94
ppo-ppo,반성없는 항소는 형량을 1심보다 더높게 줘야지,50
user-mx8fi2lg5t,저런 뻔뻔하게 짝이없네 그것도 여자를 어떻게.... 돌려차기 자세도 제대로 못차던데 진짜 잡아서 징역으로는 말고 다른 엄벌을 만들어야 합니다..,0
user-xh1sl2ni7y,항소심에서 형량 더 올리시는 사이다 판사님 맡으셨으면. ...,42
supark1831,한창 이쁘고 아름다운 한여성의 인생을 송두리째 망가뜨려놓고 120년이 아니라 고작 12년 이라니.....이나라 법은 대체 누굴 지켜주는걸까? 판사들은 정의로운 나라가 되면 밥통 깡통찰까봐 악질범죄자들을 자꾸 놔주는 걸까?? 정말 이해가 안간다. 가해자에겐 인권이 있고 피해자에겐 인권이 없는 이상한 나라 ㅠ,205
regeneration5808,본인이 억울하다고? 판사님 세상에 풀어놓으면 안되는 것들이 있습니다. 이미 인생 엎어졌다고 생각하는 부류들은 정상적인 대부분의 사람들이 생각하는 것보다 훨씬더 뻔뻔합니다. 계속 죄를 짓는데 왜 가중처벌 없나요? 이번일이 실수가 아니잖아요? 사건사고 영상을 볼때마다 CCTV 구석구석 더 깔아야겠다.란 생각이 늘 듭니다.,3
user-zy8hd8dv3d,가해자에게 징역 뿐만 아니라 모든 재산까지 압수해서 피해자에게 모두 주어야 하고 징역또한 외국 처럼 3백년 징역. 처벌을 하루빨리 도입해야 한다,2
qwer-xt7cx,무기징역이 답이다 저런놈은 사회에 나오면 또사고칩니다 힘없는 시민이 안전을 위해서 이사회에서 영원히 격리시켜야 됩니다,282
user-fv8kj6lb7t,"앞으로 이런 사건으로 반성을 하지 않고, 항소하는 인간들은 징역 100년으로 처벌합시다.",3
stomsvin9257,항소맡은 판사님 반드시 꼭 가중 가중판결 해주세요,3
user-wl3zn1ve7n,무차별 무특정 폭력에 12년 형이라니... 저따위 판결이..나라를 망친다 12년후 길거리에서 저 남자를 다시 만난다면..피해자는 어떨까 징역 30년정도는 때려야,1
user-tv5hx8jm1s,내가 판사였다면 무조건 이건 살인미수로 무기징역이다 왜 도대체 판사들은 보편적인 국민의 상식에 맞는 판결이 드물까 판사들과 검사들은 도대체 어떤 삶을 살아온걸까?,0
user-px7xt9bs7i,2심에서 제발 형량이 늘어나길 바래요. 대법까지 가자! 최고형량 부탁드립니다.,6
user-kj6be8my5i,원본영상 봤는데 12년도 짧다 판사님들 제대로 판결하길 바래봅니다,7
user-cb7gi2ew5s,반성을 전혀 안하고 있는데 감량하면 판사도 신상 공개 해야되요 진짜 저렇게 뻔뻔할수가 있는지 너무 정말 화가나네요,136
glee1257,형량을 더 가중해서 사회에 다시 돌아 오지 못하도록 합시다.,2
user-uo6vi6fx7v,더 한 판결이 아니고 약해진다면 법을 집행하는 모든 판사들은 옷을 벗어야 한다 그리고 피해자는 평생 고통의 삶을 살아야 할 것이다 피해자는~,2
user-tk5ug6rv3i,저런사건은 여판사에게 재판이 배정되어야 한다. 항소하면 두배의 형량을 판결이 되어야 한다. 울화통 터져서 더 못보겠네요.,1
AnimalFairyTalePlayground,징역 낮게 때리는 이유도 다 교화를 위해서 라고 생각했었는데 언제부터인가 교화보다 낮은형량이니 잠깐 있다가 오지 이런걸로 바꼈습니다. 옛날이나 교화지 지금은 엄중한 처벌과 인간의 존엄성을 떨어뜨릴만한 강력한 처벌이 필요합니다,4
user-on7qe9yh4g,판사님 본인 가족이 저런 짓을 당했다고 생각해 보십시요 그에 맞는 벌을 내리길 진짜 바랍니다,0
user-jr9xi4jn3k,판사가 모든 범죄를 키우는구나,3
user-xq4dw7qj2c,자비는 인성이 살아있는 사람에게 줄수 있는 것이다 이런 계획적 현장 은폐자는 용서받지 못 할 비인간은 또 다른 피해자가 발생하지 않도록 재발을 미리 방지하려면 영구 제거 또는 무기징역형을 받으야한다,0
heesoo0204,"하루빨리 신상공개하고, 반성도 없으니 무기징역으로 형량을 올려서 하루빨리 사회와 격리해야 한다.",0
user-ec9vi5of4t,"억울하다...? 피해자분은 얼마나 억울했겠는가... 너무 뻔뻔해서 말이 안나온다. 사람맞나... 사람의 탈을 쓴 짐승은 사회에 못 나오도록 해야한다. 저것은 평생 반성하지 못할 것이다. 징역 살고 나오면 더한 범죄가 생기고 또다른 피해자가 생긴다. 형량이 가벼우면 사람같지도 않은 것들이 우리나라 법을 우습게 본다. 판사님들, 법을 우습게 보지 못하게 현명한 판결 부탁드립니다",0
michellekim1145,어떻게 저런 사건을 12년밖에 안된다니 기가 막힐뿐입니다.무기징역정도는 되어야 하지 않을까요? 영원히 사회에서 격리시켜 주세요.^^,161
user-gv3zx7ju7w,형사가 기가막힌게 피해자에게 반성하지 않아도 판사에게 반성하면 감형 이유가 될수 있으니 저런게 가능하죠 참 이상한 법률 구조입니다. 대법원까지 가면 의외로 감형이 될지도 모르죠. 가끔 형량을 더 많이 주시는 판사분도 있는데 드문 일입니다.,1
user-xc4xk4kq1n,저런 피고인측 변호사..저런 판결을 내린 판사가 존재하는 이런 나라가 나라인가...,0
user-zn2md6os2z,"갱생? 됩니까??? 그정도의 형을 살면, 벌을 주면 갱생이 된다는 가정으로 형을 주는거 아닌가? 갱생 안되어서 또 범죄를 저지른다면, 그 책임은 판결한 판사가 져라. 왜 맨날 판사놈들만 다 빠져나가는데! 아 열받아",1
user-ys9jz4ze7x,"청부같다는 의심이 드네요. 피해자분은 빠른회복하시고, 가해자는 형량 늘어나길 기원합니다.",1
MB-ec7fd,"겨우 12년... 판사는 자신의 딸이 저렇게 당했어도 과연 12년을 때렸을까, 반성문을 보니 반성은 없고 남탓에 핑계뿐이니 저런놈은 12년 살고 나와도 똑같은 범죄를 저지를 놈이다...",0
