작성자,내용,추천수
mkyd5784,판사님 본인 가족이 저렇게 당했다 생각하고 처벌해주세요,24
user-mr3dn4fv6v,잘 보고 계시나!! 판사님들. 법대로 하지 않으면... 1) 가정 교육 못 받아서 2) 청소년이라서 3) 초범 이라고 4) 반성과 악어눈물 호소 때문에 5) 변호인들의 변호들 때문에... 자랑스러운 범죄자 새싹 키워집니다. 확실한 살인 범죄 증거 있으면 인권으로 보지마세요. 인간을 포기 한 동물들 입니다.,69
hansinjeong4274,범죄가 갈수록 늘어나는것은 검사.판사들의 오판으로 범죄가 갈수록 험악해지고 치밀해지는것이라고 생각됩니다. 죄를 제대로 판결해줘야 되는 개인적인 판단으로 감형을 해주고 교도소안에서 죄를 뉘우치기보다는 출소후 범죄의 방향만 변경되고 더욱더 치밀해져서 심각한 문제입니다,1
user-xu3hm8yk8n,재범사고 발생시 엉터리 천사표 선고판사가 피해자에게 보상하는 법을 만들어야 한다.,516
user-cu6pc1rp9w,징역형의 기본 개념 자체를 바꿔야 합니다. 징역은 교화를 위한 것이 아니라 사회에 해악을 끼치는 사람들을 격리하기 위한 것입니다. 그런만큼 징역의 기간도 길어야 하는 것이고요.,6
user-jk8hx5jb3p,판사님 법정 최고형을 구형해 주시고 평생 사회와 격리시켜주세요,4
user-ni9xc1gv2u,진짜 판사들이 제일 역겹다 !! 판사들아 제발 인간 답게 살자!!,1
user-rt9sn1dj5t,저런 흉악범을 금방 풀어준 판사가 정말 대단하다. 감형하고 금방 풀어주면 어떤 일이 벌어질 거라고 생각을 못하나?? 진짜 갱생 가능성 있다고 생각하나?? 그것도 수십번 범죄를 저질렀는데도?? 어떤 생각으로 풀어 준 걸까??,1
gdggdg8524,대한민국 판검사를 A.I로 대체해야 한다.,62
user-dh9zm8og8u,여윽시 자비로운 판사님 이런놈 사회에 금방 풀어줫내요 십오지구요 ~,12
you-tf1cg,"소시오패스는 교화되거나 변하지 않아요. 판사 가족이 피해자가 되면, 양형기준이 달라질겁니다.",15
user-ih7bm4pm5q,범죄자의 교화를 우선시 할게아니라...범죄자는 한번의 실수로도 돌이키지 못할 과오를 인지하게끔 큰 벌로 다스려야 하고 피해자의 회복을 우선시 하는게 올바른 대처법이아닌가?! 판사들의 저런 판결로 어린아이들이 배우는건 죄를지어도 별거없다는 인식 밖에 배우지 못한다.,0
seungdongkim7202,판사는 지들이 화살이라도 들이대야 놀라서 화살 안 맞아도 형을 엄하게 때리지. 지들이 안 당하면 죽도록 맞아도 솜방망이처벌 한다. 참 인간답다.,3
71721,우리나라 법치를 무너뜨리는 곳이 판사들 이란걸 이제는 국민들도 알고 그들에게 환멸감을 느끼고 있는중입니다!,0
user-sf6cy7nz9c,우리모두 용서하지 않아도 판사는 용서한다,6
tjffl777,처벌이 약하고 감형 해주고 하다보니 전과 18범이란 흉악한 범죄자로 변하면서 범행은 악랄해지고 진짜 해도 해도 너무하네 진짜 끔찍하네,0
user-nr1io1ct7r,가해자가 반성문 제출 범죄형량 줄여주는 판사 판결 국민들의 눈높이에 맞게 판결하라 범죄자 증가 요인 적법한 판결을 시민들은 원한다,1
