작성자,내용,추천수
ju_n220,아직 구형이니..... 제발 1년이라 감형하지 말고 무기징역으로 가자..판사님 제발 무기징역으로 판결 부탁드립니다,1
user-vu5iz3dh7e,무기라니 최소3사람 죽인거 같은데 사형해야지 무기면 감형 되잖아,25
user-kj2ie6rz4i,제발 형량 줄이지말자!!,2
haae2580,그래도 가진거 없는 사람에겐 제대로 판결 할 줄 아네요. 이제 돈 권력 있는 사람도 제대로 처벌 받길..,0
user-fy1bw6bq7v,이런것들은 무기징역두 아깝다 처형해야 마땅 하듯 싶다 무기징역 살다 모범수로 풀려나옴 또다른 피해자가 생길까 두렵다,0
user-bm2dt9rb1n,꼭 무기 징역 되길 바랍니다.,0
user-in4ym5gf1y,요것들은 절대 형량낮춰주지말아야 죄질이 사악 그랗게나 착한사람을 눈도 제대로 못 감앗을 듯 살모사같은 n,14
heatstroke5625,모든 범죄자가 무기징역이여야 하는데 이보다 더한 범죄가 많은데 왜 그것들은 다 구형도 적냐 퍽퍽한 현실이네,1
BlueRabbit87,아 구형 한거임??? 구형 이란 말은 판결이 아님 아주 ㅈ 같은 단어임 대다수 가 햇갈려함 구형 대신 그냥 신청이라고 해라 진짜 아직 판결 안나옴 무기징역 판결해라,6
vvvvvvksk8497,무기징역이 뭐야? 사형시켜도 속이 시원찮을판에.....,11
gslee6214,사형을 집행안한다고해도 사형판결을 받어야 나중에라도 사회에 나오는일이 없지않나.. 무기징역 받을지도 몰겠지만 받는다쳐도 20년지나면 가석방 가능성도 있는거고.. 그나저나 판사들이 워낙 이상한 사람이 많아서..,0
user-kg5ig7gc6t,무기징역은 안됩니다.사형을 어차피 집행하지않더라도 사형을 내려야합니다.사형수는 잠자는 순간까지도 수갑을 풀지않는다고들었습니다.무기징역처럼 단순히 갇혀서지내는것보다는 족쇄라도 달고있게해주세요,0
user-sc6zt7nj3b,검찰구형은 실제 재판에서 감형되는 경우가 많다요.. 그렇게 되지를않기를..,0
soyoungin6820,무기징역 받아도 속이 시원하지않네 나쁜사람들,0
user-tj2lt4fh6f,하루에 한끼만 주는 무기징역 그런걸 만들어야한다..또는 겨울에 내복 안주는 무기징역 이런게 필요하다..,3
user-xj6ph1hc1d,사형제도가있었으면좋았을텐데...암튼 가석방없는 무기징역으로꼭꼭처벌받아야한다,0
