작성자,내용,추천수
user-zq8qw3pt4o,무기징역수는 20년 모범수면 세상에 나올수있습니다. 차리 30년이 나을지도 몰라요~ 2심 대법원가면 보통 형이 깎여서 최종 10년 20년형 정도 되겠네요~ 법은 죽었어요~ 사형수 아니면 세상에 나올수있어요,1
user-py3989,조현수도 무기징역때려야 정의구현법인데 아쉽다,1
sty6198,둘다 공범 인데 같은 사형이나 감형 없는 무기 징역 해라.,0
user-ut7gn9zu7t,사람을 죽였는데.. 무기징역이라고? 10년정도 살다가 모범수로 나오면? 이런 세상에 .. 만약에 살다가 위험하면 먼저 죽이는게 유리하겠단 얘기인가..,1
zxcv1042,이은해가 2심가서 감형 되는거 아니냐 걱정하는 애들이 있던데 아마 힘들거임. 이은해 조현수가 유죄인정 된 상황에서 그 동안 재판부 조롱 엄청 해대서 (특히 담당검사에게 찐따같다고 조롱함) 대법최종 판결까지 무기징역 원심 그대로 유지할 확률이 높음ㅋㅋ,2
user-ew2yo2lh9z,사실 촉법소년법 논란 빼면 중형 범죄자들한테 무기징역 꾸준히 때리고 있음 아주 잘하고 계시네요.,1
kyeongjoonhan2677,"사형하고 무기징역이 맞지않니, 검찰아....",0
choeyoung1782,무기징역 보다 사형선고 정당하다 대한 민국 쓰레기 법부터 뜯어 고처야한다,0
user-nj2sx4py1q,잘됐네 무기징역좋아 진행해!,5
baek6468,조현수가 뒤에서 다 시켰을텐데 ᆢ 둘다 다 무기징역을 시켰어야지 ~ 죽은사람도 멍청해서 죽은거지 돈을 자꾸 요구하는데 자꾸줘서 자기가 죽임당한거다 첨부터 안줬음 죽임당할 일도 없는건데 ~,0
user-oe5gz4cg1n,손도 안대고 스스로 뛰다 죽었는데 무기징역은 너무 과하지않나? 7년 5년정도가 적당한듯,1
user-po4fn8yo2x,검찰이 이은해를 단체로 가스라이딩 해버렸다? 검찰이 사람들을 속여서 가스라이딩 했다고 자랑이네? 어.. 이걸 판사가 그냥 넘어가네?,2
user-mg4uh3dr2v,잘된다 요것들아~근데 무기징역이면 나오는거 아니냐~저것들 나오면 안되는데~,0
sepherdoh,뒷배가 없으니 저런 형량이 나오네요.,0
user-hm7sq5cg2r,검사는 무기 30년 했는데 법원이 국민들이 원하는만큼 안줄것같다.. 대충 10-15년나올것같은느낌임...,0
asdfqwer7877,특혜로.모범수로.무슨무슨이유로 감형되는일은없어야한다.,0
kyeongjoonhan2677,대한민국법은 개허접해...한국 판사처럼...,0
greenbeam9080,징역30 이나 무기나 똑같은 결과네요. 무기도 모범수형 하면 30년 후 가석방 되잖아요? 저자들 손으로 밀지 않아서 부작위에 의한 살인? 차라리 유기50년이 더 엄벌이죠.,0
monajung8265,수영도 못하는 사람이 왜 그 깊은 게곡엘 뛰어 내렸을까~~?? 그는 바보였나~~?? 미끄러져 빠졌는데 여자가 죽도록 내버렸을까~~??보험금 타먹으려고...그 주위엔 아무도 없었나~~!! 증거를 뒷바침 해줄만한 witness도 없는 상황에서 검사의 추리만으로 독단적으로 사건을 결정짓는 것은 다소 무리가 있어보인다. 검사의 추론이 사실이라면 마땅히 그 죄값을 치러야 겠지만 범죄엔 항상 빼도박도못할 명백한 증거수집이 있어야 한다고 본다.,2
user-ul2pt3il2n,무징역도 약하구만 저런것들은 사형 시켜야하는데,1
pamina1208,가석방 없는 무기징역!!!!!!!!,0
user-bj9rc8ox3x,나샷~~~~무기징역 항소하든 뭐든 절대 무기징역가즈아!!!!,0
minkookdaehan1385,비리 검사들의 무리한 선고군.,0
user-tc8tg1wy5z,항소하겠다고?? 돈 많은가보네...내 생각에는 돈없어서 못할거 같은데?? 검사가 항소 안한것을 다행이라고 생각해라..,0
user-fv4zk1jk9g,"저게 30년,무기징역 받을 죄냐??? 우리나라 법치국가 맞은겨??? 판례가 있으면 그것에 맞추어 혁량을 주어야 됩니다. TV에 얼굴이 공개 되는것 부터 문제 입니다.대한민국은 법치국가입니다. 모두에게 똑 같아야 합니다. 이건 아닙니다. 가족은 뭔 죄입니까. 고조선시대 8조법으로 다 같이 가든가...",0
user-yc2wg2eo1j,일반인들은 형량을 팍팍주면서 장재원 아들은 왜 1년이야,0
joylee8753,휴 무사히 잘끝났네 무기징역 축하드립니다,0
user-xf5kb5tc9d,저 동물 2마리는 무기징역도 과분하다. 이세상에서 없어져야 된다.,0
user-bg4ik1el4q,가석방없는 무기징역이랑 30년 징역형은 안되나? 미국이었으면 징역1000년짜리 였을텐데,0
user-ji8fb6ii6y,당연히무기징역,0
user-qb2zd9no6f,가석방이 없는 무기징역인가? 저 이은해 신동엽이 진행한 러브하우스 나온거 봤는데 소오름 ...,0
user-oo9mj2xu4t,직접살인도 아닌데 무기징역 존나 이해안가네 납득좀,0
user-jk5es1pd5p,므기징역약해사형으로바꾸어라,1
ok3884,피해자가가진 돈7억이상 빼먹고 거지만든것도 모잘라 보험살인해서 한번사는인생 목숨빼앗고 절대용서하면 안될 이은해는 무기징역형으로 다스려야한다,0
jeongsuh166,"무슨 16차례의 심의가 필요해, 그냥 단 번에 처형... 판결은 정은이 처럼 하세요....ㅎㅎㅎ",0
user-nx2xw4rh5q,무기징역 ㅊㅋ,0
joshuaflynn8821,사형보다 더 무서운건 무기징역 독방 정신이 나가버림 미국은 이런벌 실재함,1
e.fooyoung7451,둘다 벙행을 부인했고 둘다 잘생기고 미인인 선남 선녀들인데/// 무기징역에 30년 선고하다니.... 남한의 검사 판사들은 이상하네. ㅠㅠㅠ,1
