작성자,내용,추천수
user-th7jy2rj5i,무기징역으로 살아도 20년 살면서 모범수되면 가석방될수도..그점을 노려서 돈받아먹을려하는듯...,1
3hours242,근데 보험금 수령 대상자는 사람으로 해야 하지 않나요? 물론 충견들도 간혹 받긴 하는데... 무기징역 받은 살인마 쓰레기도 받을 수 있는지 궁금하네요.,0
DONGGAETEACHER,저거 아직도 반성 안했네 무기징역 말고 사형수로 가자.,2
user-bn8xb7hn7j,피해자는 죽고 용서는 판사가하고,0
NoKaChuu,판사녀석 여론 의식하고 형평성 없는 판결하는거 보소 국회의원이나 높으신분들이 저지를 범죄는 형량도 적은데 일반시민은 막 조지는거 봐라,0
hlukhong,가스라이팅을 공소장에 쓴 검사는 제정신인가 ㅋㅋㅋ,0
sotime2457,사형했으면 판사님 ㅠ 이론비인간 지옥이나,0
prodomin,음주운전 살인도 똑같음 ㅋ 음주운전 처벌도 무기징역으로 바꿔 벌금내고 또 음주운전하고 ㅋ 대한민국 판검사 ㄹㅈㄷ 지들이해도 싸게 빠져나올라고 법안바꾸는 클라스,0
user-wo8ch7go8v,무기징역은 언젠가 나오는데..사형을 선고햇어야지,0
user-hb9tq8le5d,살인이 무기징역인데 피해자는 고인이 되는 나라 대한민국,0
user-ty8mc3mt3u,와우 세금으로 징역형 살리지마라,0
user-ko9xn5nh7y,헐~~ 싸이코는 달라. 뭘 달라고? 감형이 있기에 이런 소리가 나오지 왜 우리나라는 감형없는 무기가 없냐고 지금 그러니까. 저런 것들이 숨을 쉬잔어 지랄~,1
pinkoo5741,보험금 8억원어치 형량을 늘려달라는 말을 잘못 한거지?,0
kjhkang907,무기징역 아님? 나올일이 없는데 돈이 필요한가 보네 안에서 사식 사먹을 정도 있으면 될텐데,0
user-ov8rz8qb5g,가석방 없는 무기징역으로해야지 재책감 없다,0
user-dl1db5xi6u,법원에 공부만 잘하는 돌머리들의 판결이 세상을 ..,0
user-eh8oz4it2h,"김앤장변호사중 판사출신썼음 ,,형량도 줄었을텐데,우리나라가 그런나라쥐~",0
khj-bo9fw,사형은 감형이없나? 절반만 죽이는? 팔을 자른다든지 발을 자른다든지 죽이긴 싫어하니까말야,1
rjadms12,보험사기로 무기징역 받았는데 민사 거는 바보는 뭐야 ㅋㅋ,1
shodan93,미국거주분들 저정도 강력사건과 죄질이면 미국법으로 형량 얼마나옴?,0
user-nm8ni9xr4x,일단 그나마 무기징역이라 다행이다 어차피 이나라는 사형없으니 이게 최대임,0
