작성자,내용,추천수
mcrk6614,사형이 아니라 무기징역ㅋㅋㅋㅋ???? 얼마나 더 악랄하게 사람을 죽여야 사형인거냐 반성도 없다는데 제 정신이냐,3
gyuntae7507,정황증거가 확실하고 9년동안 얼마나 많은 돈을 빼먹었으면 피해자가 울먹이면서 통화했을까 싶다 무기징역 받아 마땅하다,2
fc360cam8,직접증거가 없으니까 끝까지 오리발이구나ㅜㅜ검사가 구형한데로 판사님이 확정되길 바랍니다.,3
user-lh5yg4ph7k,제발 무기징역을 받기를 처벌은 꼭 받아야 함,0
Karma......,한 사람의 인생을 파괴시켰는데 잡혀도 끝까지 인정않는 저 뻔뻔함 봐 인간으로 대우할 필요없이 무기징역이 아닌 사형이 맞다,1
user-zu7wm9sd1e,사형이지 왜 무기징역이요ㅡㅡ 똑같이 해죠야 하는데,13
user-yt6dk1jt7s,"얼마나 억울할까? 마녀 사냥 식 여론 재판에다가 살리기 위해 노력을 마다하지 않았는데... 무기징역을 구형받다니... 판결까지 그렇게 되면 얼마나 억울할까... 그런데... 그렇게도 억울한 니들은, 니들 때문에 정말로 억울하게 죽어간 그분을 생각한다면... 억울한 티내면 안 된다...",1
jonari1,므여 이런 살인은 무기징역이고..칼부림하고 잔혹하게 죽인 범죄자들은 30년인가??도대체 기준이 므야,11
woohaengjo8765,우리의 착하신 판새님들 감형해서 20년은 때려주겠지? 가해자들의 마음에 그렇게 공감을 잘하시는 분들이니 반성문보면서 눈물흘리면서 감형시켜주겠지,3
user-qg7pg7vi3v,인간의 간교함은 어디서도 일어나죠. 얘네들의 뇌구조가 정말 궁금해 ㅠ 끝까지 반성하지 않는 인간 말종들 경악스러운~강력하게 판결 내려주세요,1
user-qp4oe4jt8b,무기징역이 과연 처벌일까? 또 다른 면죄부이지 않나 싶네요.국제적 입장때메 사형제가 없다시피 하시만 그거 눈치보다 나라가 개판될듯.. 조속히 실집행하는 사형제 부활을 촉구합니다.,1
user-yg5zu8qx8m,저런 괴물살인마들을 감형해주는 판사가있다면 인간이아닐것임,2
user-fy9cv5ss1m,똑같이 죽이진 말자 세금이 아깝지만 무기징역으로 평생 고통스럽게 갑시다,0
user-cv6er4sd2m,하도 견판들이 많아서 지켜봐야겠네요 흉악범죄가 나날이증가하는 원인이 판사들 때문인듯 사람죽여도 몇년안때리고 범죄자편에서 판단하고 헝량을주니 무슨반성문썼다고 감형을 해준다지요 이래서감형저래서감형 왜판사한테 반성문을제출하는지 도저희 이해가 안돼네 판사가 피해자도 아니고 저런말종들은 사형을집행하기를 빌어봅니다,1
