작성자,내용,추천수
idmumu,"중국 보이스피싱 범죄자들이 큰돈으로 널 스카웃할듯, 하루 할당량 금방 채워서 추가일당까지 받겠다.",1
user-re3rq3kk3r,여자가 저 사람 밖에없냐!!!!!ㅉㅉㅉ어린놈이 왜 그러고사냐!!!!!!!헤어졌으면 그냥 좋게 잘살라고 보내주는것도 남자다!!!!!!!근데 넌 앞으로 여자 만나지 않는게 대한민국 여자들한테 좋겠다!!!!!,2
user-kc8pr6mx9m,질문 토카줌 내거기 달고 달아서 없어지겟네,0
declan5383,와 저게 되냐,0
