작성자,내용,추천수
user-nn1ne9iu6e,사람죽여도 몇년살고 나오면 된다는 식의 솜방망이 법인식이 있기에 강력 범죄가 더욱 만연해 집니다. 법의 엄중함이 절실합니다. 아무에게나 일어날수 있는 묻지마식 범죄는 재발 우려로 볼때 더욱 위험합니다.,5
user-kr3iq6un3z,저런놈은 살려둘 필요가 없다.사형시켜라!,1
user-kr3yq9pe9p,제발 저런 쓰레기들이 길가에 돌아다니지 않게 해주세요 사형 찬성 합니다 저런놈은 적어도 징역 40년은 되어야죠,570
user-kr6xb9fs8g,저런 짐승들을 보호하는 법원,10
user-rq3yi4lf6b,이런 사건이나 가해자가 나올때마다 일일히 제어하기 힘드니 증거가 확실한 것들한텐 처벌을 아주 무겁게 해야 통제가 된다. 알려진거보다 그렇지 않은 사건들이 많을거고 가해자들에 인권 심신미약 우발적 반성문 등등으로 판결하는 자가 똥딱듯 처벌하는건 아닌지... 한번에 엄벌이 10명 100명에 피해자를 보호하는 법이 안되면 보호받지 못한 피해자는 새로운 가해자가 될까도 무섭다.,12
cylee643,판사 가족이 저런일을 당하길 기도합니다.,1
user-zp2ro8iz1i,판사들 책임이 막중합니다. 상식이하의 사고를 치는 사람은 꼭 다시합니다. 여러번 겪어 봤습니다. 벌써 이런 말을 한다면 사형이 답입니다. 벌써 저지른 행위도 사형이 나와야합니다. 전혀 모르는 상태에서 죽을 수도 있다는걸 알면서 저지른 행동입니다. 죽었어도 반성하지 않고 제범할 가능성도 많은사람입니다. 사형구형 또는 살아서는 나오지 못하게 하는것이 정의 아닐까요?,14
Hadwig6917,애초에 저딴 짓을 한 놈이 반성을 할 리가 없잖아요. 사람을 뒤에서 돌려차기로 때리고 패고… 무슨 원한이 있어도 하기 힘든 짓인데. 범죄행위에 강력한 처벌이 필요합니다.,309
ljoomin,15년 20년은 되야 최소 피해자가 위협에서 벗어 날수 있지 그 가족이 결혼도 하고 가정이 생기고 보호자가 생겨야 보복도 덜하고 늙어 힘이 없을 때까지 노역만 시키길 바랍니다.,2
NONAME-nu5ci,"국가가 엄벌과 보호의 제 역할을 못하면 국민의 불신이 한계치에 넘어 스스로의 생존권을 방어하고자 총,칼 등 무기를 소유하고 행하는데 서슴치 않을 것이다. 과거가 반복된다는 말이 괜히 나오는게 아니다. 잊지말자.",0
sunkim4167,길가다 마주치면 반 죽여 놓게 신상을 공개하라 어디 감히 더러운 죄지은 쓰레기가 피해자를 위협하나?,1
user-ln9vb8qv2h,12년? 쳐돌았냐? 사람 하나 죽일뻔하고 성범죄를 저질렀을 텐데 최소 30년은 때려야지 12년이면 가해자 40대 초반이다 .. 징역살이한 40대 건장한 남성이 또 마음먹으면 무슨 짓을 할지 모른다 이미 전과 18범이라며 제발 나올 생각도 못하게 거기서 시체 썩을 때까지 가둬라;;,2
joshuachoi453,판사님들야!! 범죄자에게 인권을 바라지 마라!! 동물들일뿐이다!! 그냥 형벌 강하게 때려라,0
justifypark2835,무기때려서 20년살고 풀어주지말고 가석방없는 징역 60년까지 선고가 가는하도록 형법을 개정하자,2
user-pj6sn7zr4f,제발 사형제도 부활시켜라. 진짜 저런 인간같지도 않은 놈들이랑 같은 세상에 산다는게 너무 화가난다.,377
user-gx4sn1zy9t,이 시대에 딸낳으신분들 정말 마음 졸이실듯... 에구,9
dumdum2097,12년이라니 정말 기가막히네요.,6
user-mx7cz4ii1i,못나오게해야됩니다. 저런 놈들은 절대 안바뀝니다 사형시켜야됨 감옥에서 산 세월이 더 많다는데 나오면 뭐해먹고 살겠음 바로 재범한다 신상공개 제발 좀 해라,0
jhk-ck4iv,딸 가진 부모로서 억장이 무너집니다 ㅠㅠ,5
batrl,사형제도 부활안시키냐??? 저런 쓰레기가 멀쩡히 돌아다니는게 말이되냐... 썩어빠진 대한민국,1
leonkimgoldbar,아니;;; 도대체 무슨 악연이길래 생판 모르는 사람을 길에서 만나서 때리고 성폭행한다음 감옥가게했다고 보복까지 하려고 하지...? 그것도 이미 잘못 맞아서 후유증까지 심하게 얻은 사람을?;;; 범죄자들 사고방식이 정상이 아니라는 건 익히 알았지만 진짜 엄청 사악하네..; 저런 사람들을 정상인들 대하듯 교화시킨다고요...? 아이고 이제 그만 정신 차리세요. 입-사법부.,244
samuelpark6581,Yikes! That is a sucker's punch. I hope the woman can recover quickly from this tragedy...,1
user-io8ls8dc5x,정말 저렇게 머리를 세게 맞았는데도.. 피해자를 보호해야합니다.,2
user-oq8wu8th9b,무기징역 해라 진짜 피해자 주소도 주민등록번호도 다 안다고 협박하는데 저런 쓰레기는 평생 감빵에서 썩고 안 나오는 게 피해자를 보호하는 조치가,0
ggang21,저런 쓰레기는 팔다리를 모두 잘라서 내보내라. 다시는 누구를 때릴 생각조차 못하게....,0
user-sg7ts1sq8f,만약 피해자가 잘못된다면 그건 법원 책임 입니다! 직무유기 판사도 같이 강력한처벌을 해야할것입니다!!,2
d8536,사회적 보호가 필요한 아이와 여성분들 노년층이 안전하게 살 수 있는 나라를 위해서는 이런 범죄는 엄벌해주기를 원하며 법규정을 더 엄격하게 할 수 있도록 노력해주세요,0
K-fishingman,형량이 과하구나 판사님들 120년으로 올리시고 어떤일이 있어도 풀어주지 마시길 바랍니다 인간이길 포기한거 같으니,4
