작성자,내용,추천수
user-bq6ck7rq3b,저래서 앞으로 이 사회는 흉악범들이 더 날뛰고 폭증할거임,2
EUNGDY,하다못해 택배 상하차라도 시켜라 뭘 잘한거있다고 밥 다처먹이고 하루종일 놀게 냅두냐?,0
user-py2sc1ct4z,자급자족시켜라 세금으로 먹이지말고,0
chickenlittle8701,참나 우리나가 개 어이없어서;;,1
goh-bom,"아니 내 세금뜯어가더니 흉악범들 호의호식하는데 쓰냐??? 정부미에 된장국, 3찬........그래야 범죄를 억제한다",2
user-jc6ti9xu7u,"국방의 의무 다하는 병사들보다 범죄자가 더 편한게 현실임. 형량? 형량은 문제가 아니야. 교도소가 단 하루도 있기 싫은 곳이어야 되는데. 조금만 내려놓으면 ""몇 년 살다오지""이게 말이되냐.",0
katherinem271,저래서 일부러 죄짓고도들어가는구나,0
user-yr6nt7po4y,죄수가 밥하고 국하고 김치만 있으면 끝이지 단백질 부족하면 콩자반해주고 무슨 키위소스에다 모닝빵 이러구있네 에혀....,0
medousa-net8807,저렇게 안 먹이면 더 난폭해 지니 저렇게 먹이는 거지.,0
qwessseim2492,이야 뭔 범죄자가 평생 과태료 한 번 안 낸 나 보다 잘 먹네,0
manevemaa5367,"찌질범죄자가 살기좋은 나라, 피해자는 평생 불안과 공포 속에 눈치충으로 살아야 하는 걸 행복으로 알아야 하는 가붕개 계급사회주의 공화국",1
fangshengqin,음식은 죽이나 토끼풀이나 그런거 줘야지,0
user-gs2jv1st7o,재벌들이나 정치인들도 교도소를 가니 밥이 잘나오는듯,1
user-vw2fo9kf6t,깜빵에선 근육증가가 불가할정도로 밥 부실하게 줘야된다고 생각함 운동하고 나와서 보복한다는놈들도 많더만 뭔 범죄자들 인권타령하며 잘해주는지 ㅉㅉ 노동이라도 빡새게 시켜야된다,0
jhk2842,진짜 남자들을 2등시민으로 철저하게 규정한건가,0
user-lp2ip5sq5o,굶으면 그냥 범죄 저지르고 가는게 더 살만하겠네 ㅋㅋ,0
like9614,슬기로운 감빵생활 드라마 찍냐 범죄자한테 인권을 챙기기 보다 피해자한테 보상과 적절한 사회적 활동에 도움을 주도록 하는데 신경쓰도록 하여라,0
yasmarina7807,제정신이냐 진짜로,0
user-be8qh2zx6s,거꾸로 가는 세상이다 범죄자 인권을 외치는 편향된 것들 때문에!,0
user-vu8rk2nt9m,저러니 죄짓고 감옥ㄱㅏ고싶지 3끼 에 방세. 걱정없지.,0
sungname1.,그냥 음쓰모아서 주면되지 쓰레기한테 밥을 주누 군대서 남은 짬밥들 다 구치소로 모아다가 주면되지 참내,0
joeplayer7851,보리밥은 어디갔는가... 죄인들에게는 죄의 정도에 따라서 차등 적용합시다 미음부터 정부미어 된장국까지만,0
herren-house,나라세금이 저것들 먹이는데 쓰이는거야?,0
TheWatchman002,와...리얼 군대보다 잘나오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어이가없다,0
user-gd4pf7lz3m,건강 해져 나와서 날나차기 하것네 하루 일식이 강재노역,0
user-lo8lj2td6s,삼청교육대가 절실하다,0
user-jm7rv7do9f,교화가 우선이기 때문이지. 교화보다 처벌을 중시하면 레드데드리뎀션2 같은 사회가 옴.,0
user-mf4zo2nl1m,우리회사 보다 더 맛있게 나오네 이게 맞냐,0
user-dq8ck4qu1q,탈세 하고 싶다,0
user-xb4ry1dq6k,콩이랑 밥만 줘라,3
user-kl9hq6jt7p,콩밥도 아까운데..,1
user-ur6zr5kc6e,이게 나라??,0
user-pf5jp8mr2u,내돈 내놔!!,0
user-up4ss4on2f,죽지않을 만큼 사료로 해서 공급해라이거야 일은 등붙이면 바로 잠오고 아침이면 와 벌써 아침이네 소리 나오게 월 29 30일 노동,0
applea8849,먹고 자고 놀고 편한 하구만 ㅎ 잘 하면 남자 여자 데이트도 하고 같은 구치소에서,0
user-yt3qe7eo6g,자영자인데.아침간단히.점심라면.김밥.1만원주고.밥못사먹어.구치소.정말잘나온줄몰랐다.부럽다.어느대통령덕에.???,0
pjkim7366,교도소식당메뉴판대기업식당보다백번났구나ㅡ죄지은것도잘못인데ㅡ이렇게잘먹여주나ㅡ,2
user-dx1kb2si8i,나보다 오래 살겟네,0
