작성자,내용,추천수
user-zv4kz8ui1t,멀쩡한 사람 인생 망쳐놓고 진심으로 반성하기는 커녕 깜방에서 나온지 얼마 되지도 않았는데 재범질에 진짜 사각지대까지 확인이 되지 않는게 넘 억울하네요! 저딴 반성문 몇번이나 적어서 내는거 늘 하던거 형식적으로 작성한거 아닙니까! 다시 살아나오는게 피해자들에게 살아가면서 얼마나 두렵겠습니까! 깡패네요 완전,267
user-ep7fe4qn7r,우리나라 판사들 억울한 판결 할때마다 판사 가족이 똑 같은 상황이 생겼으면 하는 생각… 많은 사람들이 할것이드,111
user-ug5pv4yn9n,도대체가....이게....우리가 일반적인 생활을 평온하게 할수있는 세상인가,85
gwajadanji,여자친구도 지능이 많이 모자라구나…ㅉㅉ 범인은닉죄로 체포할거라는데 그걸 범인한테 보여주고 있냐; 부모가 대체 어떻게 기른거지?,10
Lucky-vf9lv,"이쯤 되니, 판사의 판결을 (피해자가 억울하지 않도록) 현명하게 판결하는 누군가가 있으면 좋겠다.",8
user-pc5kl1ss4f,판사님 가족들도 똑같은일 당했으면 좋겠네요 진짜 소름끼치는 판결이네 범죄 저지르고싶으면 술먹고 하면되는거네요? 와.. 구역질난다,33
YOU_joung_1004_love,"아~~ 술먹고 난 후 기억 못한다고 하면 되는구나... 그럼 처벌이 약해지거나 없어질수도 있는구나... 진짜 어이가 없어서 ""판사님 꼭 똑같은 가해자를 만나서 가족들이 똑같이 당하라고 기도하겠습니다"" 진짜 뭔 이런 그지같은 판결이 다있어요. 그냥 러시아에있는 블랙돌고래 교도소에 보내세요",279
user-wn6dg2qb9j,대한민국법은 가해자에겐 한없이관대하고 피해자에겐 너무도가혹한 쓰레기법,72
user-kd5rs7iu9k,이 남자는 사회에 나오면 더 큰 일을 낼 사람이네..,8
user-so5hb4iq3h,저렇게 악랄한 놈들이 술취해서 그랬다고 하면 더 강력한 처벌이 있어야 한다!! 재판은 누구를 위한거냐! 검사나 판사는 일을 그때위로 할거냐! 아무도 대꾸한번 못하게 하는 법조계도 시간이 흐른 후에라도 형량이 죄질에 비해 현격히 차이나거나 국민들이 이해하지 못할만큼의 형량이 나오게 한다면 끝까지 책임을 물어 그들에게도 책임을 지워서 대충대충 형량을 내리지 못하고 열심히 일을 하게끔 만들어야한다!! 모두 다 그렇지는 않지만 정치 검찰이나 판사들 혹은 그 자리의 명예만 가지고 싶은 혈세충들은 일반 개인의 일들에는 신경을 쓰지 않는다는 것이 큰 문제다!!,6
