작성자,내용,추천수
user-se4go5kn5l,대법원서 확실하게 검찰구형대로 최소 35년 이상 부탁합니다.,248
user-xo8ld8tc1g,피해자 보고 나도 울었다. 이게 무슨 판결인가? 정의 죽었다!,16
user-xn6ke9eu6z,죄의식 없는 가해자는 사회에서 격리해야 합니다. 제발 평생 보호받아야 할 피해자를 위해서라도 강력한 처벌 부탁드립니다.,47
user-pv9xm8jk2d,대법원에서 더 무거운 죄를 선고받아야 합니다.,6
jinwj8723,나이 32살에 전과 18범은 진짜 갱생 불가 인생이 범죄인 사람 아닌가요? 저런 사람들은 어디 외딴 섬에 모아두거나 해서 사회와 영원한 격리를 시켰으면 합니다,137
user-dg9jh3pz7s,꼭 강력 처벌 부탁드립니다,116
bongdoo446,대법원 가는게 저 범죄자의 어리석은 행동이고 반성의 기미가 1도 없음으로 인지하여 대법원 판결 20년이상 징역 나오게 해야 합니다. 국민들이 끝까지 지켜볼겁니다!!!,42
user-pk8fj6hi8p,피해자분 절대 포기하지 마세요. 끝까지 응원하고 지켜보겠습니다,32
user-et2so4jl9b,"저런것들도 감형되고 참,,, 법에 대해 잘은 모르지만 이건 아닌것같습니다. 개인적으로 사람의 도리라는게 법보다 위에 있다고 생각하는 사람인데 너무 하네요 대한민국 법,,,",8
onlyyu-md6ub,사회와 영구격리되야 합니다 피해자가 마음놓고 살수있도록 꼭 징역 80년 때려주십시오,257
designerazyje6624,"이건 사실상 법원의 자비를 걷어차버린 행위 아닌가? 단 한 줄의 반성도 하지 않고 구치소 동기에게는 피해자에 대한 보복을 암시하고, 언제든 탈옥해서 또 범죄를 저지르겠다고 씨부리는데 이런 인간이 감형받는다면 그야말로 사법부가 재범을 독려해 더 큰 범죄를 저지를 수 있도록 도와주는 것 밖에 안 됨. 저런 일이 누구에게라도 일어날 수 있다고 생각하면 내 소중한 사람들 걱정되고 매일이 무서워서 일상생활을 할 수나 있을까요",59
kakarukaful,정상인은 가만히 있는 사람을 돌려차기로 가격하지 않으며 쓰러진 사람의 머리를 짓밟지 않습니다. 이성은 없고 본능만 남아있는 짐승이기에 이 모든 행동을 서슴없이 할 수 있었던 것입니다. 전과가 10번째가 되면 무슨 짓을 했던 무조건 무기징역이나 사형을 내려야 됩니다. 재범률이 10번이 넘어간다면 그때부터는 테러리스트나 다름 없습니다.,28
chrischoe1416,제발좀 부탁드립니다 강력한 처벌해 주셔서 평화로운 대한민국이 되도록 부탁드립니다,2
user-ng6mr7mz3k,"대법원에서 합당한 가중처벌의 판례를남겨주셔야합니다 보석,사면없는 무기징역갑시다",130
user-vk4du6pi9c,판사 딸에게 꼭 같은일이 일어나기를 바랍니다. 남의 딸이 당했다고 그러는거 아닙니다. 피해자와 피해자의 부모는 억장이 무너집니다.,1
user-db1ke6kw8k,이번에는좀더강하게 판결나오기를 빕니다. 법의 무서움을 각인시켜주세요 부탁입니다,331
