작성자,내용,추천수
HayoungBeen,고작 35년이라니.. 범죄 자체도 너무 비열하고 끔찍한데 거짓말까지 한 놈과 왜 35년 뒤에 이 사회에를 활보하게 둬야하는지.. 저 여자분이 살아서 그런건가? 살아도 사는 게 아닐텐데. 법이 정말 너무 솜방망이다. 저 여자분은 평생 자기 뒤를 두려워하며 살 꺼라고 ㅠ,5
FUBAO1004,아니 그전에도 계속 감방에나와서 범죄저질렀다는데 왜자꾸풀어줘서 이같은 큰사건을만드냐고 피해자만 고통받고 슬픈데 어떻게 책임질거임? 잔인하다,403
user-pk8fj6hi8p,피해자분께 하고싶은말이 많은데 편지를 보낼순 없어서 조금이라도 용기와 위로 전하고 싶어서 댓글 씁니다. 피해자분 절대 포기하지 마세요. 끝까지 지켜보겠습니다. 그리고 이렇게 숨지않고 나서주신 것은 수많은 사람에게 힘이 되었습니다. 감사합니다.,36
user-zy8xe4yr4l,이번에는 판사님들.. 진짜 월급값해주시길.. 판사님이 받는월급..국민의 피와 눈물로 만들어지는거니.. 진짜 피눈물 흘렸고 흘리고 있고 흘릴 피해자분을 위해..그리고 유사범죄를 일으킬수 있는 개새끼에게 경종을 울리기 위해서라도.. 진짜 진짜 부탁드립니다. 발하나 들 힘없고 개한마리 죽일힘 없을 나이가 될때까지 감방에서 썩길 ..그런판결이 나오길 기대해봅니다.,7
sevenoh9397,그 8분도 안되는 잠깐의 즐거움을 얻기위해 사람을 그렇게 하다니 넌 최소 18년은 살아야겠다. 여성분의 용기에 박수를 보내요,198
dark_teacher,저게 사람이 할짓이냐 저거는 죽지않게 계속 고통을주는 벌을받아야하고 능지처참 부관참시 후손박멸 가족후손 못갖게해야함 지속적으로 기절할정도로 매일 고통을 줘야한다 진짜 저거는 사형도아깝다,10
user-nr1mx7ti2z,피해 여성분이 힘들지 않게 잘 살아가셨으면 좋겠어요. 힘들겠지만 그래도 좋은일 많이 생겨서 조금씩 나아지시길 바랍니다!,13
user-we3wn6uk5b,제발 자책하지마세요 전국민 우리가 지켜주자 피해자를 정말 너무 맘 아프다 저렇게 자기탓하는게,4
hykim5517,겨우 35년 이라니.. 충격이네요.. 피해자는 평생 트라우마 때문에 평범한 생활은 꿈도 못꿀텐데.. 한사람 인생 망치고 겨우 35년 이라니.... 범인이 초범도 아니고 저런건 사형이 맞지 않나요? 영원히 사회에 못 나오게 해야 하는게 맞는거죠.,537
tskim9175,"판사님, 제발 강력한처벌 부탁드립니다.",1
user-cu6xb3xo2u,형량이 어떻게 나오던 화학적 거세 해야한다.,498
user-li4on9qg7u,고생했어요ㅠㅠㅠ피해자님잘못없어요ㅠㅠㅜㅠ,2
