작성자,내용,추천수
user-ec3fu3hx8g,검사가 상고안하고 피고인만 상고하면 일단 20년이상은 힘들고 자칫잘못하면 20년이하로 나올 수도 있다는거 젠장 그리고 저거 변호하는 변호사는 누구냐?,2
seokmukoh6380,제발 받아주라,3
user-co2xb8kz7w,상고로 대법원가서 원심 파기 당하고 30년 이상으로 확정 지어야 하는데 왜 막냐,1
user-io9jl6hl8x,판사 가족도 당하길,0
user-gc4yw3fz4p,예외없는 사형& 무기징역 + 호모들 방에 쳐 넣어버려라 제발.,1
user-li1nl3gx8u,울 나라는 판사권한이 너무 큼,0
RSShin,대법원에서 징역 30년 가즈아 ~,3
user-zh3ut1fd7o,피해자 바지에서 나온 가해자 DNA로 징역 20년 유죄 확정 된거 아닌가요? 왜 이게 대법원까지 가는건가요,6
user-dd3nd4gx9n,교도소는 죄있는 사람가는곳;;사람도 아닌데 무슨 제판을 몇번씩 해주나~중얼중얼 대면 이젠 그냥 그냥 거기서 때려 죽이삼!!,0
tHomaspiloy,대법원 가서 사형 선고 받아라,1
joydan4869,저 판사 돌려차기 당해봐야 ...아~~~형량이 너무 작았구나~~~~할거야...,1
rssa821,20년후에 보복할 범인의 형량을 얼마나 줄일려나,0
user-nj8mg7uc3h,법리상 불가하면 다시 만들어서라도 해!!!!!!!!!!!!! 이럴때만 법찾지말고.........,1
Freedom_Republic_Of_Korea,"멍청한 수준이라.. 오히려 자신을 더 비참하게 만드는군. 이따위 허접한 남성 전체의 수준이 아니어서 무식한 수준의 경상도 출신의 아니어서, 다행. 이따구로, 경상도 남자를 욕 보이면, 평생 가만 안둘 것.",5
naroo0907,살인해도 5년 10년 때리는 판사들 때문임 당연히 사람 죽이지도 않았는데 20년때리니 저러는거다 살인하면 적어도 30년때리자,0
user-lj8ft4zd6m,죄는 안뉘우치고 대법원 또 상고? 다시 따블로50년 감옥.무기징역을 짐승도 저놈보단,0
haileyt6765,그냥 저 놈을 감방 동기들이 없애는게 젤 좋을 듯요.,0
user-id3sj5og3t,기각보다 올려치기 당했어야 하는데 아깝네.,0
kimchuthanflower,이쯤되면 판사도 똑같은 '공범'이다.,0
KrysShin-kx4fd,항문에 박은건 성폭행 아닌가 걍 40년 징역 넣어라,0
saida1004,반성도 없는데 형량늘려주세요,1
jjy8193,판사 요한 으로나오는 드라마 처럼 됬으면 좋겠다 진짜진짜 뭐 에휴,0
user-eh8si5dv6x,판사 싹다 짤라버리고 AI로 바꾸자,1
user-dd4ks5fy9e,ㅋㅋ 저놈은 생각이없네.그리고 저런넘한테 국선을. 해주나..,0
robinjang2953,20년으로 끝인가 50년은 먹여야 하는데 80은되야 힘을못쓰지,1
kijp45,30년은 때려야하는데...,0
user-lq2no3jt3z,전과 18범이 또 안한다는 법있음? 지들은 법이라고 피의자 나짝가리고 누굴 보호해주고있냐 피해자는 이사가서도 주소 다 알아서 나가면 죽인다는 소리까지 했다는데 저걸 그냥 살다가 모범수면 풀어준다고? 누굴 위한 법이냐? 다른 나라같음 깜빵서 법죄자들한테 뒤진다 이글 쓰고 또 너. 그 나라가서 살아 시비 걸어라 아주,1
user-bw2hd7ug4b,뻔뻔한 놈. 20년이 아니라 200년 받아야 된다.,0
user-bj9jl3zb1c,세상이 망할 징조 입니다...,0
user-or4ej6hx4o,아무리 그래도 무슨 판결을 국민이해 미친넘인가?? 국민이 하면 잘될거 같냐?? 그때부턴 마녀사냥이야 ㅇㅁ 너무 막나가는거 아니냐??,1
user-bl2lo6xw6l,국민참여재판 도입하면 뭐 억울한사람들 생긴다 어쩐다 감정적인 판결이 우려된다 지껄이는데 그럼 반대로 이렇게 증거가 버젓이 있는 경우엔 왜 감형을 해줍니까? 법이 저능하니까 나라가 망조에 들어서는거죠 ㅋ,0
user-ff1il3ur3c,그럼 원래대로 7년으로 해주고 하루에 돌려차기 100대씩만 맞자.........,1
qlsguswjd3,진짜 악마다,3
user-fi9ox1vs4q,돌려차기 한번에 50년 살기 바란다,0
animalover5492,저런놈은 아오지탄광으로 보내야는데,0
crazyvoice121,나라 잘 돌아간다,0
inchullee9515,많아야 5년 예상했겠지....,1
user-nu7bg5rz3y,"우리나라 감옥 교화시설부터 바꿔야함. 아주 비좁고 1인1방에 티비없이 거울하나 변기하나에 간이침대하나에 문틈으로 해만 살짝들어오게 . 그리고 하루한시간 20분씩만 산책,.. 이게 교화지...무슨 범죄인들끼리 모여 다음 범재의 재구성이 교화입니까? 기술도 가르치면 안됩니다. 사회에서 죄를 저질렀으니 기술을가르쳐서 적응시키는건 반칙입니다. 출소시에는 농장이나 염전같은고슬 소개해서 기술없이 일할수 있는 직업을 소개해주고요.",1
gkdlwl,그럼 20년형 확정인거네?적다..적어...,1
TV-ko1xh,징역35년가자,0
user-ed4tv6ev7g,20년후 무슨일이생길까 또 뒷북치겠내,0
elainekim73,상고했으니 괘씸죄로 40년,3
ryankim9203,20년이 안된다? 이럴때는 왜 갑자기 유교모드 되서 대륙법 북미법 따집니까?,0
user-es9fq5ej9s,70년 선고하자,0
sang-junkim8356,음.. 좋아...거세하는 조건으로 19년~,1
user-be4uw3gl9k,미국이였으면 100년?,0
user-qt7ry1cn2x,100년,0
user-pu4zo3xc6y,20년형 좋아하네 그냥 북한이나 중국이 보내버리기.하지 걍,0
user-js9xb8kh7e,괘씸죄로 무기징역에 처한다.!!!,0
user-ix5rn9xg6w,내가 지금 잘못 들은거지..?,1
user-bv6ym1xx7f,징역을 많이 오래 살다 보니까 징그러운 모양이네 그러길래 죄를 짓지 말았어야직 상고했으니까 오년만 추가형 뜨자,0
jaykim420,뭔말이여,0
user-ii9vo2wb5s,대한민국 판사들 혈기 넘치는 젊은 나이에 그럴수도 있지 하면서 집행유예 안때리면 다행이지 우리나라 판세들은 피해자편이 아니라 가해자편이기 때문이다,0
TV-oz1jr,으르르 월월,0
user-ku7bq1uk2i,20년은 솔찍히 오바지 난 피해자 죽은줄 알았다 하도 지랄발광을 해서 5년 정도 나올듯,0
realchanger3469,"야, 그냥 풀어줘라 ㅋ 재판 왜하냐? 처벌 왜하냐? ㅋ 어차피 느그 생태엔 못올테니 자비심에 심취해 걍 풀어줘라 식물원 책쟁이들아.",0
