작성자,내용,추천수
user-sw7xc7gs7i,가벼운 처벌은 무거운 범죄를 낳고 무거운 범죄는 사회악으로 번지는것을 우리는 명확히 알고있습니다 사람은 고칠수없고 고쳐지지도 않습니다 가석방없는 종신형 노역장에서 일하게하여 피해자분께 보상하도록 해야합니다 법무부장관 보고 있습니까,994
user-gp3xp6gz2t,판사님들! 제발 이런 쓰레기들을 이 땅에서 더 이상 살 수 없게 해 주세요. 법정 최고형을 선고해 주세요. 평범한 시민들 발 좀 뻗고 살 수 있게 해 주세요. 도대체 이 나라는 범죄자 인권만 있고 선량한 시민들 인권은 없는 것입니까?,862
ding-dong-daeng,"미쳤어 진짜ㅠㅠ 피해자분 정신적,신체적으로 피해가 얼마나 클지 상상이안됩니다ㅠㅠ.. 악질 범죄자 공개해주시고 선량한 사람들을 위해서 노역& 사회격리해주세요.",2
jiwon9175,요새 이런 뉴스만 계속 보게 되어서 정말 화가 나다가도 지친다… 끝까지 싸우는 피해자분 대단하시고 저 가해자는 제발 사회에 나오지 말았으면..,568
user-su8um5yx9l,법이 강화하여 강력한 처벌을 받아야합니다.부탁드립니다!! 또 다시 피해자가 생기지 않도록 강력한 처벌 해주세요. 제발 피해자를 위해 신상 보호해주세요.,4
user-jc4vs3mq5g,누군지 1도 모르는 사람 상대로 다짜고짜 하이킥을 꽂는게 진짜 상식적인 인간이냐? 저건 사회적으로 단절 시켜야 한다. 진짜 미친놈일세,506
mh-cn5gr,자주 지나다니는 곳인데 저런 범죄자가 있었다니 소름끼치네요 피해자분 안전하게 지켜주세요,283
donggas-A,피해자분 조금이라도 괜찮아지기를 바랍니다. 가해자 진짜 넌 오래오래 살면서 인생에 온갖 ㅈ같은 일들이 끊임 없이 일어나기를 간절히 바란다.,184
user-fj9xd1lh5z,진짜 무섭다…제발 처벌 제대로 해주세요,2
malsun33,살기가 무섭다 제발.. 제발 처벌 좀 제대로 해줬으면,3
user-no4mj8hw5c,여자를 폭행하고서 기절시키고 끝난게 아니고 그걸 cctv없는데로 들쳐업고 갓다가 몇분후 나오는데 폭행에만 포커스를 맞췃다는게.. 이게 머리가 모자른게 아니면 뭐냐 대체? 경찰수준진짜 토나온다...,1.4천
bunny-lk3xr,형량 당연히 늘어야 한다. 우리나라 형량 좀 제발 늘려야 한다. 다시는 저런 인간이 사회에 돌아다니지 않게..,685
user-ii1tf9kz6d,많은분들의 증언이 있었기에 가능했던 일입니다 제발 다음 공판에서 성범죄가 입증되 처벌이 가중되기를 진심으로 바래봅니다 증언 해주신분들 멋지십니다 보기엔 쉬워도 쉽지않은 일입니다,187
user-yw6cu1mu5b,10년전 그알에 나왔었던 범죄자인데 미흡한 판결을 내려서 범죄자가 재범죄를 했을 시엔 판사에게 책임을 전가 하도록 해야하는 법이 시급합니다.,1
