작성자,내용,추천수
yejen1,"피해자를 보호하기 위한 법이 아니라, 가해자를 보호하기 위한 법으로 여겨지는 것이 안타까운 현실..",104
user-nh5ss7jj7u,대한민국 법무부보다 유투버가 더 잘했네,45
user-fg8ts9sz3z,진짜 마음이 아프고를 떠나서 정말 죽여버리고 싶을 정도로 화가납니다. 여성분이 보복 범죄 당하면 어떡 할라고 이러십니까?,6
user-dc3tk6jh4w,유무죄를 따져야 할 정도로 불명확한 사건은 제외하고 이와 같은 명확한 사건의 확신범은 신상 공개 좀 하자 이것들아!!,26
th-nx7xd,강력범죄는 무조건 신상공개로 가야한다,8
user-wk7hk8js7d,수사를 대충하니까 이런일이 벌어지지 국민의 세금으로 잘들한다,589
user-ph5rn9dw1h,얼마나 무섭고 두려우면 잊고 싶을 사건을 나라에 하소연합니까!! 피해자를 살려주십시요 판사님!!,1
deliverance-f-e,수사 기관은 기본적으로 침해당한 피해자 인권은 이미 당한 것이라 그냥 방치하고 아직 보호받아야 할 가해자 인권에 주력하고 있음,29
user-ne4uj6nz9l,아니 가해자가 어떻게 피해자 집 주소를 알 수 있어요? 그게 가능해요? 개미쳤네 진짜.,3
myoh3203,"법 제정하는 사람들이 어떤 생각을 갖고 있느냐에 따라 이런 일이 해결되기까지 너무 많은 시간이 필요합니다. 인권에 열변을 토하는 사람들 보면 선량한 피해자보단 피의자의 권리, 무죄 추정의 원칙이 더 중요한 사람들입니다. 새로운 사고와 인식이 바뀌고 있는 만큼 사회도 그 만큼 빠르게 변화하기 만을 바랄 뿐입니다.",1
lupin4957,한국 법이라는게 진짜 너무 이상한거 같아 법을 좀 전면적으로 개편해야 할거 같음,4
swj4452,"범죄자 인권 챙기는 사람은 피해자 한데 있어, 범죄자와 같은 공범이다.",351
user-wf1mc9nz3y,범죄에 대한 댓가를 후하게 마일리지 주면서 범죄자를 최고의 VIP 쳐주는나라 사법부 대단하다,8
user-tg4ry9pn1x,피해자 가해자 둘 다 살릴 수 없는 현실 이라면?? 답은 뻔하다! 가해자가 사라져 줘야 하는 것이다! 그리고 다음 피해자 방지를 위해서라도!! 그러기 위해선 흉악범은 사회에서 영원히 격리 시키는 수밖에 달리 도리가 없다! 흉악범을 사형 할 수 없다면 종신형으로 가야 하지 않을까!,3
user-ir7qh2wd3p,돌려차기 남 이미 사회에서 큰 파장을 이르킨 18범 범죄자 입니다 ! 사건도 엄청 잔인하고 악질적인데 ..나라에서 피해자 지켜주지도 못 하면서 또 얼마나 많은 피해자 만들려고 신상 공개를 못 합니까 ? 참 ! ! 카라큘라 탐정님은 천만번 잘 하셨습니다 !,4
bbobboya92,국민들이 하나하나 사라져야 정신차릴려나 제발 국민들을 지켜주세요!!!,1
user-nl4hx2uq5s,신상공개는 피해자가 돌아가시거나 죽었거나 하면 하는게 아니고 피해자가 '뒤져야지' 하는 참 편한 법적 행정이야.,144
user-re9ln9im5n,살아있는 사람은 정대 보호하지 않는다는 한국 사법부.,12
moa5090,선량한 시민들 보호하는 제대로된 법과 시스템이 필요하다 생각합니다,1
user-ht7mq9zh6r,저 사람 나오면 분명히 먼일납니다. 제발 큰일나기전에 저런놈들 못돌아다니도록 무기징역때려주세요!,1
user-hz7qj6kz9o,학폭 가해자부터 신상 공개하자.국민의 알권리 때문에 신상 공개하자는것보다 가해자를 주의깊게 감시 주시해서 2차 피해를 막자는 겁니다. 감빵 다녀온다고 사람은 쉽게 변하지 않습니다,2
jaeyeanlee3636,범죄자를 사형시켜라!! 개인의 인권보다 사회의 안전이 더중요하다!! 공공연히 보복을 공언하는자는 당장 사형시켜라!,2
user-iu9ox2ht5u,전과 18범을 왜 그렇게 사회에 방생하려고 하는지 이해를 할수없다. 인간쓰레기는 제발 소각해라!,49
sup_ent,"시대 상황에 맞춰 법 제도가 개선이 되야하는데 법의 안정성 때문에 쉽지는 않고, 무엇보다 국민 갈라치기만 조장하는 국회의원들이 일할 생각을 안하니 선량한 국민만 피해를 입는 것... 개선없이 이대로 간다면 법은 진짜 기득권을 위한 시스템 유지 수단밖에 되지 않습니다",3
markwhite6878,맞습니다. 강력한 법은 처벌의 목적도 있지만 범법행위의 제재성도 한몫한다고 생각합니다. 사회질서를 어지럽히고 타인에게 피해를 주는 범죄 모두 똑같다고 봅니다. 물론 사회적인 지원과 교화도 중요합니다. 강력범죄에 대해서예요,9
user-rv4zq2gf6s,제발 좀 어케 해봐라 이 나라야.. 진짜 하 짜증나 답답해죽겠어...... 피해자가 두려움에 떨면서 살아야겠냐고........,2
polarb8016,가해자가 잃을게 더 있기를 하겠습니까.. 가해자의 복수심이 조금이라도 줄어들 가능성이 있을까요? 20년후에도 가해자 피해자 모두의 삶은 이어질겁니다 제발 피해자의 삶을 지켜주시고 일반 국민들의 삶도 지켜주시길 바랍니다,0
user-bi7xz3to7o,사람위에 법이있지~~~ 법위에 사람없다. 범죄자가 무슨 인권따위가 필요하냐? 진짜 대한민국 법 대단하다,2
lifestylek8983,동기가 없을 때도 폭행하고 협박하는데 싸이코 패스 지수가 높은 사람이 사회에 다시 나오면 닮은 사람만 봐도 폭행할 수 있는데 이런 일이 반복되면 그 사람만의 잘 못이 아니라 재판관 더 나아가 국가가 그런 사건을 재발생하도록 방치한게 되는거죠. 법을 하루 빨리 바꿔야 된다고 봅니다,1
mc.3341,자랑스러운 대한민국 판. 검사님... 여러분들의 가족이 이렇게 끔찍하게 당해도 가해자의 신상공개를 안 하실 건가요? 이 나라에 정의가 아직 살아있고 티끌만큼의 정의라도 남아 있다면 피해자분이 안심하고 살 수 있게 그런 환경을 만들어 주시는 게 대한민국 판. 검사님들이 하실 일이 아닙니까? 너무도 당연한 일을 왜 피해자가 울면서 호소를 해야 하나요?,2
_bananakor9190,진짜 대한민국 법은 한번 뒤집어 엎어야 함 피해자보다 피의자가 더 잘사는 나라,1
Sirius_A804,"기계적으로 움직이는 사법기관, 법이라는 명분으로 가해자의 신상을 가려버리는 언론. 말의 힘을 갖고 있는 언론도 쫄아서 신상공개를 안 하고 있으니 힘 없는 유튜버가 총대 매고 용기롭게 공개한 것이지. 똑같은 사건이 반복되지 않게.",10
bonjour9843,가해자를 보호해주는 나라는 이나라뿐!,2
user-ni8mi6ff4v,가해자가 되는 순간부터 신상공개하면 왜 안되는걸까,76
user-fw5iu3ki5k,그내서 판사 대신 AI 로봇으로 법정을 세워야 한다!!!!!~~~~,10
L00k8Me,진짜 인권위는 레전드다,9
user-du4sm4cm9v,저런중범죄자는 무조건 얼굴까야지 뭐한다고 지켜줘?? 승질나서못보겠네,2
user-wg7wv9tc7m,법개정 하시는분들 제발 우리나라에서 일어나는 범죄의 심각성을 알아주셔서 20~30년전에 형량을 적용하는 판결을 바꿔야 할듯 합니다.100%재범율이 일어납니다.교화가 될 인간들이라면 아예 범죄도 저지르지 않았을 겁니다. 우리나라도 범죄자들에겐 신상공개해주시고 형량은 가석방 없는 종신형이나 사형제도 부활시켜 사형에 처했으면 좋겠습니다 피해자는 피해를 본것만으로 미치고 빨딱 칠 노릇인데 보복을 두려워하고 불안해하고 있습니다.피해자를 보호해주는데도 많은 노력이 필요하다고 생각듭니다,1
grip7716,우리나라 사법부는 진짜 후진국... .언제까지 국민들의 한숨 소리를 들을텐가 한심하다 진짜,0
user-dr3ic2cm8s,외국과 비교해도 이해가 되지 않는 조치다. 왜 범죄자는 당당하고 피해자만 숨죽이고 살아가야 하나... 신상을 공개해야 이후에라도 그 범죄자가 다시 사회로 나왔을 때 재발방지를 막을수도 있고 에방할 수 있는데 왜 안하는 것인지...,40
pcahxj,본인이 인권이 중요하다고 생각하는 사람은 남 인권을 침해하지 않는다. 타인에게 큰 피해를 준다면 그 가해자의 인권은 지켜줄 필요가 없다.,1
user-vj8qu3gn7f,피해자가 숨어 살아야 하는 대한민국. 국회에서 저질 말 싸움 하는 국회의원들은 세금 먹는 값 하시요,1
kimsyuing,???? : 가해자님을 철저하게 지켜드려라!!!,2
user-bi7wv4lm1i,저런 쓰레기가 사회에 있는 것 자체가 너무 무섭다ㅡㅡ 피해자에게 드는 사회적 비용 생각하면 사형 구형해라,1
user-ik8nd5hw2y,무기징역과 사형이 나오길 간절히바랍니다.,41
user-ox1in1bb7u,억지가있었지만 ..누구도 정의에대해서 피해자에 대해선 무관심 모르세였지만!!카라큘라가 정의를 실현시켰다!!,3
Jo-tn1ji,기준이 불명확해서 사법부의 자의적인 판단에 의지하는 실정임 기준을 구체화해서 일괄적으로 처리되도록 시스템을 만들어야한다,0
user-dt7ip2em6t,와씨!!! 이런 경우 주민번호 변경 신청 가능가요? 왜 피해자가 가해자를 피해 두려움에 떨며 살아야가야 하는 건가요. 제발 이런 인간들은 평생 감옥에서 썩게 해주세요. 세금 내는거 아까워하지 않겠습니다.,0
myeong5437,절대 바뀔 일 없는 이유 : 법안 발의하는 국회의원이나 그 가족들은 이런 일을 겪지 않는다.,0
user-nm2rd6bc9u,의원들은 빨리 법좀 바꿔라.. 서로 잡아먹고 싸우지나 말고 이런말 들으면 창피하지 않은지 요즘 정말 길 다니는것도 무섭 ㅜㅜ 왜 이러고 살아야 하는지,0
user-cj4je1ut9y,저렇게 범죄가 많은사람은 가중처벌로 무기징역 때려라,54
user-rf7jn5hc8n,저 구치소 동기 분도 좋은일 하셨네요. 다음에는 구치소 갈일이 없길 바래보겠습니다.,3
isleboy7,재판할 때 교화 가능성을 엄격히 따져서 형량을 판결해야 한다. 이런 인간은 교화 가능성이 정말 제로다. 사회와 영구 격리해야.,0
user-fk7dm1jg4i,35년할지말지 고민인것도 진짜 한심하네. 35년후에 이 놈은 복수할 마음만 가지고 35년 벼텨낼껄 . 피해자는 35년간 이제 몇년남았네 세면서 살겠지. 무기징역하든가 사형시켜라. 아니면 빨리 내보내서 시민들테 두둘겨 맞어져 불구되서 아무것도 못해야지,2
user-hd7hw6gh6g,가석방 없는 평생 감옥에서 일을 하여 피해자에게 평생 송금하도록 법을 만들어야 합니다 본질이 불법인데 합법이라며 얼굴을 공개 하지 않는 법이야 말로 불법이요 악법입니다. 국민의 대리인인 국회의원들이 제대로 된 법을 만들지 않고 월급 천만원 넘게 받으니 직무유기요 국민세금을 도적질 한 자들이라며 생각하는 국민이 많습니다.,0
cadetkstubeyou,판사님들 제발 부탁입니다. 사형 선고해 주세요!!,0
designerazyje6624,전과가 몇 범인데.... 가중처벌은 커녕 계속 솜방망이 처벌만 받아온 거 같더만 35년 살고 나와서도 피해자 찾아갈 인간인 게 뻔히 보이는데 왜 눈가리고 아웅하고 피해자를 나몰라라하는 건지 알 수가 없네 진짜,36
future-mp1ki,제발 ! 부산 돌려차기 영구 격리하고 신상공개 반드시 해라,1
moveon2,"그래서 선량한 우리들, 한국의 온 국민들은 다함께 법 개정을 요구해야합니다. 악법은 개정되야합니다. 국회의원들아 일해라! 법이 강력하게 바뀌어야 경찰,판사들도 제도화된다.",1
Nomad-kk4pn,사형이 답이다 !~ 그리고 제발 사형수들 사형 시켜라 !!! 언제까지 저런 범죄자들에게 국민세금이 사용되어야하나? 범죄자들에게 인권의 이유로 피해자의 인권과 피해는 더 커지고 있다 !!! 사형을 법대로 시행해라 !!!!,3
urd531,진짜 대한민국에 살기 싫어진다. 범죄자의 인권이 제일 소중한 나라. 분노가치민다,1
cnflfh0,판사들 직접 나와서 설명시켜야 함.,1
user-ib3zs5cm5t,중대한 재범의 우려가 있는 경우라면 공개하는게 맞다고 생각합니다. 법앞의 인권은 인간답게 살 때 주어지는 거라 생각합니다.,0
torriger7821,법원과 의원들의 콜라보,18
song291280,"늦더라도""법 제도""를 바꿔야 함니다..외쳐야 함니다...",1
