작성자,내용,추천수
user-fp2df7io4w,사각지대에서 분명 성폭행하려고 대려간거고 나중에 밖으로 나올때 남자 바지지퍼 올리는 모습도 나오네여.. 그런대도 종이쪼가리 몇장끄적인거에 8년감행해주는 판사클라스 대단해,29
user-hp6dm9nh1h,정말 저 cctv장면 보기가 힘들더라구요 ... 영상을 보는것만으로도 무섭고 떨리는데 피해자분과 가족들 얼마나 힘들지 상상조차 안되네요,19
user-yq6hd1iu8k,판사님들은 항상 가해자편 화가 난다 정말,49
user-lo9dx2nq5l,반성문을 악용하는 악질들을 판사들은 모르고 있지 않은텐데 관례?라고 하면서 살인마를 밖에 내놓게 될것이라 생각한다.,39
user-ze2ng1mf3p,우리나라 판사가족이 당해봐야 정신차린다 정말...이런놈을 감형을해줘???무서워서 살수있겠냐??,47
user-tw7ki8kj7g,완전격리 시키세요 .. 나중에 또 누굴 죽일려고 저런 짐승만도 못한 놈을 나중에 다시 풀어준다고?... 절대 있을수 없는 일입니다 ... 살인미수로 해서 무기징역으로 평생 감옥에서 썩게 만들어야 합니다 ~,92
user-chanwon,"인간이 어떻게 되던지 말던지, 본인 욕구만 해결하기 바쁜 - 동기가 악의적이고, 대충 끌고가는게 죽던지 말던지 살의가느껴집니다",4
user-oo3fg3yf9n,진짜 개그네 술 마셔서 범행기억은 안난다면서 강간은 아니라고 명명백백하다는게 장난하나ㅡㅡ 전과도 있고 대단하다 참 저런 쓰레기는 사형이 답입니다 다시 나오면 그때는 백퍼 사람죽입니다.,66
user-bb2ew2xw4s,이정도면 판사가 범죄자와 한편이네. 8년 감형 이해가 안된다. 판사 자기 자식이 저렇게 폭행 당했어도 감형을 했을까?? 정말 이기주의다.,20
MusicLuv80,대한민국 법.... 정말 가해자를 위한 법! 이 여자분은 오랜 시간을 재활하고 정신 적인 고통을 받으면서 살텐대.... 참 안탑 깝네요.,24
user-wn3uv1rp7z,판사님들 짱 먹으십시요 당신들 귀한 자식이 저렇게 당해도 감형 하시겠습니까?,22
JYS6771,처음엔 초범인줄 알았는데 전과기록이 상당해서 놀랐고 전과가록이 한두개 아니고 상당한데도 불구하고 판사가 겨우 징역 12년 준거에 판사 맞나? 라는 생각이 들었고 그겄도 모자라 범인이 항소 한거도 놀랐다 진짜 반성하고 죄책감 있으면 항소 안하는데 항소한거 보니 반성의 기미 1도 없는 놈이다 그리고 실제 조사영상에서 모자이크 처리 했는데도 팔뚝의 문신은 티가 다나네 문신+상당한 전과기록+현행범 다 종합해서 볼때 이놈 재범 확률 높고 다른 사람은 몰라도 여친한테 보복할 위험 아주 상당히 진짜 높다고 본다 이놈 학창시절도 한번 뒤저바라 일진이었을 확률 100% 고 그당시에 저질렀던 범죄들도 상당할꺼라고 본다 마지막으로 한마디 하자면 판사도 본인이 내린 판결에 대한 책임을 져야 된다고 본다 예를 들어 판사 본인이 어떤 범죄자 재판을 해서 판결 했는데 그 형량으로 인해 범죄자가 출소후 재범이나 보복범죄를 하게 되서 다른 애꿎은 피해자가 다시 나오게 되면 그 형량을 내려던 해당 판사는 판사직 박탈 또는 판사 해임 이라는 도의적인 책임이 있어야 한다고 봄 그래야 판사도 사명감이 더 생기고 보복범죄나 재범도 준다고 본다 우리는 재판에서 그냥 판결만 내리는 판사을 원하는게 아님 올바르고 제대로 된 판결을 내리는 판사를 원하는거다 그냥 판결만 내리는 판사쓸꺼면 초등학생을 판사석에 앉혀라 초등학생도 그냥 판결은 할줄 안다,47
user-ux7ny3ud5v,피해자 가 살아있고 열심히 싸우고있어너무다행입니다,0
WBClife-bi6cg,"저런 범죄자는 평생 사회와 격리시켜 인권을 주면 안되야 합니다. 요즘 깡패들 유투버다, BJ이다 교도소나 깡패를 너무 자랑스레 떠들어 대는데 위대한이나 김강패, 성명준 등 이런 사람들이 어린애들에게 노출이 되면 좋지 않을 거 같습니다.",22
KJH-hl3sd,재판부가 분노유발부다. 피해자는 여전히 고통 속에 살고 있고 범죄자는 출소 후 더 큰 범죄를 저지를 가능성이 높다고 주변인들이 말하는 데 이름만 반성문인 종잇조가리보고 양형을 하니마니..피해자는 용서 안 했는데 재판부가 용서를 하네..이게 코미디지.,28
user-jq1os5fk2u,저 악마는 형식적인 반성문을 쓴겁니다 어떻게든 감형받기위한 허위적인반성문 참 대단하다 판사님들 ~,0
magnolia7852,참 대단한 판사쓰레기들 저런 걸어다니는 살인 병기에게 겨우 12년? 12년후 출소해서 또 한명의 여자가 살해당하고 또 10년 살고... 도대체 저놈 손에 몇명의 여자가 죽어야 저런놈 평생 가둬 둘수 있는지요,65
jinjin5328,"알수 없는 8분 때문에 더 줘야 하는거 아닌가? 알수없으니 더 문제지. 참내 얼마나 더 죽어야 법이 바뀌고, 판사들이 형량을 제대로 줄까?",29
lucky76053051,별단거를 자랑스러워하네요.. 어째 요세 교도소가 많이 좋아졌나봅니다,19
user-ei5io3xq5d,진짜 저런놈들은 강한 처벌을 해야합니다.,17
user-bs2yf2cz5l,가해자란 시끼가 왜 저렇게 당당함? 그리고 사회에서 격리시켜야 될 쓰레기들을 자꾸 풀어주니까 선량한 사람만 당하는거 아니냐,28
alloveragian8215,범인의 반성은 먹히고 피해자의 억울함은 무시당하는 법. 아님 판사재량,0
user-zx1cm2dc4x,성악설과는 다른 개념입니다만 인간 자체는 악한 본성을 가지고 있죠.,29
mkmoon7550,와… 저런 말종 인간쓰레기를 … 12년 후에 쳐 기어나와서 바로 누구 하나 꼭 죽여라 하는 판결이네. 전과가 없었어도 12년이 말이 안되는데…,30
BADARANG,AI 가 답 사람보단 지난판례 데이터로 기계가 판결하는게 더공평할듯,49
user-vf6xn7lo3e,저런사람이 다시나와 범죄를 저지른다면 그 판결을 내린 판사의 책임인것 으로 그 책임을 져야 한다고 ...다른 경우에도 사고가나면 책임자 구속되고하는데 이런경우는 왜 책임을 인질까?,35
user-jj9ch9wu5m,피해자분이 그나마 하늘의 도움으로 살아난거지 가해자가 살인자와 뭐가 다를까 이런 피해자가 자꾸 생기는건 저런 인간도 아닌 걸 재판부가 자꾸 처벌같지도 않은 형을 내리니 그럴수 밖에 정말 너무 무섭다 저런게 인간의 탈을 쓰고 활보하그 다녔다는게 피해자분 부디 마음의 상처까지 치유될수있길,14
user-kf5xx3ur7k,눈달 린 사람이면 저게 술먹은 사람이라고 할까요,0
user-oi9nb6xq2h,첨부터 끝까지 다 거짓말이고만 뭔 반성이고 술취해서 기억이 안난다는거냐 알면서 속아주는거냐 진짜 몰라서 감형해준거냐 범죄자도 그냥 범죄가 아니라 살인미수인데 인권 생각 말고 무기때리던지 늙어서 할아버지로 나오게 만들어야지,36
aladdinorigami4158,판사들은 저렇게 재판해놓고 지네들끼리는 잘했다고 할걸요.피해자가 안죽었으니까 아마 형량도 중하게 내린거라고 생각하고 있을거예요.국민들의 소리에 귀를 틀어막고 있는데 가해자들만 판치고 사는 세상이 된거죠,24
wlkfjslkdfslkdjw,이건 진짜 살인미수네.. 어째 이런 범죄에 감형을 해주냐 진짜 우리나라 법원은 왜 이런거야?,37
user-mz2gh8io3p,항소심에서 더 쌔게 맞을 듯,0
user-vz5yd5cv6l,사회에 더이상 발디딜수없도록..엄벌이 내려져서 본보기가되야 저런일이 안일어날텐데..멀쩡히 집에 가다가 저지경으로 당하면 불안해서 어찌 다니라고.. 일반시민들이 안심하고 살수있도록 저런인간들은 제발 격리가 답이다! 내가족이 당했다면..피가거꾸로 흐를일이고 저인간 내손으로 죽이고싶을듯..,13
user-hr3bx3fn5k,누가봐도 죽이려고 팬건데 저걸 또 풀어준다고...? 대한민국미쳤다진짜...,39
user-pb8xi9yo8e,이야 형량봐 ...또출소하면 강력범죄 일어날텐데 우리나라 법 참 대단해,50
user-kk7kw1bp6p,술먹고 돌려차기해서 자세가늠한거 실화?!정신없을 정도로 마셨는데 저렇게 머릴 돌려차기로 가격하고 착지가능하다고?비겁한××,125
user-cv1uu2cv4e,판사 자격 기준을 높여야 한다,18
YesMyLord14,판사들 얼마나 무능한지 알려주는 사건,51
user-hm8kv9zw4k,이쁘게 외출하고 나가셨을텐데.. 머리가 다시 짧아지신것도 안타깝고 몸에 장애가 생긴것도 너무 안타까워요 ㅜㅜ 병원에서 저렇게 말하는건 정말 죽을수도 있었던 겁니다. 운좋게 살아남은거지 한번 죽은거랑 다름없어요. 그와중에 자료 기록에 반성문이랑 술핑계되는건 역겹네요. 술에 취해서 경황이 없을 정도인데 저렇게 신발까지 챙겨서 증거 없애는 침착한 모습이 더 역겨워요 사각지대에서 분명 성범죄가 일어났을거 같습니다. 똑같이 거구의 남성이 머리 집중 가격해서 사지분해 당했으면 좋겠네요.,71
user-lb3ej9tl1k,교도소도 좀 빡셔져야지 밥주고 재아주고 밥도 돌도좀넣고 하루에한번씩 범죄 저지른거랑 똑같이 당해도보고 정말 나쁜짓하면 안되겠다 생각할정도로 해야지 깡패든 범죄자든 나오면 똑같은 짓거리하고 이런거 볼때마다 빡치네 머든지 똑같이 당해봐야된다,7
butter_almond,반성은 판새에게 하는게 아니라 피해자와 가족에게 하는것이다. 하찮은 반성문 따위를 어딜 양형요소에 끼어놓나? 피해자앞에 무릎꿇고 손발가락 몇개씩 스스로 잘라도 시원치 않을판에 글자 몇개 끄적거리는게 무슨 의미가 있을까,8
user-kw2vf7yk7f,진짜 혈압오른다 저런 ㅆㄹㄱ들을 선량한 사람들이 피해가야하고 두려움에 떨어야한다는게 도대체 언제까지 이렇게 살아가야하나,12
yokiro98,경찰이 3일만에 범인 잡아오고 검찰이 20년 구형해도 판사들이 12년으로 깎아주니 매번 흉악 범죄자들이 사회로 나오는거 아니냐? 출소하자마자 또 살인미수죄 저지른 놈을 왜 8년이나 감형시켜주는건데???? 저 반성문 내용을 읽어보고도 죄를 뉘우치고 있다고 믿는다는게 너무 어이없다. 우리나라는 판사들이 제일 문제다.,14
klh408,저 8분동안 성추행 했을듯. 기절해서 몸이 늘어진 사람 옷 벗기고 강간하는건 생각보다 쉽지 않고 들킬 확률도 높은 공간이라서 시도하다가 포기하고 간듯. 갑자기 발차기하고 폭행한건 강간하려고 한거임. 그게 아니고서야 갑자기 화나서 여자 머리를 날라차기를 한다? 왜? 무조건 강간이 목적임. 성폭행까지 포함된다면 저 형량이 나올 수가 없는데.. 하 진짜.. 만취한 인간이 저렇게 정확하게 날라차기할 수가 있나? 판사님들 머리통에 날라차기 당해도 12년 줄건가요? 12년후에는 최소 2명 칼맞아 죽을듯. 아주 대~~~단한 판사님들이십니다~~,42
FUBAO1004,겨우12년 입장바꿔서생각하셨나 저건진짜 살인으로폭행하는건데 정말 우리나라법 잔인하다 보면서 내가 화가난다,32
user-ex5cd4sq5p,제발 2심에서 무기징역 나오거나 최소 징역 50년 나왓으면 좋겠다. 저거 12년뒤 나오면 한사람 죽을수 있다.,15
spike.k.8091,저런인간이 이런범행을 저질렀는데 12년이라 사형제도가 있으면 사형을 시켜야하는 놈인데 징역살고 나오면 피해자분들 어떻게 살라고 그러는지,14
user-mt8ng1sk8r,여자친구였던분이 걱정이다.. 12년 살고 나가면 죽일 기센데 예비 살인자 싸이코패스에게 8년 감형이라니 나라가 미쳤군,6
user-hv2ox5dn2v,개소름돋네.. 피해자분 뭔죄야 진짜,18
RED_SAGA,아니 판사는 대체 무슨 능력으로 저 자리 쳐 앉아서 처벌해주는거냐?? 대체 이해할려고 생각해봐고 이해가 안가네,5
user-zn7uv5tx7l,아직도 재판부는 남의 일이라는거지 그러니까 징역을 저렇게 주지 본인 또는 본인 가족들의 일이였으면 무기징역을 줬겠지,35
user-bv7yz5ji3c,판사들도 똑같은 짓거리 하고 다니냐? 진짜 화나네;; 검찰이 이기길,12
