작성자,내용,추천수
Lee-im8bi,법 진짜 누가만들었냐… 하… 열불터져,14
user-vv3jx4nr5s,대법원 현명한 판결 간곡히 부탁드립니다.,59
brendonpak4486,빵엑서 12년 이를가는것과 20년 이를 가는것은 차원이 다름니다. 부디 평생 죽을 때까지 빵에서 틀이 까지 갈게 해주길 바라는 딸을 가진 아빠의 마음 입니다..,27
vinivisi70,초동수사에서 성범죄사실누락하고 흉악범죄로 전과 18범을 8년이나 감형해주고..피해자가1 트라우마 회복은 고사하고 사건의 진실을 여론을통해 지적하니 적당한 선에서 마우리지으려고... 총체적난국인데 어찌수습할지..,31
yeongguklee9482,신원을 공개해서 전 국민이 감시하도록 해야 합니다.,13
user-dw7fu7un6k,"죄를 미워하고, 죄인은 미워하는게 아니라고 했으나, 이것은 순전히 죄인의 문제가 아닐까 특히 편지 쓴 내용도 가관이다.",18
ruda0122,징역20년 화학적 거세 손발 절단 어떻습니까!!.이정도는 되야 국민들도 받아드릴거 같습니다!!,69
user-uq6lu4hf7n,대법원 판결이 기대합니다! 절대 실망시키지 않도록 판단해 주세요!,10
beokeverything5967,"보복하겠다고 대놓고 말하고 있는데, 법이 보호해줘야지요.. 부디 제대로 된 판결로 이런 범죄가 일어나지 않게 막아주시길 간절히 부탁드립니다",0
dohyunkim234,제발 대법원 가서 더 쎈 형벌 받자. 사례 남겨야될텐데 ㅠㅠ,17
user-nf5hm9ei4r,"피해자 입장에서 판단해서 형량을 줄이지 마세요!!! 저렇게 폭력적인 사람은 50대,60대가 되고 위험해보입니다. 피해자를 보호해주세요",2
lovecavetown,사람을 사냥 하잖아요 저런 놈이 20년?????? 사형이나 무기징역이 답입니다,8
user-gx9lz5qf9q,20년 형받아서 들어가면 감면받아서 15년 안에는 나오겠네 저런 전과가 많고 상습범을 20년?? 사법부 정신차려라,22
user-cm5gg6jn9u,협박이란 상대방의 반항 불가능하게 하거나 곤란하게 할 정도는 아니더라도 상대방이 현실로 공포감을 느낄수있을정도의 해약의 고지하는것을 말한다,21
user-fi6lc9nw8g,법이 범죄를 저지르지 못하게 경각심이 심어져야 하는데 이나라 법은 국민보호 보단 법죄자 보호를 우선 하고 있는거 같다..,1
user-mx2ox1qt5x,상고하고ᆢ이심판사 신상공개해라ㅡ 이런놈이 이십년 살고 나오면 살인자라는걸 뻔히 알면서ᆢ답답한 판결이다,47
alpenglow845,범죄자들 반성문과 눈물약연기에 열심히 양형처벌로 빠르게 세상에 복귀시켜 또 다른 피해자들 만드는데 온힘을 쏟는 호구들인 대한민국 판새들한테 범죄경중에 따라 100년200년도 선고하시는 미국 판사분들 발톱의 때만큼이라도 본받았으면 좋겠다,9
RosenHime,아무리 떼법 개판 범죄자 천국 한국이어도 저딴짓하면 참교육 받아야지,70
user-sl5ng3ei6c,이렇게 대놓고 보복 하겠다고 하는데 우리나라 법은 무엇을 하는거지 본인들이 당해야 그때가서 할려나 피해자는 얼마나 불안하겠어 집에가다가 무방비 상태에서 당했는데 이제는 법까지 지켜주지 안으면 누가 지켜주냐,11
user-dl3gt9lc6w,10년 20년 시간 진짜 빠릅니다. 가해자가 나와서 정말 보복하면 어떡하죠?,9
user-rr3dh9tg5n,가해자는 더 받아야해 진짜 쩐뻔하다,3
user-gj5fm1ch6t,가석방 없는 50년 구형 바랍니다.,32
anthonyirons6679,AI가 판사를 대체할 전환점,103
user-wi7sk3cp3x,안전히 영원히 격리 시켜법의 엄중함을 알려야된다,8
user-if6hm8lb9b,저런 인간같지않은 짐승류는 사회에 환원되면 않되고 영구 격리되어야 한다고 봅니다,3
nyess109,20년 후에 출소할 쯤에 보복 못하게 국민이 알아서 지켜줍시다,5
user-zq8pr6qs8u,피해자가 응원할게요 화이팅,0
user-sw5ll8tq7y,사회에 다시 나와서는 안될 존재입니다. 영원히 격리해야 합니다.,5
illusion0301,나가서 피해자한테 보복한다는데 판사도 쫄아서 자기한테도 찾아올까봐 봐주는거,26
user-gi5th7cn8i,"그리고 판사놈들 돈 받았으면 그냥 자리에서 쫒아내고 십년이상 살아야 한다,,, 일단 법조걔 놈들 부터 강한 처벌이 되야 나라가 산다,,,",9
user-jy6ip3gb9s,다른 죄수 같은경우엔 보복 하면어떻게하지? 이런생각이 들었는데 돌려차기같은경우 그냥 무조건 보복할 확률이 100프로라고 바로 생각이드는데 왜 종신형을 안주는지 이해가안간다 전과 18범이라는거 자체가 말이 안된다 . 18범이 될수가있나 ?,14
l6k967,가해자에게 살면서 그럴 수도 있지하며 관대하고 피해자에게 살면서 그럴 수도 있지 하며 양해를 구하는 우리 관대하신 판사님들. 선량한 피해자의 인생과 복수보다 범죄자의 인생과 교화를 우선시 하고 범죄자의 인권을 옹호하는 법조계 문화부터가 잘못된 듯,0
dkfkt,구치소 동기가 다른 개인방송 나가서 가해자 얘기하는거 보니 전과18범이면서 진짜 싸이코에다가 반성조차 안하던데 피해당하신분 진심으로 응원합니다,0
user-hr1ep7sp2f,20년도 적다고 생각함 한 50년은 줘야지 ㄹㅇ... 저런 생각을 가지고 있는 사람을 사회에 나오게 한다는 거 자체가 말이 안된다고 봄 진심으로... 법원 및 판사님 제발 피해자를 위한 처벌을 주세요 피해자는 얼마나 고통이겠습니까?? ㅠㅠ,1
RiverflowsinU,"20년이든 30년이든, 우리 나라 판사들은 정상적인 국민 수준에 준하는 생활을 하게끔 만들어야 한다. 권위주의 시대에 맞춰 고귀하게 살고 계신 분들 머리 속은 외계인 수준..",0
siamesecat-ic7xt,"우리나라는 범죄자에게만 너무 관대하다. 지금형량의 3배는 더 길어야된다 살인해도 15년도 안되는게 말이안되잖아 감옥있을때빼곤 계속 범죄저질렀는데도 계속감형해줘서 전과18범까지달게하고 또 저런 범죄저지르고 보복까지 말하는데도 불우한환경에서자랐다고 또 감형해주고... 범죄자에게 계속 감형해주고있는 우리나라 사법부, 법원, 판사가 범죄자와 공범이다.",14
user-lg5wg2dq9x,무기징역 이 답이다,36
serenityfree,이럴때 보면 판사보다 AI가 판사를 대체해야할 시기가 다가오는게 맞다는 생각이 든다 미래에는 판사가 사라지고 AI 판사의 시대가 오길 기대해본다,2
JJ-se3nm,화형이 답인데 없는게 아쉽,10
kkhsckbk,전 국민이 받아들일 수 없는 이 판결은 도대체 어느나라 법이냐.,8
user-hd5op9rc4g,가해자와 사랑을 나누는 판사님의 모습에 감동했어요. mt까지 갔다던데,1
smile_jack,내 세금으로 밥먹이고 재워주고 씻겨주고 ??? 사형을 안하나 저런 쓰레기를. ??? 판사는 다들 아들만 있나 ???,18
user-to6yn9ke1m,징역 200년이 상식 아닌가요? 피해자가 남은 일생을 편하게 살수 있을까요?,17
user-ds5rs9zc9o,진짜 뭔 이따위 법이있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ레전드 판사의 레전드 판결이네,0
xvwsxvws,법전에 의해 정해진 형량이 있는데 감정상 더 내리고 싶다고 더 내릴순없을것이고 이전 판례와 비교하면 20년도 거의 최대치로 잘 나온것같고 유감이지만 대법원 가도 심지어 줄수도 있고 아무리 늘어도 35년까진 불가능하고 35년은 피해자 말대로 피해자가 부상이 아니라 죽었을뿐만 아니라 거기서도 제일 잘 나올때 나올수있는 형량...,5
SHKim-uv4wo,사람은 고쳐쓰는 것 아님. 제발 법 위에 존재하는 판사가 아니길 ~~~ 한국도 사실상 사형제도가 없으니 징역 200년으로 ~~~ 그리고 인간의 수명도 늘어났으니 당연히 형벌도 늘어야 함.,4
emma-ug5in,피해자에게 보복하겠다고 공공연히 말하고 다니는데 살아생전에 밖에 못나오게 하는게 옳지 않겠습니까? 현명한 판단 부탁드립니다!,0
r_r.4765,어떻게 범죄자보다 피해자가 더 불안해 해야하나. 나라꼴 잘 돼간다,11
LuckyGuy_JK,이 나라는 믿음이 사라졌음. 너무 가벼운 법을 시행하는 것이 부끄럽지도 않고 내 가족이 피해보면 그때 서야 강하게 움직일 건가?,5
user-xr6pp4qn2b,음 20년이면 50대초중반에 나오는건데 감방 안에서 동료재소자 폭행 등으로 형을 늘리는게 가장 현실적이겠군요. 사이코패스라고 하니 같은 사이코패스 수감자와 같은 방에서 마찰 겪다 둘이 서로 폭행하면 더 좋구요.,0
Mincoope,사건 사고때마다 논의 논의 하는데 그보다 빠른 결정이 필요한 시기.,0
user-dw2oi3eh1d,저출산에 몇백조 쏟아붇지말고 이런 기본적인 문제부터 상식적으로 해결하세요. 그래야 이나라에서 딸낳고 맘편히 살 맘이 생기지 않겠습니까? 저출산이 왜 해결안될까 고민하지마시고 이런 기본적인 것부터 상식적으로 해결해서 국민들이 안전하게 살수있는 환경을 만들어주세요. 그러면 낳지말라고 해도 낳습니다.,6
user-ck4dm5sl9p,필요없는 직업 판사!!!,5
bkhan7571,저런 인간같지도 않은놈 신상이 뭐 그리 중요하다고 20년 후부터 신상을 공개하는지.. 당장 공개하고 가족관계까지 난낯이 공개해서 따가운 질타를 평생 받게해야지,5
lllllllIllIllIIlllI,법앞에 만인은 평등하다 이놈뿐만이 아니라 다른 비슷한 사건도 엄한 처벌의 형량이 나오길 바랍니다 그때그때 주목받는 사건으로 형량 때리지 말고 그러니 저런 파렴치한놈이 반성은 커녕 아직도 억욱해하는 모습을 보이는 거니 ....,3
user-ko7pe6tl1y,우리나라 판사들 가해자 패티쉬 있어요?,14
YJ-gi7jp,20년 구형으로 전국민 에게 돌려차기하신 판사님의 판결이 바뀌어 더높은 형량이 나오길 바래봅니다,7
user-ic9gb7cb7u,사형이 답이다.,16
user-bl9ku6lr8p,상고 하여 대법원 재판까지 가세요. 그래야 다시한번 더 선고하여 그 악에 쓰레기 형량 높이세요. 피해자님 지지 말고 계속 씨우세요. 응원합니다.,0
roj5820,기절해서 무방비인 사람에게 머리를 집중적으로 공격하고 성폭행? 제2의 피해자를 막기위해서 사형이 정답이다.,10
rok6707,그냥 무기징역으로 판결해라~사회나오면 다른 사람 해친다,12
mayhemd,언론이 법을 움직이는 미친세계,12
user-lr1up2vm4b,이방법은 어떨까요? 저 가해자놈이 감빵에서 나와서 피해자분 주위 반경 1KM내 접근금지시키고 위반할시 엄중 처벌하면 어느정도 보복위험성 내려갈거같아요.,1
oldboy8844,"사형제 부활해서 극형에 쳐해야,,법을 좀 엄하게 집행해야,,",4
iliillliili6401,대법까지 갔다가 형이 오히려 깎일 수 있음. 우리나라 판사 특성상 최대치가 20년일거고 대법가서 더 늘어나긴 힘들테고 오히려 가해자개 닭똥같은 눈물을 흘리며 죄를 뉘우치고 있다고 말하면 형량이 내려갈 수도 있음,1
hohokim3062,사회에서 영원히 격리해주세요. 제발,2
PC-tv1dj,"사법부, 입법부가 우리나라 발전을 저해하는구나",4
clarkoh9464,초범도 아니던데 대법에서 진짜 무기 안나오면 그냥 ai가 낫겟다,0
Kang-Sung-Ku,대법원 가서 오히려 형량 더 줄어들면 렌전드다,2
user-ct7ox5ok6t,"그동안 이런 일들이 비일비재하게 일어나는 이유는 바로 솜방망이 처벌이 단단히 한몴햇을 것이다 이번일을 본보기로 삼아서 큰죄에는 큰,무게로 형량을 내리는,계기가 되야할것이다 한사람의 인생을 송두리째 빼앗고 양심의가책조차 느끼지 못하는,인간한테 무슨,기대가있어 형량을 저울질 한단말인가 저리 큰죄를 짓고도 대충살다 나와서 될일인가 그리고 구 시대의 법으로 또 솜방망이로 대처할것인가.. 모든,악인은 큰 벌로 다스려야 제2제3의 피해자가 줄어들곳이다",3
jeje_trust,초범은 백번천번 양보해서 실수할수있다 치고 재범부터는 형량을 따따블로 때려야한다고 봅니다,0
user-tl6st3yx3n,구치소에서 피해자 집주소를 매일같이 달달 외웠다고 같은 구치소에 있던 사람이 얘기해 줄 정도인데 얼마나 공포스러울지ㅠㅠ 31살에 전과 18범에 살인과 성폭행까지 한거면 진짜 소각해야한다,0
user-wd1iq9ms5g,법이너무약하다.. 정의구현 하고 피해자 보호합시다,2
yjpapa5585,교화가가능하다고 믿는 사법부가 대단하네 출소하면 대법원장 가사도우미로 고용시켜라,0
user-gt7gd9jl8z,"농담이 아니고 피해 여성 분은 무에타이라도 배워 두세요. 무에타이 아마추어 선수 출신이라 잘 아는데, 제대로 배우시면 선수도 아닌 저런 어줍쨚은 놈 하나 쯤 작살 내는거 일도 아닙니다. 20년이면 충분한 시간입니다. 두려움에 떠시지만 마시고 저놈보다 강해지세요.",2
dosk9178,아 제발 저딴 쓰레기는 우리를 위해서라도 감방에서 살게 만들어줘라 진짜ㅡㅡ,0
Siksa_villain,Max로 형량 꽉꽉 채워서 ^^,0
user-rm3oq7eb1o,판새 가족이 저런 범죄를 당했을때 몇 년 나올지 진짜 궁금함,7
user-ce4nk4ps6y,적지. 소년범 출신에 전과가 18범인데. 영구적 격리를 시켜야지. 지 밥값은 빵에서 지가 벌게하고.,7
user-ur8ju5ip7c,돌려차기 한 방에 강산이 2번 바뀌는 매직,0
user-hy8rf5uy8h,피해자는 살아도 사는게~ 아니자나요 시간이갈수록 보복이 두려워지겠습니다 성신적 스트래스가 상당할꺼같타요 제발 무기징역시켜주세요 제발~,1
koopiurq--,20년이면 13년 정도 살면 가석방 기회생기는데 어떻할건데 20년 안살고 나온다 백퍼 35년 해주세요 판사님들 검사 항소해라,6
HYUKSKY,저런 범죄자가 20년뒤 다시 사회로 나오면 또다른 여자가 퍽지치기와 성범죄를 당하겠네? 그땐 저 범죄자도 마지막이라고 생각하고 제대로 심하게 범죄저지르겠네?,7
liels_4410,제발 대법원까지 가서 무기징역 받으면 좋겠어요ㅜ,1
SY-wm4xr,그냥 꺼내주지마. 저런 짐승을 사람사는데 왜 풀어놓는건데?,2
user-db8tt9tk1q,판사를 족쳐야함,5
user-yy6rp2ze2f,제발 법이 살아있다는걸 보여주세요,0
user-sm9zp4vw6e,저정도면 인간적으로 인생마감하게 해줘야 하는거 아니냐...국개의원들아 법을 맹글러라...,2
sn6615,헌법소원 국민들이내서 폭행및 살인 최소형량 올려야된다,3
user-cb8ji7wc7p,무조건 무기징역이여야합니다 20년뒤에 또 다른 피해자가 생길거 뻔한데 무서워요,1
user-zq6gv1fq1u,이러니 애를 낳겠냐? 나라가 이모양인데,22
user-pu3ru6px1q,이번에는 강력한 처벌이 이루어질 바랍니다,0
usersystemzomupserazebal,20년 받고 모범수하면 더빨리 나올거아니냐... 진짜 감형없는 무기징역이 답이다 저런놈은 사회에 나와선 안되는놈이다 왜 판사는 그걸 모르는거냐..,1
user-sd3nn5dl6r,"가해자 인권만 챙겨. 가해자는 교도소에서 복역 중 각종 특별 감형, 특사 받아서 형기 보다 빨리 출소해도 피해자는 전혀 모르니 보복에 자신도 모르게 노출 됨.",5
user-iy7ot3mt1u,"이런애들은 절대 풀어주면안된다 검찰이 상고를 안하면 이건 범죄자와 담합이며, 상고했는데도 불구하고 다시 나오게하는 판단을 한다면 그것또한 범죄자를 두둔하는거나 다름없다",2
user-uv1qs3du7i,판사님.. 본인 딸이라고 생각해보세요. 아 딸이 없어요? 본인 아내라고 생각해봐요.. 아 아내도 없어요? 본인 어머니 젊었을 때 저렇게 당했다고 생각해봐요. 아 어머니..,2
moonrivertommy3060,저놈 한두번 해본 거 같지않다.여죄가 있는지 다른범죄도 있는지 반드시 조사해라,3
user-pn7oz1qr8p,꼭 사람이 죽어야 무기징역이 가까스로 나오냐? 이란 악질범행은 살인보다 더 엄중히 처발해야한다 피해자는 죽은거나 다름없다 판사들은 제발 정신좀 차려라,0
user-lk8bl8uq4p,대법에서 죄질에비해 형량이 너무 적으니 고법에서 30년이상으로 다시 판결하라고하는 존경받는 판사가 나왔으면..,0
4urlove,진짜 이참에 판사들이때린 형량이나 그들의 재량과 능력에 대한 검토를 해봐야한다. 전과 18범이 사람을 죽이려했는데도 거기다 성범죄도 추가되었는데 20년이 말이 되나???,3
user-ei2cs8gr5u,당연히 20년은 너무 적지. 절대로 풀어놓지 말고 피해자분과 시민들이이 불안과 공포를 느끼지 않도록 해야함,0
moveon2,"전과19범놈 징역 20년 너무 적다. 사법부는 피해자와 국민안전을 위해 존재하는데, 무기징역 해야한다! 사법부는 제발 죄의 무게에 책임감을 갖게하고, 또다른 피해자를 막아라!",1
user-jz8ce2hd2w,보복이란 단어가 타당한가 가해자가 피해자에게 복수를한다니 원래 복수는 당한사람이 하는것 아닌가 복수라는 생각도 뇌에서하지못하게 미국처럼 500년형을 때려라,3
jyzzang1101,재범 우려가 매우 높습니다...모든 국민으로부터 영원히 격리해야 마땅합니다,0
user-pz4jk2yk3k,사형집행 했으면 좋겠습니다 재활용이 불가능한 쓰래기는 태워서 없애야 합니다 사형집행해서 국가적인 손실비용을 줄여야 합니다,1
punisherk125,🇰🇷 법은 피해자 즉 약자를 보호해주지 않고 힘있는 자들의 편에 선다,12
plasticfactory7007,잔혹성이 이미 인간이길 포기했던데 무기징역 안나온게 황당했습니다. 머리를 부수듯이 차고 밟는걸 반목하면서 확인 사살까지 하듯이 밟던데 CCTV보면 피해자가 뇌를 다쳐서 몸이 경직되는게 보입니다. 보통 머리에 충격을 받아 죽으면 저런현상이 나오더군요.,0
pd_Maritimus,이놈의 법정은 자비를 베풀 사람에게는 무관용으로 일관하고 무관용으로 대해야 할 인간에게는 자비를 베푸니...참 답이 없다.,0
