작성자,내용,추천수
user-zv6cg2mx4s,원통하다!!!! 내 딸이 저리 당했음 저딴 법 필요없어 ㅡㅡ 인생을 다걸고 끝까지 찾아내 죽여버린다 진짜 왜 니놈들이 떳떳하게 살아가고 피해자들이 벌벌 떨며 살아야하는데!!!,3
musicawy4319,이런 범죄를 저지르면 중범죄로 평생 감방에서 썩는다는 것을 알려야 합니다. 어떻게 이런 범죄가 일어나는지 개탄스럽습니다,33
bbjfsskxxxkd4123,들끓어야 움직이는 재판부 대단하다 처세술,1
user-vy7fy2ns7s,12년간 하루 12번씩 돌려차기 로 맞는거 추가요 ;;;,3
user-wq7hj1hl5v,그냥 무기징역때려서 평생 못나오게해라 쫌,2
user-ue6op4xn2w,"그알의 힘이네. 방송타니까, 움직이네",90
user-uz5kf2uq9u,법이 때릴수 있는 최고형을 구형하세요.. 그리고 사법부 해체시킵시다 범죄자가 사법부 무서워서 범죄를 저지르지 않아야 하는데 지금은 사법부가 우스워 범죄가 늘고 있잖아요,1
user-rl1mp8od5w,"안 겪어본 사람은 모를거다 누군가가 나를 표적으로 삼고 있다는것에, 그리고 언제 어떠한 해코지를 당할지 모른다는 생각이 얼마나 삶을 무너뜨리는지. 낮이든 밤이든 집앞에 인기척만 들려도 가슴이 쿵쾅쿵쾅 뛰고 아주 작은소리에도 예민해지며 현관문을 나가는것조차 두렵고 힘들어지고 이런저런 걱정을 너무 많이 하다보니 스트레스로 몸이 아파오고 우울증,공황장애, 불안장애 까지 생긴다 제발 범죄 저지르는 것들은 본인이 남의 삶을 얼마나 망가뜨리는지에 대한 죄책감 좀 느꼈으면 좋겠고 사회는 범죄자가 피해자의 개인정보를 절대 알지못하게 해야하며 영원히 분리되도록 힘써야 한다 언제까지 가해자는 반성도없이,고작 몇년살다나와서 또 다른 피해자를 만들고 의기양양하게 살아가고 피해자는 숨고 도망치기 바쁜 삶을 살아야하는지 모르겠다",38
dongmark7902,범죄자들의 심정과 처지를 너무나 깊이 헤아려주는 우리나라 사법부 잠재적 범죄자나 마찬가지인 판새님들이 과연~,0
GO-lk4ox,12년 후에 나오셔서..... 판사 딸네미 돌려차기좀 해주세요.....,7
user-dq6ld3fo3k,엄중처벌 바랍니다,0
user-zf1fr9tn2h,영상 보니깐 성질이나네요~ 법에 엄중함을 보여주세요,0
user-ug4tq6fr8d,사회에서 영원이 격리 되기를 간곡히 부탁합니다,38
user-xp1wo8dp4g,저런사람은 벌로 평생 UFC 같은 선수들 샌드백으로 활용해야합니다.,1
onair1010,게임에서도 뒤에서 공격시 치명타 판정으로 바로 즉사되는데... 거기다 UFC같은 종합격투기에서도 사커킥은 위험하다고 금지하는데 특이 성벽이 있어서 그런거일수도 있어보이네요,0
TV-zt1fc,못나오게 해주세요 제발 피해자 보호 해야합니다,2
user-mz7ny8eh1l,부산에서 태어나지 않은게 천만다행이다 ㅎㄷㄷㄷ,0
darkred4975,18범인데 cctv에 저렇게 찍혔는데 감형이된다고??? 대단하다 우리나라ㅋㅋㅋ,29
user-lv3ux2sz9l,꼭 이슈화되고 욕을 쳐먹어야 뭘 하는척 다시 쳐다보는 대단하신분들 ㅋ,0
user-hu6hi4qi4c,격투기 선수 크로갑 발차이 똑같이 맞고 무기 징역 재범이 큽니다,29
user-wv4iq6lp5t,형 끝내고나오면...난 똑같이 해준다..아비의 마음,1
user-dx1bd6ot3k,최악의 감옥으로 가서 똑같이 당하기를 바랍니다. 저런 걸 사회에 내보내면 범죄를 재판부에서 방조한거나 다름없음.,0
