작성자,내용,추천수
a73860092,함께 사는 사회에 저렇게 이기적이고 짐승만도 못한 행동을 하고도 일절 뉘우침 없는 사람들을 통제하기위해 법적으로 더 강한 벌이 필요합니다. 가해자는 피해자의 인권을 이미 침해하였는데 어째서 법적으로 서로 비슷한 수준의 인권이 보장되는지 이해가 가지 않네요 실수 안하는 사람 없다지만 타인에게 씻을수없는 상처를 남긴사람은 적어도 대등한 아픔을 맛봐야 한다고 생각합니다.,39
user-pq2pg3le1s,"피해자님 ㅠㅠ 그날, 그리고 지금까지도 매일 매일이 얼마나 무섭고 트라우마 생기셨을까요 ㅠㅠ 힘내시고 마음 잘 추스리시고,, 응원하겠습니다..",28
youngj2709,무기징역 갑시다. 살아서 고통이 죽기보다 힘들게 해야 합니다. 피해여성분 마음 편하게 살 수 있게 해드려야 합니다!,15
kimjeong92,인생에서 겪지 말아야할 일을 겪고 불안하기까지한 삶을 살게 하진 말아주세요 ㅜㅜ,36
user-gg5fh2ys7q,저런 사람이 언젠가 또 출소해서 이 사회를 활보할거라 생각하니 너무 끔찍하고 무섭습니다.,2
noalove,피해자분 힘내세요. 저 개 쓰레기 범죄자는 평생 감방에서 썩어야 합니다.,645
user-ne6oo4mj3f,피해자분 힘내세요...,68
user-iq3vo5ne3v,"사회와 영구 격리되야 합니다. 어차피 보복할것을 계획중이라면 피해자가 평생 두려움에 살아야 되고 , 우리나라에서 살아가기도 어렵습니다.",65
user-cc1zg2jp1h,끔찍한 뉴스에 심장이 내려앉네요 피해자분에게는 힘내시라고 말씀드리고 싶어요 ㅠㅠ 36년형도 가볍습니다 무기징역으로 일벌백계 해주세요 제발요,6
onyoukim7952,피해자가 당당한 나라가 되었으면 합니다. 가해자는 확실히 알아야 합니다. 본인이 한짓이 얼마나 크나큰 범죄인지... 이 나라는 왜 피해자가 무서워해야 하는지 법을 다루시는 어르신들이 좀 곰곰히 생각해보십시오. 나라가 이게 무슨 나라입니까.,50
user-tt8eq8bx9b,35년도 짧습니다!! 제발 무기징역으로 보복할수없게 해주세요,3
