작성자,내용,추천수
abi3716,징역형 3번 이상이면 갑절로 양형하는 법안이 필요합니다 3번째부턴 일반인과 사고방식이 다른 위험한 존재들 입니다,29
hyhaholalrraahn5766,마동석 추성훈 정찬성 윤성빈 덱스 김종국 줄리엔강… 센 사람들이랑 한나절만 46평 정도 되는 곳에 넣어뒀으면… 공간 여기저기 4면에 범행 당시 cctv 반복재생해놓고….,5
yjyj541,어차피 징역 짧게 나올텐데 얼굴하고 신상까라. 빤뻔하고 오히려 피해자를 협박하는 저 인간같지도 않은 놈이 평생 얼굴들고는 못다니게끔.,70
gfse56,부산 폼 미쳤다,2
bffettwed3816,영원히 사회와 격리가 해결책이다,40
user-px7do9wn3l,35년 구형대로 선고되길! 피해자는 두려움에 떨구있다..,37
blueb2706,술에 취했건 안 취했건 중요한건 폭력을 했다는 거고...피해자가 있다는건데....심신미약과 술취해서 기억 안날정도로 폭력적인 사람은 오히려 사회에 나오면 안돼죠,23
user-ff3wq8wi8o,보복한다고 지입으로 지껄이는 놈이니까 피해자를 위해서라도 죽어서나 나오게 무기징역을 때려라 제발..,11
aroma03030,저런것들은 화학적 거세를 꼭 시켜야한다 인간이 아니라 동물이다,18
user-mk3fl9em5h,술에 취해 기억 안난다는 변명은 항상 거짓말이었는데 법이 개선이 안되네 그러니 개나소나 다 심신미약 행세하고 감형바라지 개나 소에 비유하는것 조차 아깝긴 하지만.. 진짜 문제다,9
user-cu7ti8ew7o,"씨씨티비 있는것도 확인하고 범죄 저지르고 여친 핸드폰으로 성폭행 살인 검색할정도면 제정신이었고, 피해자 협박할정도면 반성 1도없음",71
do_obo_od,저런거한테 160장 판결문을 찾아준 변호사는 얼마나 현타왔을까...저런거 변호해주려고 그렇게 열심히 공부한건 아닐텐데 고작 그 수임료 몇 백 때문에..변호사도 참 불쌍한 직업임..,32
user-ww5ww5uh8o,기억 안나면 형량을 더 세게 해야 기억 안난단 말을 안하지,42
as-ns7ze,즉 정신 멀쩡한 상태에서 범행을 저질렀다는 겁니다 조사에서도 너무 떳떳보이네요 최소 무기징역이나 사형 아니면 저런놈이 사회에 있다고 생각하면 .....,18
user-gh6ho2st5e,진짜 그 미국 교도소 다큐멘터리 간수가 한 말이 진짜여. “저들은 사고방식이 우리와 다릅니다”,3
azukiryo,니가 여성때리고 몹쓸짓 한거잖아. 남이 시킨것도 아니고 니가 결정한거니 그러니 범죄자 소리를 듣는 거고 그냥 편하게 형량 마치고 나와 세상이 어떻게 바껴있을지 모르니까 그때되면 니가 당했던거 그대로 니가 당할지. 암튼 안 까먹고 기다리고 있을께 얌전히 들어 갔다가 나와라,15
keonhokim3206,제발 사형좀 해라 저런 금수만도 못한게 20년 살다 나와서 일반인들 사이에서 섞여살다가 다시 저런 몹쓸짓을 저지르지 않을 가능성은 아주 낮다!! 판사들아 정신좀 차려라... 범죄자들 없어지면 너희들 밥줄 끊길까봐 그러냐?? 진짜 무능한 법관들!!!,1
user-wp9gr1kb3e,"이런 범인들로 인하여 태형(=두들겨 패는 형벌)이 필요한 겁니다. 1일100대 이내를 집행하며, 집행 중에 죽어도 집행관에게 아무런 책임을 묻지 않아야 합니다. 이런 범죄에는 태형 50년이 적합합니다.",2
user-rk1sh8tw6u,범죄자에게는 인권이 필요없다.,14
