작성자,내용,추천수
kvffki64dvj733,"인하대 강간치사범이 20년을 받았음.. 이렇게 살인을 해도 20년이니, 아무래도 피해자가 건강을 회복했다는 점이 오히려 참작이 되서 20년 이상 선고하기가 어렵게 된 듯.. 강간살인미수로는 거의 최고형이긴 한데, 피해자를 협박하고 죽이겠다는 놈을 50대 초반에 플어주면 어쩌자는 건지.. 개인적으로 보수적으로 생각해도 25년이였는데, 20년이면 피해자분 마음이 무너지겠네..",34
user-nx7pu8hx6u,고매하신 한국 판사님들~ 꼭! 똑같은일이 당신들의 가정에도 일어나길 빕니다~~,1
user-jd6eh3bu2h,30살인데 20년이면 50살에 나오네 50살이면 아직 힘이 남아잇어 재범우려가 있습니다 판사님 50년은 때려야 80살에 나오니 그나마 피해자가 안심은 될꺼같으니 50년 때려주세요,76
angelminam,원래 12년에서 겨우 '8년' 늘어났네요? 이게 말이 됩니까? 300년을 해도 모자란데... 진짜 사법부가 죽었네요. 이게 말이 되나....,15
user-ti8ns9yl4s,저 따구로 판결하니 범죄가 끊이지 않는거임. 이미 18범인데 20년..... 존경스러운 판결이다 범죄자 양성소 대한민국 판사 ㅅㄲ들 싹다 AI로 바뀌길 빈다,16
user-lt6ck6qg5c,판사님 따님도 꼭 이와 비슷한일 당하길 바라겠습니다 !,2
todayshumor,"아니, 특례법에 무기징역이 가능하도록 떡하니 자리를 잡고 있는데, 도대체 초범도 아니고, 강간,폭행,사기,주거침입까지 있는 전과 18범을 20년형을 때리는건 도대체 어떻게 이해를 해야 합니까???",13
user-sb1op1jx7d,누구하나 죽기전까지는 자유를 주는 판사센스에 박수 치고 갑니다~~,17
user-ne8if1zk5h,전과 3범이상은 사람이 아니다...사회와의 교화가 아니라....★★ 격리가 필요하다!!!! ★★,36
bongjumoon207,이런것들은 사회에서 영원히 분리 시켜야한다.,35
user-jh6sd3fv6j,가해자에게 20년뒤에 살인 기회 주신 판사님 참 대단하십니다.,0
user-bl3vz7yk8m,판사님 가족이 피해자였어도 그러실껀가요? 제2의 피해자는 본인 가족이길 매일 기도할게요 ^^,6
user-bn8nb7rk7x,아니 판사...사람이 죽어나간 후에 무기징역 .사형줄거야? 미리 살인예방은 할생각이 없어? 20년???? 피해자가 당신 딸이어도 20년줄거야?? 답답하다.....,8
Sun_Set_,형량이 줄어드는 마법! 대단들하십니다 판사님들,10
user-mv7od5wo3c,진짜 왜 대체.왜요 저런일을 당하신분의 말을 더 들어서 재판을 해야지 가해자의 말을 더 듣냐고요...저렇게 확인사살처럼 밟는 사람을 다시 사회로 내보내겠다니요 답답합니다...,0
BTS_0623,너무 하잖아요ㅠㅠ 왜 무기징역이 아닌거죠?,23
changyongkim5324,사회와 영원한 격리가 답일텐데,0
wise_100su_life_tv,판사를 심판할수 있는 국민배심원 만들자.엉터리 판결한 판사를 가차없이 단죄하고 징역 보내자.,7
sanghunlee2603,이 정도면 사법부가 범인 양성소 아니냐는 비판을 들어도 싸다....나이가 몇인데 벌써 전과 18범이다....저런 놈은 인생자체가 갱생이 안되는 놈이다....하루빨리 AI를 이용한 사법 판결이 절실하게 요구된다.,12
adriangim2777,저런 유형의 중범죄 재판은 판사 신상도 같이 공개 되어야 한다고 봄.. 장난하는것도 아니고,4
user-fd6lp9xm9g,판사도 신상공개 해야한다,8
SGolds-qh1ch,성폭력 이전에 이번 건은 테러로 간주되어야 했습니다. 테러로 수사를 하였어야 합니다. 사회적 테러에 이토록 민감하지 않은 사법제도를 개혁하여야 합니다.,44
Seoul-uh9kh,18범이 저렇게 젊다는것부터가 형량은 이미 예상가능한거,6
waterflow446,"이번 사건으로 우리 모두는 ""비질란테"", 즉 자경단이 되어야 한다. 대한민국에서 법은 약자와 피해자를 위한 것이 아니다. 오로지 눈과 귀를 가리고 권력자와 가해자들을 위해 봉사하는 도구일 뿐이다. 우리의 자유와 권리를 위해서 칼과 주먹을 들어라. 비질란테가 되어서 법과 가해자에게 대항해야 하며, 이것이 진정한 '공화국' 시민의 역할이다.",40
user-vm9kg4jg7f,"판사가 가해자의 삼촌이신가? 그러지않고서야 겨우20년? 그냥 휴가준거네 ,,,, 판결을 장난으로 아나?? 미친,,,,,,",10
annal5402,그래도 정황 증거를 받아들여 고려했다는 점은 주목할만 하네요.... 하지만 형량이 적고 20년 뒤 이 사람이 나와서 돌아다닐 것이 걱정은 됩니다,0
user-xj3hu6ev1q,뉘우침 1도 없이 보복 계획하는 놈인데 괘씸죄로 20년 더 때려라!!!! 그리고 최환 부장판사~!!! 당신 딸이 강간 당해도 꼴랑 8년 더 떄릴래????,56
its4969,우리나라 법이 이런건지 판사마인드가 이런건지.......35년형도 작다고 생각했는데...20년?진짜 자식들보기 부끄럽지 않나?,3
user-it8so7ry1e,범죄자도 문제지만 판사들은 더 큰 문제다 예전 판사 석궁 테러보다 더 강력한 응징으로 지금의 판사들을 몰아내고 강력 범죄에는 잔인할 만큼 강한 처벌로 다스리는 판사들을 뽑아야한다,1
Lowestvoice,아무리 그래도 20년은 너무 억까..... 2000년은 돼야지,11
injoy2u,적어도 cctv 현행범들에 대해선 모자이크 없이 공개 했으면 합니다 이런글 쓰니 누가 니가족이 사고쳐도 그런말 하냐던데 가족이어도 법을어기면 벌받아야하고 신상공개 해야죠 이상한데 가족 끌어들이는 사람들 그건 좀 아니지 않나요?!,7
user-vf1fs4fy4j,"올바른 판결,판단을 위해 고려해봐야하는것들 1.징역살이 체험해보기 2.피해자/가해자 지인의 심정 체험해보기 3.자유의지 유무 판단 4.가해자/피해자의 심정 체험 5.가해자가 저렇게 큰게 가해자만의 잘못일까? 6.지금의 가해자와 20년후의 가해자가 같은 사람일까? 7.저 피해자는 정말로 아무 지은죄 없이 순진무구할까? 8.피해자는 20년후에도 지금과 같이 처벌을 받았으면 하는 마음일까? 9.가해자의 집안사정 고려 10.피해자/가해자는 이번일로 계기로 얼마나 더 불행해졌을까? 몇가지 궁금한 것들. 11.왜 우리는 이런일로 큰 분노를 느끼면서 왜 매일 죽어가는 아프리카의 기아 문제에는 인색할까? 12.왜 우리는 몇십년이고 죄와 법에 몸을 담군 판사의 판결을 믿지 못할까?(단 몇분 분량의 뉴스만 보고서 말이다) 13. 14. 15.",2
ssun8531,사회가 더욱 위험해지게 하는 것에 사법부도 어느 정도 일조하는 것 같다.. 저런 사람 같지도 않은 것들은 사회에 내놓아서는 안된다,3
user-dg9jh3pz7s,나라가 미쳐 돌아가는구나 판사님..,8
user-cu2yy2xt5l,판사님의 어머니.와이프. 딸이 이런 일을 당하고 다른 판사에 의해 이런 판결을 받았다고 생각해봐요. 이민가면 된다고 재잘거리신다면 옷벗고 내려오셔야한다고 생각합니다.,0
getggul,저렇게 산수계산하듯이 더하기 빼기 해서 형량 나오는거면 AI가 해도 될듯.,47
ENTP_ENO,저런 판사들좀 벽돌로 내려쳐라 ㅡㅡ저런 판결 내는 판새는 인간아님 징역 35년도 부족하구만..;;;그걸 깎아??ㅡㅡ,2
anodami8462,판사라는 직업이 도대체 왜 있는건지 의구심이 들어지는 순간 chat gpt한테 시키는게 낫지 않냐?,9
user-oh2ik7oi3b,"이런 사건은 사형좀 시켜주세요..제발! 길거리에서 폭행한것도 너무 큰죄인데.. 성폭행 하려했다는게 너무 소름돋네요 더군다나 피해자 집 주소를 알고 추후에 보복을 예고했는데, 그리고 반성문이라고 글을 쓰고 반성은 거녕 자기 방어하는게 너무 뻔뻔스럽네요.. 가해자를 사회로 돌려보낸다면 또 다른 피해자가 생길수 있다는걸 명심해주세요.. 그 피해자가 본인들 가족이나 지인이 될수도있다는걸.. 그리고 만약 판사나 검찰 경찰 관계자분들이 피해자였다면 이런 뭣같은 판결 똑같이 내실겁니까?? 이런 사건이 일어날수록 국민들은 길거리를 돌아다니는게 점덤 무섭고 두려워질수도 있다는걸 알아야합니다 언제 어디서 당할지 모르는일이니까요, 솜방망이 처벌에.. 가해자는 웃고 피해자는 평생 트라우마를 얻죠.. 물론 모르는 사람을 폭행한것도 살인죄에 해당됬으면 좋겠네요",0
hanul7146,납득이 안가는 판결 언제까지 이런판결을 보고살아야하나,8
freehk1997,"형량이 맘에 들진 않지만 1심 12년에서, 2심 20년으로 선고된건 그나마 다행",0
user-gf7ue1lg5r,법의 해석은 엿장수 마음이라는게 정답이네..... 그나마 국민들의 관심과 눈이 있어서 그정도 나온것같네....,3
user-mf4mi1xz2e,다시는 절대로 사회에 나오지 못하도록해야합니다 저런 쓰레기를 형벌을 다 채우면 내보내준다 그게 말이됩니다 저런건 인간이 아니니 디질때까지 사회와 격리가맞습니다 쓰레기는 고쳐서못써요,0
user-ke2zo9vy8m,근데웃기는게 우리나라판사들은피해자입장에서판결하는게아니라 전적으로피의자입장에서판결하는게 도대체앞뒤가안맞는다고생각돼는데 이유는옷벗고변호사개업하면좋은이미지로기억되기 때문일거다 그러니까세상은명예고양심이고돈이최고라니까~,0
user-hl4wu1bk5n,판사 가족들도 똑같이 당해보길 바랍니다,2
user-pl5xx3tn7p,나라가 이상한게 아니라 판사들이 상태가 이상하다.....이건뭐 답도없네..,3
baoramyun9972,재판하고 재판받는 자에게도 그냥 강도 쎈노역형을 추가하시지요,1
user-yg1gn1ne2e,앞으로 판사놈들 얼굴공개를 합시다,1
user-vc1xl8ii3p,와 판사.... 진짜 열받네 자기 딸이 저렇게 당했다고하면 그렇게 선고할까......,0
tclassic6704,한동훈 장관님의 도움이 간절히 필요합니다.,0
Haru97935,가해자가 피해자한테 보복하겠다고 주소까지 알아낸 상황에서 20년 너무 짧다. 피해자 진짜 너무 무서울 듯 출소해서 해코지할까 탈옥해서 해코지할까 너무 겁나서 일생 생활이 사실상 힘들 듯. 다분히 고의적이었기 때문에 최소 35년 이상 45년까지도 때려야 할거 같음. 피해자는 외국 가서 사는 게 마음 편할지도 그래도 두려울 듯,1
user-nc3pk6rq1b,판사야.네 딸이 이런경우라도 이런판결 내릴건가! 보복하겠다고 피해자 이사간 집주소까지도 알아낸 놈인데 피해자는 불안해서 어떻하냐고!!!,9
jkkim2818,대한민국 판사는 히어로가 없다,0
yul236,모범택시가 왜 인기가 있었는지 아주 잘 알게되는 일이네요,4
jjangs5298,아니 영구적으로 장애가 남을 가능성을 알면서도 전과 18범에 죽인다고 협박까지 하는 놈을 15년 깍아줘~ 도대체 판사들의 양형기준이 어떡게 되는건지 미국가서 교육받고 오자~ 내가족이 당했다고 생각하고 판결하는 판사는 없나?,2
Woong714,판사님 앞으로 매일매일 주무시다가 옆구리에 쥐나서 자다깨다 반복하세요. 운전할때는 오른쪽 다리에 쥐나시고요,1
junms.5964,취업제한? 위치 추적기??? 하.... 범죄자들이 그런거 신경이나 쓰겠습니까?? 저런 범죄자 풀어주고 누구 한명 또 당해봐야 제대로 심판 할 건가요? 당하는 사람이 자신의 딸과 아들이 될 수 있다는 생각은 전혀 안하나요..? 진심 이러니 이러니까 한국 법 솜방망이라 욕하지 말입니다!! 다른 나라같았음 최소 200년 징역이나 무기징역깜 사형깜 입니다 정신좀 차리고 합시다 제발... 무서워서 누가 길을 걸어다니겠습니까... 빠직,2
sjha2257,20년 후 보복을 걱정해야 하는 상황이네. 저런 범죄자가 심부름센터 이용해서 피해자에게 다시는 접근 못하게 하는게 중요한 거 같은데..가상화폐나 은행계좌 ai로 이상거래내역 포착되면 바로 관리할 수 있게...신변보호자가 스마트워치 차고 있어도 보복살해 당하는데...,3
user-dc5ss6ot6u,복수의 일념으로 수감생활을 아주 잘하고 나오라고 20년만?,10
user-gu3vx6gs1l,판사를없애고 그냥ai가 판사하는게더나을듯,0
