작성자,내용,추천수
kimsangwan100,검찰은 즉각 항소해서 대법원 가자. 무기도 안되 사형도 못시킬거면 저 악마가 노쇠해서 출소하게 해야된다. 먹고 제워주는 세금이 아깝지만 우짜것노.,33
user-pc6qo2ho2v,나는 저놈 보다 판새가 더 무섭다 판새가 더 사이코패스 같다,10
user-jj5td4xo9k,재판부 판사 누구인지 정확히 국민은 알아야한다 저 범죄자가 나와서 보복으로 상해를 입을경우 이번 재판부 판사는 반드시 국민이 응징해야할것이다,9
user-sg8lb4xh6y,인간아닌 짐승은 도살이 답이다.,6
graceyi2565,"도대체 이해가안돼네요! 한국은이상한나라인것같아,얼굴을 왜감추어주는지 평생감옥에서살아야지 ,한심한한국법이네!",3
user-dr2eq1yr8m,반성의 기미없이 자신의 억울함만 호소하는 뻔뻔하고 괘씸한 죄로 항소하거나 저런 불평할 때마다 형량을 10년씩 늘었으면 좋겠다!! 그리고 혹시 형기마치고 나와서 피해자 괴롭힐 생각 하지말고 나오게 된다면 형량 저렇게 때린 판사새퀴 찾아가라. 여러모로 너도 불만일 거 아냐. 우리도 다른 입장에서 이 판결에 굉장히 불만많다,3
user-os5dz4bf6o,불우한 환경을 양형기준으로 봤다고? 이래도 법탓만 할거냐 법무새들아 판사는 잘못없어?,5
user-tm3ic3po5e,판사들 다 자르고 그냥 ai가 하라고 해라,7
user-ei9vf6ij4j,판사놈은 저거 보지도 않았을 것이고.... 판사도 겁먹었나 ? 요즘 하도 판사같지 않은 판사놈들이 많아서....,6
user-rm4yh6ne6y,"이래저래 해도 방법이 없는 거라면, 같이 수감하는 재소자 중 그나마 재정신 박힌 재소자한테 사시미 건네주면서 이ㅎㅇ 그 ㅅㄲ 출소하기 전에 거기를 짤라달라고 로비를 벌이는 수 밖에 없다.. 아무리 쥐어짜며 생각을 해 봐도 법은 피해자편이 절대 아니다.",7
user-qe5pf2pk4r,가정환경이 불우하면 뭔짓을 해도 감형된다고? 판사가족이나 국회의원 가족이 돌려차기 당하고 성폭행 당해도 똑같은 판결 가능하냐?,3
Qmanfire1004,판사가 누굴까? 판사 이름 못 까나?,4
user-cx7bg8dx8q,무기징역때려야지. 지금.뭐하는거임.,4
user-xy2cg4ig9g,참네 어쩌다가 피해자가 도망 다니고 가해자가 당당한 나라가 되어 버렸냐;;; 진짜 나라가 거꾸러 가고 어케 가해자만 유리하고 피해자는 이중 삼중 피해를 받게 되어 버렸냐?? 나라가 엉망진창이다 정말... 그냥 사형 떄리라니까 판사가 정말 범죄자를 키운다,1
user-ci3vt7xm4f,판사들부터 떳떳하면 신상 공개하세요 말 같지도 않네 진짜,5
user-yp5dy2do5l,야 내가 판사라도 저런 글 제출하면 형 추가하고싶겠다ㅋㅋ,9
MrGombani,저게 인간 인가요? 이사건 제대로 형량 안나오면 대한민국 버려라 창피한 나라다,1
user-zv9bm5jt9g,사회에 나오기엔 너무 위험한 사람이였다고봐요 이제 진짜 제대로 벌주셔야죠ㅠㅠ,0
user-xs2jp3uv6b,판사 없애고 인공지능 판사를 대처하라,1
gshiop4646,판사 누구냐 판사 공개해라 장난하는것도 아니고 자기 딸이 저래도 저렇게 딸랑 20년 줄지 한번 보자,2
user-qt2rq2dx5p,이 나라는 피해자가 정신적 고통에 못 이겨 혼자서 큰 결심이라도 하면 법이 바뀔거냐고,2
user-ih7ox4mf2u,판사랑 먼 관계가 있다니까요ㅡㅡ^ 안그렇고서야 저렇게 판결을 냈을까?? 저런 악마 같은 넘을 .. 보호해주고 형량을 감형 시켜주는거 보면 ㅡㅡ^ 판사님은 가족이나 자식이 저런 일 당해도 괜찮을지 모르겠네요;; 반성문은 피해자에게 진심으로 하는거지 눈 가리고 아웅하는 식으로 장난처럼 쓴걸 보고 판사님은 그걸 감형을 시켜주는지 이해가 안가네요;;,1
joeseop,가해자 : 당연히 피해자 잘못이죠 왜냐구요? 가해자인 저는 피해자 때문에 정신적인 피해를 받았습니다. 현재 얼굴도 공개됬구요 현재 삶을 살지 못할정도로 괴롭고 피해자와 똑같이 저는 한명한테 보복당할까봐 걱정하는게 아니라 온국민이 저를 욕하고 때릴까봐 무서운데 어떻게 이 세상 살아갑니까 선처해줍쇼,3
user-wq8um2nd4g,그동안 저런식으로 쓴 반성문을 판사들이 다 오구오구 하면서 다 받아주니 저딴 개소리를 계속 쓰는거겠지! 판사들 진짜 무슨 생각일까? 최소한 검찰이 구형한 만큼 판결해야지! 왜 깎냐고 피해자가 엄벌을 하라는데 왜 지들이 용서를 해주는데…..,0
user-lq9hy3rh9j,왜~!!!!!? 피해자가가해자을이사가야하고숨어지내야하고두려움의떨면서살아야하냐~@!!@?????,1
user-lo9eb8qg8m,나라가 개판이구나 판사들때문에 그냥판사들 다자르고십다 나한태 그럴능력있다면,2
user-jc9qo4qb5t,판검사놈들도 가족이 똑같이 당해야 할것이다 죽진 않았지만 범행과정은 살인인것이다 가해자는 악날한 공산당 이념인 자인것이다 교수형집행 하라,0
user-ed5pj9vu6u,대한민국에 불우한 환경 아이들은~ 뭐 죄져 질러도 전부 양형이네 말같지도 않네 ~ 진짜! 평생 죄책감으로 살지 않을것으로 판단되고 전과도 18범인데~20년후 왜 기회를 줍니까!!,1
angelakim476,저걸 보고도 20년이라니.. 젠장.,2
user-xv7bs7ym5n,판야! 네가족이 당하면 무기형이 아닌 사형을 때리겠지. 이래서 판새라는 소리를 듣는거다. 무기징역형으로 가야한다. 저런 쓰레기를 다른사람들과 사회에서 함께 사는건 큰잘못이다,1
unicef-pl9ir,피해자 때문에 자신이 너무 오래 깜빵에 살아야하니 억울하다? 이게 말이됩니까? 이게 반성한다는 새끼가 할 얘깁니까? 다시 재판을 열어야하지 않을까요?,1
lnadere4183,여론이 이렇게 관심을 갖는 사건에 사법부가 이런 판결 ? 필히 공정하게 했을가능성 1000%임; 저 가해자가 엄청난 돈이나 권력을 가진자도 아닌데 이렇게 해줄 이유가없지 일반인은 모르는 밝힐수없는 그런 이유가 있나보지,1
user-ns6qq3fx6q,판사는 저런 반성문을 보고 감형을 해준거냐? 에라이~ 판새야,0
jdshim4877,"살해되기 충분한 사건이고 전과가 18범이라는 교화안되는거 검증된 쓰레기인데다가, 대놓고 범죄상황 찍히고 잡았는데도 불구하고 사형이 아닌 감형을 준다는건 판사또한 쓰레기라고 판단됨. 쟤가 또 나와서 누군가들을 죽여주길 기대하는거라고 확신이 드는데 어디 판사분 가족까지 저 돌려차기 맞고 식물인간되면 어떤기분일지 느껴봤으면 좋겠네. 인간이 깨달아야 제대로된 판단을 하겠지.",2
CBRN115,판사련도 독하다 독해ㅋㅋㅋㅋㅋ 이걸 보고도 감형시켜?ㅋㅋㅋㅋㅋㅋ,6
user-sv2tc5sd6s,저런놈을 살려두다니 그재판부 판사들 자녀가 피해자 였다라도 그렇게 판결할까요,0
JS-nv5dy,전과 18범이었나? 역시 ㅋ 행동으로 인성을 검증하네 ㅋㅋ 이미 검증 여러번 했고 ㅋㅋ 18범정도면 죄질을 떠나 횟수와 사상으로 악질이다 악질이야,4
song291280,"이런데도 20년이라니!!! 1심형랑 12년에서 2심에서 고작8년이라니 반성문도""반성""의 기미가 안보이는데.. 반성문으로써의 가치가 있는거니?? 아직도 대한민국 사회에바뀌어야 할 제도, 형량등이 많다..",0
Rose-wq5wc,저게 무슨 반성문이에요? 사람한테 큰 피해를 입히고 본인이 억울하다고 보내는게 반성문..?,0
user-qy1zk9my2s,"불우한 환경과 범법을 저지르는게 도대체 어떠한 상관관계가 있는건지 전혀모르겠네요. 장발장이 빵훔쳐 먹은것도 아니고 무려 전과18범이며 한사람 인생과 그 가족,지인들 인생을 송두리째 망쳐놓고 불우한 환경을 들먹이다뇨? 기가차서 말이안나오네요.",0
