작성자,내용,추천수
user-ei2qg3ue8f,"우리나라는 법이없어요~ㅠㅠ 참 살기좋은 나라에요 왜 죄지은 사람들이 고통받고 살아야하는지 왜 눈치보고 힘들어 하고 숨어다녀야 하는지 죄짓고 무식한 쓰레기같은 것들 … 자기이익을 위해 사기치고 건물,다리 대충짓고 돈챙기는 인간들 목구멍으로 밥이쳐들어ㅠ가냐? ㅠㅠ 말할때가 없어서 매일 의지 하고 매일 챙겨보는 사건반장에다 넋두리 합니다 죄송합니다~너무 속상해서요 세상에 나쁜사람들이 많아서 항상 정의를 위해 열심히 방송하시는 사건반장 화이팅 감사합니다 양원보 앵커님 너무 사랑합니다~물론 팬으로써 ㅋㅋ 내이름도 한번만 불러주는 그날을 꿈꾸며 ㅎㅎ 저는 미사사는 남**입니다",100
graces3087,범죄자가 아닌 피해자의 인권을 생각해주세요,5
doyeon0422,와진짜 너무 서글퍼서 눈물이 나요.. 어떻게 저런 악마같은 쓰레기한테 12년이라는 형벌이 주어지죠? 무기징역도 모자랄 판에… 출소한 지 3개월만에 또 살인을 저지를 뻔했는데 대체 판사님은 어떻게 형량을 그렇게 주실 수 있나요..12년 뒤에 저 사람이 저질러서 또 다른 피해자가 나오면 그땐 어떡하실건가요….. 대한민국 현실이 너무 뭣같습니다 진짜….,4
yuinduck8951,저걸 보고 술취해서 정신이 없었다는 피고말을 적용했다면 ***************판사부터 정신감정을 받아야 됨.,9
user-nu4sw8pg5q,부산지법 제6형사부 김태형 부장판사 유주현.주재오 !!! 김태형 부장판사님 정말 너무하시는거 아닙니까 범인이 두려우신겁니까 이렇게 말도안되는 판결을하면 시민들은 로비라도 있었던게 아닐까 생각합니다 12년이라니요,16
gamedom7,와...저렇게 죽일 수준으로 발로 차고 무차별 폭행했는데도 사회에 언젠가 복귀를 허락하는 대~단한 대한민국 참나..부산 절대 안가야지..,63
kalmaengho4375,"대한민국 경호업체는 인성은 보지않고, 그저 싸움만 잘하면 채용하나보내요. 저런 사람은 12년도 짧다고 봅니다. 신상공개하고 형량이 더 늘어나길~~~ 대한민국 국민으로써 제가내는 세금이 아깝네요. 감옥가면 제 세금으로 사는것 아닌가요. 피해 여성분 빠른 쾌유를 빕니다~~~",8
moomin5657,영상은 지금 처음 공개된것 같은데 편집본만봐도 소름이 끼치는데 이걸보고도 살인미수가 아니라 중상해죄로 판결내리려한거에요??진짜 대한민국 법은 가해자를 위해 존재하는건지 착하게 살면 바보만드네요ㅋㅋㅋㅋㅋ정말 화나고 소름끼칩니다 법 처벌강도 좀 높이세요 제발,180
user-zm8fe3rg2i,와... 너무 어이가없고 화가나서 온몸이 부들부들됨... 저거는 그냥 무기징역 시키는것보다 똑같이... 아니 그 몇배로 더 고통을 주고 무기징역 시켜야하는거아님???,39
jiyounpark3701,판사님들 신상공개해주세요. 어디 무서워서 살겠어요,15
jm-nt7gd,"발차기 각도가 저렇게 정확하게 흐트러지지않은걸 보면 거의 맨정신급이고 , 사이코패스 의심",12
miraclevictory,이런 자는 다시는 빛을 보게 해선 아니된다,25
minpark4711,저런게 사람이라고 저걸…… 와… 진짜 이 나라 대단하다.. 저 여자는 평생 트라우마 속에서 그것도 장애까지 얻어서 살아야 하는데 겨우 12년??? 너무 어이가 없다..,8
user-mf8yj3eh8o,지욕구 채울려고 어떻게 사람을 머리만 노릴수가 있지 인간이 아니다,64
user-pd5jo1kn1z,영상보고 제일 처음으로 드는 생각은 판사가 제일 나쁜 놈이란 생각. 사형 시켜도 모자를 범죄자의 범행을 일정 부분 묵인하니. 묵인은 동조와 동의어라고 해도 과언은 아니잖은가! 그러니 판사가 제일 나쁜 놈이지. 벌 내릴 권세가 있으면서 오히려 그 권세로 범인을 암묵적인 옹호 판결을 내렸으니.,11
sh40240,얼굴공개원하고 영원한 격리가 답 불안해서 활동하기가무섭다,69
user-lk1bw5kd3k,정말 무서운세상이네요 한 사람에 인생을 그렇게 해놓고 뻔뻔하기 그지없네요 더 큰 처벌이 필요할듯 합니다,1
NoBackMachoMan,속이 시원하네요!!,0
user-np9si7tw6b,길 가다가 무서워서 누구랑 눈이라도 마주치겠냐 진짜; 살인 저질러도 겨우 십몇년형 때리는 나라인데 뭘 바라겠어... 휴... 너무 씁쓸하고 무섭다 정말,8
user-zm6jx4zb8j,와 미쳤다진짜,0
regvman,이건 진짜 계획적 범죄이자 명백한 성폭행이 목적인 살인미수다 무기징역 때려라!!!!!,5
user-nu1qh4lg1g,다시나오는 날짜 부터잠복 뒤따라가 목 따라 그게 최선책이다,23
user-cd4oj3ml3c,온국민이 보고있다 처벌 제대로 안하면 각오하는게좋을거다 사람이냐 심신미약은 개졷까는소리하고자빠졋네,92
christiej3824,자기보다 약한 상대인 걸 알고도 으슥한 곳 뒤에서 저런 행위가.. 살인미수랑 뭐가 다름?..기분나쁘면 그때 바로 얘기하고 오해를 푸는게 정상이지..,50
user-cw8ru2jl7g,실제 격투하는 사람이 돌려차기의 파워가 얼마나 센가 측정했었더니 수백 킬로그램에 부딪힌 충격에 해당된다고 했습니다.,3
user-jx9el2bi8m,"시범케이스로 중 벌을 내려 다시는 저런일이생기지않았음 합니다 무기징역,사형 주심이,,,,",30
user-rb3hw9wr7x,이제 대구는 고담이라는 명칭을 부산에 물려줘야 할 것같다.,37
user-zw7tm8ev5h,신상좀 공개해라.. 그런 인간이 살고 있다니...,50
keithoh7323,목적이 없으면 CCTV밖으로 나갈리가 있을까요? 12년 뒤 그놈 나이 40대래요. 묻지마로 또 누군가 당한다면...ㅠㅠ 너무 끔찍하네요. 판사님 재발 판사님들 자녀라고 생각해주세요. 판사님 당사자가 피해자라고 생각해주세요.,6
user-xl9ep1fu7m,와 근데;; 저 체구에 하이킥자세까지 보면 웬만한 남자도 한방이겠는데...,0
user-hg8du2lu5p,현실 키자루 ㄷㄷ...,12
breakthewall5566,새벽에 4시 5시에 지쳐돌아가면서 안전하길 바라는것도 대단,2
user-fr5cj9nj5w,너무너무 무서운 일이고 가장 엄한 처벌을 받아야 마땅합니다,0
dslj8882,지가 죽으면 끝나긴 뭐가 끝나? 피해자가 입은 충격이나 상처가 지 죽으면 끝날 거라는 이기적인 생각이나 하고 있고 막상 죽으라고 하면 진짜 죽지도 못 할거면서 진짜 함부로 말하네 이마에 각인 새겨서 영원히 사회에서 격리시켜도 뭘 잘못했는지 모를 놈이;;,63
user-wt3wu7yx3w,라운~~원~~팟잇~엣싸끽~~깨오~~유인.펄팩~~,1
user-ne4zr4ey1l,예수님은 원수를 사랑하고 원수를 위해 기도하라고 하셨습니다.,0
ginakim9887,처음 댓글 달아봅니다 너무 화가나서.... 제발 피해자 입장에서 판결내려주셨으면 피해자가 조끔 이라도 위로가 될까요 판사님들은 그런 생각 왜 안할까요 미국에서는 형이 사건마다 더해서 형을내리는데 한국은 가해자 나라?,41
user-zq2xh9dh9k,절대 용서할 수 없다 분노가 치민다,4
ghost2a,눈 마주쳤다고 공격하는 건 진짜 사회에서 격리 시켜야 한다. 그래야 눈이 안 마주치지. 정신에 병이 있는데 왜 밖을 다니나?,3
ghost-uq1vf,제발 법 좀 강화해주세요..언제까지 이대로 피해자들을 지켜봐야 합니까? 무서워서 너무 살기 힘듭니다..법이 너무 약해요..판사 딸이 당해봐야 함..,1
user-oi9jt7ph8b,판사도 이정도면 갈아엎어야하는거 아닌가,4
user-pl4yx6sd3x,사법개혁으로 판사들 재판부조리를 감시 제한할수 있도록 해야한다.,9
user-qh2tq5dm9l,감옥도 인간이 아닌 악마에게는 사치다.,21
user-lx8hc9xt5t,"강력범죄에 대한 형량기준이 너무 낮다는걸 다시 느끼네요.. 천편일률적 형벌을 줄 순 없는 일이지만, 이런 사건을 보면 더 엄한 처벌을 줄 수 있는 법 체제가 되었으면 좋겠어요..",0
user-jc7bs1cl2h,저정도 발차기 할정도면 정신 말짱하다.......맨정신이다,50
user-fr7er1xw9r,가명 세연씨 제발 살아요 이겨내줘요 힘들면 손을 내밀어주세요 힘내요 힘내요 정말 힘내요 꼭 제가 아니더라도 모두가 도와줄거에요. 고생했고 앞으로도 말로는 할수없을 정도록 힘들겠지만.. 꼭 힘내줘요 같은 성별을 가진 남자로서 미안합니다.. 정말 무슨말을 해야할지 힘내요 꼭,3
ptroom1,참 어이없는 남성이네요.. 좀 더 엄한 처벌로 사회와 격리 시켜야 할 것 같네요.,3
jiseon5110,진짜미쳤다.. 인간대접해줘야하나? 인권이 이런인간한테왜 필요하냐고! 여자인줄모르고 따라갔다는건 진심 어이없다 내주변에 이런일당하면 가해자똑같이 패죽여버릴듯..,3
user-wj3et8zo4g,발차기하는모습 봤을때 취한상태는 절대 아닌것 같아보입니다 강한처벌 부탁드립니다,3
user-qm5en2zz5c,이게 법이냐? 이게 나라야? 영상만 봐도 천불나네...,6
rjadms12,누가 봐도 목적이 뻔하잖아... 발차기만 봐도 의식을 읺게 만들려는 의도가 보이고 속옷이 내려가 있었다면 성범죄지...,14
