작성자,내용,추천수
user-vm9kg4jg7f,"대한민국사법부가 못하는일을 정의로운 유투버 카라튤라팀에서 하네여 . 얼마나 답답하고 피해자의 마음을 아셨길래 ,, 감사하고 응원합니다.",1
user-nv4fq3rd5n,한국도 이제 기본 구형을 높여야 하지 않나? 낡아빠진 옜날법+감성이 가미되니 처벌도 가볍고 보복이나 생각을 하지. 아예 격리처분을 보낼 수 있는 강력한 조치가 필요하다.,8
user-fj6lp3yo3r,"솔직히 전과 생기고, 추가 범행시 양형이 없어야한다. 솔직히 교화 되겠나? 또 나와서 쓰레기 짓거리 할껀데 그냥 감빵에서 강제노역 시키고, 복역하는동안 수입을 피해자한테 지급시켜야 한다.",21
hell6906,이제 이 나라의 법제도 또한 개선하지 않는다면 곪아 터질것이다. 법이 해소해주지 못하는 피해자들의 억울함을 법의 심판을 기다리는게 아닌 폭력은 폭력으로써 살인은 살인으로써 응징 해주는일도 곧 생기리라 본다.,4
user-dg8rx2ry6t,범죄자를 꽁꽁 싸매두는것은 오히려 국민에 대해 알권리를 침해하는것이다,3
sunggyushin7993,"법 집행자들이 시민의 알권리와 범죄인의 인권 보호 중에 후자가 더 중요하다고 판단한 논리가 뭔지, 신상정보공개제도의 취지에 입각해서 다뤄주셨으면 합니다. 법이 문제인지, 법 집행이 문제인지 그것이 알고 싶네요.",0
CodeName.j,"악법도 법이라지만, 민생을 지켜야 할 법이 그 능력을 잃는 순간 자경단이 생겨나는건 당연한 순리이다",4
lacalifa,법이 역할을 못하니까 이런일이 벌어지는거지. 저런 인간은 신상을 공개해서 다시는 얼굴 못들고 다니게 해야함. 누군지 알아야 경각심이라도 갖지. 법이 제 역할을 못하면 결국 조커가 현실이 되는거구,18
user-yv1rm1eb4c,대체 어떻게 해야 정치인들이 법을 바꾸도록 움직이게 할 수 있을까 국민여론은 항상 분노에 차있음에도 그들의 구미를 당기기엔 역부족인 것인가,0
user-qk5ce6sw1v,요즘 사건들 보면 사적보복을 안할수가 없겠던데요....어느정도 합당한 처벌이 이루어져야 피해자는 그나마 심리적 평정을 찿을건데..법적 처벌이 너무 솜방망이고 피해자를 두번죽이는 사례를 많이 접하게 되네요....가해자 인권만을 위한 법이 과연 필요한지 싶네...,13
hrunning7547,사회에서 영원히 격리시켜도 진정한 복수는 아니죠. 피해자의 기억은 영원할 텐데ㅠ,0
arirang6401,나쁜놈을 나쁜놈이라 못하면 법이 무슨소용인가요? 그분에게 박수를 처드립니다,2
ykj1630,응 정의구현 맞아. 애초에 범죄 저질렀을 때 이미 스스로 인권 포기한것으로 간주 했어야 함. 뭔 범죄자 ㅅ끼들 인권 챙겨 ㅉㅉ. 전과가 3~4이상 넘어가면 개도가 안된다고 봐야 함,18
edificiooo8622,"사회는 하루가 다르게 빠르게 변화하는데 법의 사회에 대한 변화 속도는 현저히 늦다. 법 관계자들이 더 열심히 일해야한다. 입법하는 국회의원들의 무능, 태만함이 낳은 끔찍한 결과다.",2
iru-,정부가 피해자를 위하는법이아닌 가해자를 보호해주고 형량작게주니 누가 정부를 믿나 피해자를 경찰과 법도 안지켜주는데 이렇게라도 알려줘야 제2의 범죄를막지,19
user-oz2cx3wp4d,사실적시 명예훼손은 없애야함.없애지않으니 범죄자들이 당당하게 행동하지,6
user-vs9rd7jx2m,신상공개를 심의하는 사람들도 신상공개를 해야된다고 봅니다,5
user-xi2hb4nt3b,피해자가 나일수도 있습니다 법이 제대로 작동해서 피해자가 생기지 않았으면 합니다 범행을 저지르고 반성없다면 사형제도 정답입니다,13
xiapartzota,"이제부터 법이 피해자를 보호 못해주겠다고 생각되는 범죄는 시민들이 힘을 합쳐서 개인적으로 신상 공개하면 좋겠음… 대한민국 뛰어난 브레인,재능을 공익에 써먹읍시다",2
user_curiosity,판사들도 다 소송당하고 좀 국민들이 이겼으면 좋겠다. 어휴,3
ohcaptainmycaptain130,이번 사적제재는 우리나라의 불충분한 법적 제재에대한 국민들의 당연한 반작용이라 생각한다. 너무나도 가해자 입장에서만 공감하는 사법시스템의 친-가해자적인 판결들이 넘쳐나는 가운데에 이런 일들은 당연히 예견된 일이었다.,0
Jk-pu2ng,범죄자 인권을 너무 존중해주는;; 법의 처벌은 너무 약해서 또 사회에서 보게되면 얼마나 무섭고 소름이 날까;;,1
johnnykim3372,"데스노트가 점점 현실화 되어간다 … 일시적으로 피해자의 고통을 생각하면 가해자의 신상 공개가 참 통쾌하지만, 과연 이런 일들이 지속된다면 어떻게 될까 ? 사법권이 미치지 못하는 범위에 일반 시민이 그 영향력을 끼쳐도 되는걸까 ? 어렵지만, 속도가 느리지만, 그 애도 국민 여론 수렴과 토론을 통해서 법 개정을 해야한다..",4
user-jc6ti9xu7u,법치국가로서 사법이 제대로 작동했으면 안이러겠지,14
user-qq4do1yx1i,애초에 판검사님들이 이현우를 제대로 법으로 조져놨다면 생기지도 않았을 일,1
user-sd3fj5hq1h,형법상 법적절차 무시한 사적복수 맞다고 생각 하고 그렇지만 너무 속 시원한 신상공개 였다고도 생각합니다,2
user-er5iu1wc1y,피해자는 국가를 상대로 소송해라. 쓰레기보다 못한 범법자들 모자이크 좀 그만 보자.,23
adios.....,가해자는 용서하고 피해자는 침묵하게 만드는 사법부.,0
user-qn4qx8sv5y,타인의 존엄한 인권따위에는 관심조차 없는 저들에게 우리는 왜 저들을 지켜주어야 할까요,4
rkrk0124,당연히 사회 정의 구현이라 생각한다! 물론 법적으론 잘못된건 알지만 사실상 이나라 법은 피의자만 위한 법만 존재할뿐 법이 피해자를 지켜주지 못하니 누군가 신상털어 도와준다면 그건 정의 구현이라 말할수 있다! 가장 큰문제는 나라의 법을 만드는 기득권 놈들이 가장 썩어빠져 있고 결국 법도 기득권을 위한 법이 나오니 국민들은 더욱 피해를 보는거다!,0
user-mr3sk4qp1t,카라큘라 같은사람들을 점점 신뢰하게 되는 이유는 사법시스템이 점점 '특정인(가해자)' 에게 만 혜택과 존중이 간다는 뜻 아닐까...,0
user-gh4uc1dn1q,판사의 죄가 큼 ~ 18범 ? 판사 처벌 합시다 앞으로 판사의 죄를 더 크게 다룰수 있기를,3
