작성자,내용,추천수
user-we7cn6ns6e,대법원 가서 사형나오면 좋겠다.,2
pj5121,피고가 억울함을 호소하는 등 반성하지 않아 징역 35년에 처함. 이런 판사 없나?,2
user-dw3yk8ky2b,저런애들도 국민 피같은 세금으로 감방에서 먹여주고 재워줘야되? 그냥 사형제도 부활시키라니깐!?,2
user-bi6tw1ri1w,사형감이지 싸이코들은 판사아니냐? 지자식이 당해봐라 바로 무기징역이지,1
user-rt2jx5zx5c,사이코패스라죽을때까지나오지못하게해주세요~,5
ewrd-bq6td,다른거는 ai가 대처 안되었으면 좋겠는데 판사는 제발 좀 ai가 판독 하는 세상이 되었으면 좋겠다.,1
user-rj1ce7nn1t,어차피 20년 아니면 그와중에 감형 일수도 있다는거네 아오 야 그냥 20년 살고 나와서 판사나 국회의원 자식이나 발로차라 제발 법이라도 고치게,1
user-xd3tv6es3k,판사 자녀들이 당해야 씨게때리지 백날 서민들만 희생당하네 이번엔 제발좀 보여주라..,1
user-cj8do3ob3j,어차피 20년에서 늘어나지 않을걸 확신하고 상고하면 최종판결 전까지 미결수니까 그기간동안 노역 안할라고 아주 역겹다 역겨워,1
user-up1wv1mn1t,나중에 보복행위로 여자분이 사망이라도 하면 이건 판사가 대신 깜방 들어가야돼,2
jsjs4442,대법원에서 더 형량을 늘릴 수 없으니까 개나소나 대법원 상고를 하지.,3
user-jf7jb3es1x,법이 참 대단하네,0
user-ni8kc6ii3y,진짜 사회적 격리가 필요해 보이는 놈이긴 함,0
user-zm8co2mp5f,"법 집행이 이따구니깐 , 항소하는 어처구니가 잆는 일이 일어나는 겨 _ 죄을 짓으면 강력한 법을ㅈ받는다는 인식이 되어야 , 저딴 항소도 없을 듯 항",1
user-gi7sk2xt4h,한 말과 행동에 비하면 20년 너무 작다...,1
seungchulpark2601,저 가해자는 저분야의 전문가가 되었군....,1
md532,상고 할줄 알고있었지만 . . ㅎ ㅎ 그냥 상고기각 되지않을까. .싶은데 변동사항도 없는 상고를. . 판사님들도. . 더 형량 올려치기 힘든상황 이니. . 기각 할듯. .ㅠㅠ,0
oldboy8844,"사형제 부활해서 사형을 집행해야,,극형으로 다스려야,,",0
kyungtpark,아직도 지 잘못을 인정 안하고 형량이 많다는거지..대다수 국민은 저넘 형량 20년도 적다고 생각함..전과18범에 이번에 살인미수에 강간까지 했는데 이런넘이 다시는 사회에 못나오게 무기징역이상이 선고되어야 합당할것임,1
soulbodysoulbody5497,대법원이라고 별반 다를까.... 법원은 자기들 입장을 번복하는 일이 절대 없음,0
user-ri8oi6vx3o,적어도 살인미수인데 돌려차기후 의식을잃었는데 진짜,8
user-pv6ib6bf7x,사형이 답이다,1
user-jy5vp3qp3z,솔직히 사회적인 이슈가 돼서 징역 20년이라도 받았지.. 그냥 조용히 묻힌 사건으로 재판 받았으면 단언컨데 5년으로 끝이다,0
odoganji4206,너무 형량이 짧아서 그러나... 저런놈은 100년 이상 때려야됨,1
user-by8ie8gh4j,얼굴 까라 그리고 현명하게 판결내려라 국민들이 언제까지 너네 솜방망이 지켜만 보지 않는다,1
sjohn6716,대법까지 끌고 가면 감형 될 가능성이 많다는 걸 아는거지 ㅉㅉ,0
lvm158,제발 그안에서 극락가세요~,1
user-rt5kg3kq1u,게다가 이 사건의 범인이 출소하면 범인으로 인한 피해자가 기하급수적으로 늘어날텐데,0
polabears-oo9ny,20년도 불안하다고 하면 답은 하나지. 1년으로 선처해달라고하고 1년뒤에 출소하는날 입구에서 대기빵 때려야지. 사제ㅊ으로 대가리 날려야지 뭐. 출소하면 보복하겠다고 했으니 당하면 못해도 불구아니면 사망각인데.,0
user-ei9vd6nt4m,우리대한민국 법은 있는자들에게 깔 맟 춤이지,0
user-wj2lv7zl1y,이건 뭐 100% 확률로 그냥 20년 확정인데 사실 대법원 저거 왜 있는거냐?? 선고하는게 아니라 2심의 판결이 적절했냐? 안했냐? 이것만 확인하는거거든? 시간이 6개월 걸리는데 6개월간 검토하는게 아니라는거 도대체 대법원 왜 있냐? 존재할 가치가 없는,0
nemorago,검찰은 상고를 안한건가요..? 왜 형량을 더 늘릴 수 없는거지..,1
user-ob8hb6nc9v,법 재정 다시 해주세요,0
sys6810,이야~ 저런 잡범이 판사보다 법을 잘 쓰네.,0
korean4130,잡범이든 뭐든 5범 이상은 빵에 그냥 평생 쳐 넣자,0
jyy1497,저런 정신머리는 무기징역때려라 교화가 안된다,0
user-em5os1uv2c,20년이 억을해 그러면 범죄 안저지르면 되잖아 범죄 저질러놓고 20년이 무겁다 못난 놈이네,1
user-ug1yy6uj6e,사람한명 인생조져놓고 ...20년밖에안사네 참..,0
user-yf2sq3hy2x,대법원가도 똑같을겁니다 20년뒤면 50인데 나와서 누굴 타겟으로또 공격을 할까나,1
promise6622,현우 출소한 이후로 누군가는 피해자분이 당한거 똑같이 돌려차기 해줄거 같은데 현우야! 출소이후로도 하루하루 몸사리는게 좋을거다,0
kingj227,대법에선 무기징역 때렸으면,0
yanyalice8509,대법원 무기징역 때려라,0
user-pk4mg1gl5e,억울하다고 하면 사형 시켜줘,0
user-rb6ey5kq3o,저런놈은 형량을 무기도 해라,0
user-rh6ws7gv6y,저런인간밖에나와도''져짖못버려 아여 무기징역,0
user-bb2gf6zm1s,전과 18범이면 이미 사람이길 포기한건데 그냥 무기때려줘라,0
user-hp7vm9ur3y,감옥 생활이 싫음은 죄를 짓지마세요,0
user-jr6iy2wg3l,하아....미국처럼 100년형 이런거 쫌 때려줘~~~!! 솔직히 사형이 제일 속 시원하긴 함,1
user-ce1hl6mm2r,검사님 맞상고 부탁드려요..,0
user-md5gr5ey3y,요놈 빌어도 못 맛땅 한데 징역30년으로 해야됩니다 아니면 거세를 하든지,0
_brelupper,반성이없다 더 때려라,1
user-hs6zd7ft8q,20년형은 너무하다는... 정답은 걍 사형이 정답이라는...,0
user-dd8cb5he1h,판사양반들 생각이 있다면 무기징역때리시요...20년뒤? .... 당신가족분중 누군가 똑같이당해도20년?....,0
user-cf8ub9ti3m,검사가 항소안하면 20년이상 못나오는거 아닌가요?,1
user-oj8up9pl7c,불가능을 가능캐좀 해 봅시다,0
user-qo4kb1qi1y,20년 뒤 또 다른 피해자에게 미리 애도를 표합니다 석방되서 나오면 다음번엔 또 다른 누군가의 살인사건 이겠죠?,0
user-nq3lr1so5w,대법원 화이팅 20년은 적다고 판단하고 2심을 파기 환송해라,0
user-jr9tt1ne8k,그냥 반성도 않하는데 무기징역 때리소,0
michaeljung4398,돌려차기로 사람을 죽였는지? 사람이 불구가 되었는지? 사람이 부상만 입고 회복이 되었는지? 보통 이런 경우에 형량이 20년이 나오는지 궁금합니다. 돌려차기범이 매국을 한 듯 보입니다.,0
Laniakea518,"종신형, 또는 사형 가자. 살인미수에 사이코패스 지수27이 넘는다는데 이런걸 또 풀어주면 그게 나라냐? 전과 18범인데 이제 19범이고 20범만들라고?",0
user-kh6cx7tl9q,35년으로 더 늘어나라!!!,0
user-pj7yx9om4l,무기징역 갑시다,0
kychoi4540,죄질이 높고 반성의 기미가 안보이므로 40년형 땅땅땅,0
user-ws3tz8eu6j,사형도 아까운놈이지만 현실은 결국 상고 기각임..,0
newb2250,저법조계 자식들이 돌림빵당하면 사형때리겠지,0
