작성자,내용,추천수
michellebaik8337,어차피 사형집행도 못 하는데 사형선고 내리지 또 감형 받고 나 오겠네... 우리나라 좋은 나라..,1
user-dz6go5kg4q,요망한 것들 이제서야 법 무서운줄 알겠냐 !! 최후 까지도 무기징역 이다.,3
user-bn2ti7bf4y,특사로 나올까봐 겁난다,12
user-jd1fx7fi5x,악마~ 넌 평생 감옥에서 나오면 안돼,2
user-lo4uh2jp5e,사 형 시켜라 ㅡㅡ 대한민국은 법도없냐?,0
user-rc6yu6fy5n,"이은해 무기징역 확정하고 부가 서비스로 밑에 성기 질 땜방시켜서 두번다시 이런 짓못하게 해야함 .조현수는 그냥 무기 징역 ,",4
user-wx8pe8zh6b,저런 철면피들은 아마 전세계에도 유래가없는 것들이다.,2
user-lt9cs9ni5i,나 여자임 걍 ㅈㄴ 악랄한 인간임 제발 그냥 평생 지옥속에 살았으면 좋겠다,0
myungpark7074,한 20년 정도 살고 나올것 같습니다..,2
user-ke2zo9vy8m,은해야? 이제와서후회해도 기차는벌써떠났다 그나마사형안나온걸다행으로알아라~,4
user-ub2wi7wq1r,저런식으로 자기잘못 인정못하면 이에이 눈에눈 니자식 딸 평생 고통안에 이땅에서 제대로 못살게 할테니 니 계~~~~속 우겨라! 그게 니 약점,0
user-ns1gz1jg5z,외국에서 살인하면 몇십년 형을 주는데 사형 시키는데 우히 나라는 형벌이 너무 약하니 사람 죽이는 것을 쉽게 한다.,0
user-ns1gz1jg5z,범죄를 쉽게 하게 만들어 나라를 엉망 진창으로 만들어서(북한과 대치하고 있고 자원도 없는 국가인데.사람이 자원인 나라에서 사람이 엉망 진창이면) 나라를 망하게 하려는 법인가? 싶다.,0
user-hr1fs5ne4z,검찰이 무기 하면 뭐하나 자비로운 판사님깨서 감형해 주실건데,2
gtr2904,무기는 감형 받으면 20년 살고 나올수도 있는데 30년 받은 사람은 법정에서 깽빤치고 무기 받는게 났겠네 ㅋㅋ,0
user-ke2zt8pz5t,우영우가 필요합니다,8
user-ew9vj1ii3b,끝까지 안했다네 대단혀,0
finaljun3975,구형은 아직인거다,1
user-cx8rv6fx1e,"교수형 시켜야지. 무기징역 이면, 세금만 낭비하는건데... ?",0
user-tc9st9vx7n,검찰은 일 제대로 하네 판사가 어떻게 나올지 궁금하군 검사는 둘다 무기징역 구형 ㅅㅅㅅ 잘한거지,1
aeyi6374,사형감이지~~,2
disseny2122,무기확정됐으면 사건현장검증하고 쟤네들 요즘낱짝좀 보자,0
user-rh7xn4jp6l,그럴리가 있나 관상을 보니 이은해는 피해자였다 ㅋㅋ,0
user-fh2gl7vg3m,ㅋㅋ 안죽였으면 처음부터 당당하게 이야기 해야지 말안하다가 찔끔찔끔 끄지랴 ㅎ,2
js-wm2wj,무기징역 가즈아~~~~낫짝은 왜 처 가리냐 부끄럽긴 한거냐,0
hyukniverse1004,가증스러운 것들.....쳐울긴 뭘 쳐울어,0
rlaalsgh56,"옛날 티비프로그램에 나왔던 아이가, 이젠 티비에서 연예인못지않게 나오는 살인자가 되었네. 그녀의 빅비쳐.",1
user-pd8hl7fs1u,이은해를 변호하는 변호사도 있고 돈이 참 좋아..! 돈만주면 다 변호해주겠네ㅋㅋ,0
user-zo2sk6kn2e,@...@@@...@@.....(((@@조주빈이가 무기징역 구형 받아서 최종 징역 42년 선고 받았지요.... 유기징역의 상한선이 징역 50년이 딱 만땅인데......,0
user-ox7vk4iv8l,뭐 죄짓고 벌 받으면 되는거지 신xx도 이꼬 이xx도 이꼬 조xx도 이꼬 그외 등등 전과 있어도 시간 지나면 다들 잊고 살드라고 오히려 지지도 한다니깐????,1
user-xy6mx8qt2i,이런사람들 북송하면 안되나요 ㅜㅜ 아오지 탄광이요~~,0
user-tc7fr7nm6d,사형 누가 없앴나?????,0
user-ly5lq1lm1j,ㅋㅋㅋㅋㅋㅋㅋ깜빵밥 8억원어치는 먹겠노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3
user-sh5ic8ih3i,사형으로 가지 남에자식을죽어는데,0
user-sh5ic8ih3i,잘했어요,0
user-ve9xd5ku4n,조현수도 이은해한태 조종당한거같은데,0
user-im1vg7ql5u,현수도 하고 싶은거해,1
user-iw8xo3qw4r,이은해는 피해자를 죽이지않았다 다만 피해자가 계곡에빠져 죽게 내버려두어서 죽게만들었다,1
user-en7lv5dz5n,사람죽어 놓고뻔뻔한살인범죄자들이 헛소리를 잘도하네~ㅋㅋ와 끝까지 안 죽었데,0
mexico_k3715,뽕스파이크ㅋㅋㅋㅋ,0
user-nw9fu3ne8x,은해좀 그만괴롭혀,0
user-br8sz6jz5r,예쁜 은해씨 풀어주세요~,0
user-vp6hl9yk3m,거 러시아쪽하고 어떻게.좀 안 되나??? 저기.러시아쪽의 흑돌고래 교도소로 좀 보내버리게,0
user-lt9cs9ni5i,잘됐다 ㅅ,0
user-pt3ii4hz4k,확정인가요 ?,0
user-fs8kt3dl1e,재수없게되었네 경찰검찰 신경전에 걸려,1
user-ep9oq1yl6k,은혜 이제 세상 못보네 꼬시다 ㅋ 감옥에서 흰머리되서 나와 ㅎ 축하한다,0
user-vm4cw6mi4z,르몽드 콜걸이 오버랩 되는건 왜 일까?,0
user-hp6lu7qk3x,연기좀 그만해 은해야,1
user-gw3zs8ij7f,"예수님 믿고 천국가세요~ ""주 예수를 믿으라 그리하면 너와 네 집이 구원을 받으리라"" (사도행전 16장 31절).",0
user-rx7hx2vi6v,판사를못믿겠다 미친나라,0
user-eo2wd3sk4l,연봉 육천오백인 사람이 끼니해결도 못할정도로 돈을 다가져가고선 개짜증난다며 윽박질러도 반항한번 못하던 가스라이팅 피해자에게 물로 뛰어들라고 한건 명백한 살인이죠,1
yangjoseph3524,물에 빠지라고해서 빠져 죽은 사람이 잘못아닌가 ? 이은해 조현수가 죄질이 나쁜건 알겠는데 자기 번돈 자기 가족 재산까지 싹다 빨아먹히는 동안 결단 못한 고인의 잘못니 더 큰 것 같습니다. 이은해가 윤씨를 빨아먹는다고 느겼던 시점은 혼인후 얼마 되지 않았을건데 거기다가 내연남 존재도 이미 인지하고 있었고 거주도 따로 하고 있으면 ..... 죄송하지만 상엽씨가 호구잡힌거 밖에 안되는거 같습니다.,2
doge7_7,나만 느끼는건가 매스컴 타면 왜 형량이 높아지는거같냐 ㅋㅋ 이은혜 진짜 싫치만 법이 이래도 돼냐 ㅋ,0
