작성자,내용,추천수
user-pt5gx6jo6q,사형인데 전자발찌가 왜 필요한건가요?.. 어차피 감옥에서 못나오지않나..,0
user-dl7rk3kr9v,사형당하는거 생방송으로 중계해라,2
user-ub6zj5eo3r,안인득 무기징역이 최종선고다 이 인간도 2심가면 무기로 감형된다고 200% 예상한다,0
dirtyangel8518,2심 3심 거치면 어차피 이런저런 이유 가져다 붙이면서 잘해야 무기징역이고.. 세금으로 여름엔 시원하고 겨울엔 따뜻한데서 공짜밥 쳐묵으면서 살겠지.. 참고로 깜빵에 노래방시설 설치하려다 여론 안좋으니까 취소한 나라다.,0
user-cs8nm9cv4c,강력사건막어려면,0
user-jb7ck3mz1w,항소심가면 감형 해 줄테지. 아니 감형은 둘째고 어차피 사형 집행도 안하는데....교도소 가서 국민세금으로 남은 여생 실컷 누리면서 살겠네...,0
user-lu6fk2xd4i,일심 사형 이심 무기징역 사형은 언제 세월아 내월아 넬당장 마,0
user-um1rm8sj8o,인득이 어디 갔노~~???? 인득이 없다~~~~ ㅋㅋㅋㅋ,0
ykchoi878,중국처럼 장기 다 떼어서 장기기증으로 활용하면 더 좋을듯 합니다.,0
user-ww5hy1cu3n,이사람은 왜 이렇게 까지 잔인하게 했는지? 일단 ! 외국은 모르겠지만 우리나라는 정신과의 문제가 많다 3차 병원은 약처방에 올인! 상담 없고! 1차 병원은 쓸때없는 상담으로 시간때워 가며 약을처방 하는데 이건 약처방이 아니라 몇가지 약 으로 돌려가며 처방하니! 약이 없다!,0
Temptation532,살인이 생활화 된 인간이네,0
user-if8hi6rl6s,선고만 하지말고 메달아라,0
user-nl9pe4wq1f,진짜 관상은 과학인가? 얼굴값하네,0
user-dm8th3um9l,이제 1심이야 ㅋㅋ무기로 떨어질꺼야 걱정마,0
user-zt3zc3eq8d,사형? 말 바꾸자 먹여주고 재워주는 하숙생으로,0
user-gh4ui2bc3b,권재찬 관상이 엄청 기분나쁨 안인득은 건강만 좋다면 괜찮을거같은데,0
user-uc3ir2wv5e,우리나라는 무기징역이나 사형이나 똑같지 뭐.ㅋ,0
waes8630,어차피 2심 3심 가면 15년형 엔딩인데 이거가지고 판사 일잘하네 뭐네 하는 헬조선 흑우 없지? ㅋㅋㅋㅋ,0
padepokanrk2136,ㅋㅋㅋㅋㅋㅋㅋ홀 사 스 텍 덤 에서 나만나면 그냥 도망가세요 블러핑 10고수임 쫄보들밖에 없네 포 ㅋ ㅓ잘치는애들좀 와바 ..,0
user-ey6dk2jw4c,선고만하고 집행은 안하잖어~ 국민들보라고 립서비스여?,0
user-yl2cc9th2s,윤통령 실시해라,1
tthanksman,조총련아님? 이쳣네,1
user-mo1md5hx4t,죄가 있어서 사형을 집행한다 그것또한 살인입니다 법이란 인간이 정해놓은 최소한의 양심입니다 법이 만능일수는 없어요~,2
