작성자,내용,추천수
user-jq7dm6zh6o,전과가 저리 많은데 요번엔 확실히 사형...나와야하는거 아닌가? 안나오면 진짜.... 판사님 제발요. .,1
user-gt8vq9wf9o,죽이기전 비밀번호를 알아냈구나 돈만 빼쓰지 왜 죽이냐 아이고 얼울했어라,7
jklim8508,풀어주고 감형해준 판사도 연좌제로 사형시켜야 할 듯 ㅋㅋㅋ,7
hkim5988,이런 살인전과자들좀 사회로 내보내지말아라 다른 피해자가 계속 생기니 영원히 격리시켜라 한번살인한자는 또다른 살인충동을느껴 결국 또 살인을 하는것 같다,0
kmc4249,참으로 대한민국 법은 이해가 안된다 정말 개법이 믾는거 같아요,3
user-dj9yw7yy1n,무기징역때리고 교화된척 모범수로 사회 나와서 결국 아까운 목숨만 더 생긴다 인간의 존엄성은 저런 살인마들한테 적용되는게 아니다 판사들은 뭐만하면 생명의 존엄성.. 어쩌구 저쩌구.. 당신들이 난 공범이라 봐^^ 한명이라도 목숨을 앗아가면 절대 밖으로 기어나오게 하지마라 종신형을 만들던가,0
hjhj-qw6oi,사형이 답이다,3
stillaliveshaky8542,이야 면상봐라 사람을 죽였으면 정말 사형말고는 답이없는데,9
user-jn7gw5ti2z,아고 정말무섭네요 욀케 세상이 무서울까요 ㅠㅠ,0
user-sc1tt8if4v,없어져야할 인간땜에 여러사람 희생됐네요~,0
user-ii3ul9zw3w,어차피 감옥에서 썩을꺼 신상공개가 무슨 소용인가싶고 그냥 형량이나 재대로 줘라 뭐만하면 봐주고 장난하는것도아니고,9
user-tw9vl8hw6f,살인은 어떤이유를 불문하고 사형으로 그래야 또다른 피해자들이 안생긴다,0
user-qr3vi6it5u,범죄자랑 일반시민은 같이 공존해서 살수 없음. 사형제도가 나쁜것만은 아님. 저런자가 또 몇명을 죽여서 인구를 줄이는지 잘알아야함. 그래서 사형제도는 반드시 부활해야 함,0
user-op6vy3gg2b,증명사진을 보여주는게 아니라 끌려가는 현재의 모습을 공개해야지.,2
vertigo4441,판결 내린 판사의 신상을 공개해야 하는거 아닌가,2
blessingrice,재범살인을 막으려면 사형이 답이다,0
user-vw2ho9he3i,법무부 앞으로 감형하려면 사형을 하라.,0
user-io2cn4db1j,"신상공개만 하면뭐하나. 사형제도 부활시켜 사형시켜라. 땀흘려 번돈 세금내서, 저런 인간말종들 쳐먹이고, 뜨슨방에서 쳐재울려고 내가 세금내야되냐!",0
user-wf1bm7bd4w,사형은 못 하더라도 죄인들이 교도소에서 편하기 있는것도 보기싫다. 죄인 인권은 있고 죽은 피해자 인권은 없는 나라. 죄인은 죄인답기 죄질에 따라 강도 높은 노역에 처해야함,0
