작성자,내용,추천수
user-ii1tf9kz6d,드디어 사형선고가 나왔네요 정말 기다리고 기다리던 속시원한 판결이네요 2심도 항소심도 제발 형 확정되길 바래봅니다,5
user-gv6tw1rd5n,구입했었는데 사건의뢰 구독자 깜빡 잊고 못했어요 ㅠㅠ. 향기는. 정말 좋아요. 오늘도. 잘 보고있어요 두분 건강하세요,9
Dodo-bq3if,김복준님. 가끔. 나쁜넘들. 욕할때. 속이. 후련하고 가식없는. . 방송. 늘. 잘봅니다 모든 스탭분들도. 감솨.,33
user-zj2hi7yu4l,교수님. 성매매 사건도 다루어 주세요 우리나라 남자들이 성매매에 대해 굉장히 관대하고 범죄가 아니라고 생각하는 분들이 진짜 많고 심각하더라구요 합법화 해야 한다는 분들 엄청나고 미성년자랑 성매매하는것도 크게 문제없다고들 하는 이야기들 듣는순간 전 진짜 충격엄청 먹었습니다,18
user-or9bn8ju4v,안녕하세요 교수님 항상 좋은방송 감사드립니다^^,11
user-ge3wf1zm9t,"사형선고 받은 자는, 가차없이 집행을 해야 됩니다. 10명을 살해해도 무기징역을 선고하니 살인죄가 계속됩니다.에휴~판사들 한심합니다.",11
user-fk2cp6qi4o,두분다 제가 제일 존경하는분이예요 시원한 사이다발언 최고,4
sinj7837,오랫만에 반가운소식 이런 판사분이 넘쳐나길,4
aesook2489,제가 121화를 얼마전 다시 보았는데 지금의 교수님 많이 건강해지신것같아요 쭉가세요 건강생각하셔서 1000화 가셔야죠,5
user-md3yo5nd7h,교수님 언제나 속이 뻥뚫리는 말씀 재밌어요~,4
user-yr3zy5vl9g,안녕하세요 방송 매일매일 잘 보고 있서요 두분 항상 건강하시고 행복하세요 감사합니다,7
user-xq8rm9nf5k,50만~100만가자~두분의 션한입담듣는것만으로 묵은체증이 내려가는 듯 보석같은분들이세요..우연이라도 뵙고싶다구요 저두 사진꼭찍어주세요,4
bokheechun4686,사건의뢰 글로벌 맞습니다. 저도 텍사스주에서 감사하게 보고 있습니다,7
koautv,김복준교수님 생신 축하드려요!!!! 건강하세요,4
user-ee3ip5ex3n,사건의뢰 너무잘보고 있습니다 김복준님 너무사랑합니다,4
user-um7em8tk1z,항상 교수님 구수한 입담 재밋어여~~이 시간이 기다려져요,4
user-cg5kt5xo4s,"두분 교수님, 넘 좋아요. ^^늘 잘보고 있습니다♡",4
user-zw1nr3wl4h,멋진 두분 몸 건강 잘 챙기시고 사랑합니다,17
user-jd5jt9fc1f,안 녕 하세요 안산의 알토란입니다 폰을 들고다님서 애청하는 주부예요 넘 재밌구 카리스마로 속 뻥뚫어주는 진행으로하시는 김교수님 언제나 건강하시구 오래 오래 파이팅입니다,5
user-mj4xs2wl4h,교수님들~~사이다. 시원합니다.,7
user-lo7wx1sn8w,김복준 교수님 염건령 교수님 수고많으십니다 잘보고있습니다,17
user-ko2tv8de5x,사건의뢰 찐펜인거아시죠 실시간방은시간이안되어서재방꼭챙겨봅니다 언제나 사건의뢰 사랑합니다,1
user-dg7xc2kz3g,사건사고유튜브중에서최고입니다,6
user-zk7nd8yo4o,두분교수님 넘감사하고 고맙습니다.힘내세요,13
user-vw6sv7gn3h,오늘은 늦어버렸네요~ 집중해서 잘 들을께요 김교수님 염교수님 PD님들 스텝분들~ 더운데 고생하셨습니다~ 감사해요,8
user-io7ox9bz9z,즐거운 여행 되셨나요 김복준교수님 건강하게 오셔서 반갑습니다 어수선하고 복잡한 머리속을 비우고 오셨을텐데~~ 오늘도 미친 사건들 보면서 또 열받아서 머리속이 꽉 차시겠어요 많이 피곤 하실텐데 라방 하시느라고 너무 고생많으셨어요♡♡ 김복준교수님 염건령교수님 항상 감사합니다 건강이 먼저입니다 식사 잘 챙겨드세요,5
user-he9yn5tt3y,"사건의뢰 애청자입니다.덕분에 경찰관과 강력반 수사팀, 과학수사관님들 무지 고생하고 계시다는 것을 알았어요. 고개 숙여 감사한 마음을 전합니다.",0
user-gy4vm9ge1x,늘 시청만하다 속시원한 판결에 가슴이 뻥~뚫리는 듯하여 첨으로 댓글 남겨봅니다 두분 교수님의 열정과 더불어 화끈한 언변ᆢ최곱니다♡♡♡♡♡,3
