작성자,내용,추천수
user-cz3ir3lv9z,판결이 이따위로 나니깐 이런 범죄가 계속 생기는거 아닌가? 판사는 도데체 국민과 피해자의 아픔을 이해는 하는가? 저 판사 미친거 아냐? 국민이 성금을 모아서라도 계속 이길때까지 항소해서 가해자가 엄벌에 처하게 해야함,1
Jkfduire,판사들이 사회정의를 무너뜨리고 갈등을 키운다.,2
freesolo8572,재판장 누구? 참담하네 과연 반성은 하는걸까,12
user-bx8ru9tf3s,이게 나라냐 감형 관련자들 대대손손 대가를 치를거다,6
-sss102,피해자를 또 만들고..한번더 죽이는구나..이러니..다들 신고도 못하거나 또 죽음을 선택하지..신고를 해도 신고를 한사람이 더 피해를 보거나..이 판결이 과연 후에 더 많은 사건들을 예방할수 있는 길이 맞는가?좋은 쪽으로 가는 길이 맞는가 싶긴하네..,3
Yorido_jua,이걸 감형시키냐 하.. 아버님 도와드리지 못해 고개숙여 사죄의 말씀드립니다ㅜㅠ,0
te1558,보이스피싱 때처럼 한번 징하게 데여봐야 제대로 판결내리지,11
hana-gomo,왜 이런 판결을 내리지? 판사는 월급 왜 받냐 가해자를 위한 나라냐 어떻게 사람 목숨이 참 어이없어서,4
user-rn7fs3uj3d,이거 공론화 되어서 엄벌 받는 줄 알았는데 대한민국 법은 가해자를 위해 존재하는건가. 유족들은 이성 잃을만 하다. 감형이 말이 돼? 아직도 공론화 안된 사건 많다 최근 인천 스토킹 살인사건도 그렇고,11
user-xo3ie9jm7c,판사들이 왜 저럴까 우리나라 사법은 이해 할 수가 없다니깐,0
user-id1ft9kd6l,성폭행이자 살인이지 왜 성추행으로 불리고 2년 감형이 말이 되나 정말,2
jsh2777,그럼 그렇지.. 성과 관련된 사건과 관련하여 원체 자비심이 많은 판결들이라.. 죽은 놈만 억울한겨..ㅠ,6
user-rw5vo2el9p,하..... 진짜 저런 중범죄는 군사법원으로 넘기지 마라 진짜 만약 가해자가 간부가 아닌 병사였어도 저런 판결을 내렸을까?ㅋㅋㅋㅋ 내가 보기엔 경범죄였어도 가중처벌 때릴거 같은데;; 도대체 누굴 위한 법이고 판사는 정신이 있는건지...... 유족분들 너무 안타깝습니다...,0
user-qu3yf7md1r,우리나라 모든 판사들은 조만간 천벌 받을꺼야. 인간이 아닌것들 그냥 툭하면 솜방망이구나.,0
user-cf5qb6jk6s,한명 때문에 몇명이 고통받고 있는지 잘봐라 판검사들아 실명 널리 퍼뜨려야겠네,0
user-rv7us9if3e,저런 쓰레기를 감형시키다니 누구를 위한 법이냐? 그러니까 또 같은 부대에서 여부사관이 또 죽었지 신상공개해서 대한민국에서는 못살게 해야한다 진짜 군대가 썩어도 어디까지 썩었는지 진짜,0
user-so7xk9eo8f,그냥 풀어주지 그랬냐? 한가정이 박살이 났은데 감형? 대단 하심 ㅋ 꼭 당할날이 온다 앞으론 재판 판새들도 공개 쫌 합시다!!!,1
user-dy7vv9uq2d,저런판결내리는.자식들도.저런꼴을당해야지!남의심정을알지.,4
taelee2132,이걸 가해자편들었다하고 판사탓하는 안타까운사람들이 이리많다니...,2
